Dates,SPX Index,SHCOMP Index,SENSEX Index,MXLA Index,tg1,tg2,tg3,tg4
2001-04-12,1183.5,2134.798,3183.77,914.53,4.163336342344337e-17,1.0,2.7755575615628914e-17,5.551115123125783e-17
2001-04-13,1183.5,2145.4,3183.77,914.51,0.0,1.0,0.0,5.551115123125783e-17
2001-04-16,1179.68,2168.059,3251.62,897.57,5.551115123125783e-17,0.9999999999999998,0.0,3.608224830031759e-16
2001-04-17,1191.81,2176.679,3312.29,906.25,1.1102230246251565e-16,0.9999999999999993,5.551115123125783e-17,3.885780586188048e-16
2001-04-18,1238.16,2172.564,3438.75,932.54,0.0,1.0,0.0,0.0
2001-04-19,1253.7,2172.87,3574.08,908.87,0.0,0.9999999999999999,2.7755575615628914e-17,1.942890293094024e-16
2001-04-20,1242.98,2152.335,3583.04,879.45,0.0,0.9999999999999998,2.7755575615628914e-17,3.0531133177191805e-16
2001-04-23,1224.36,2150.426,3587.01,873.59,1.6653345369377348e-16,1.0,0.0,0.0
2001-04-24,1209.47,2166.174,3589.99,884.84,1.6653345369377348e-16,1.0,0.0,0.0
2001-04-25,1228.75,2119.18,3600.83,884.47,0.0,1.0,0.0,0.0
2001-04-26,1234.52,2105.056,3557.19,911.46,0.0,1.0,0.0,0.0
2001-04-27,1253.05,2115.109,3422.76,923.86,1.7954387976359953e-16,0.9999999999999996,1.224487415829836e-16,8.847089727481716e-17
2001-04-30,1249.46,2119.184,3519.16,933.8,5.134781488891349e-16,0.9999999999999989,3.092162198248792e-16,3.122502256758253e-16
2001-05-01,1266.44,2119.184,3519.16,930.21,5.377642775528102e-16,0.9999999999999989,2.185456544691025e-16,2.706168622523819e-16
2001-05-02,1267.43,2119.184,3538.42,932.81,0.0,1.0,5.629727735991733e-17,0.0
2001-05-03,1248.58,2119.184,3494.48,931.54,3.087807810244678e-16,0.9999999999999987,1.9568745524632497e-16,7.563394355258879e-16
2001-05-04,1266.61,2119.184,3514.59,939.05,3.226585665316861e-16,0.9999999999999996,9.846333781123634e-17,0.0
2001-05-07,1263.51,2119.184,3544.81,933.73,0.0,1.0,0.0,0.0
2001-05-08,1261.2,2137.994,3580.37,923.65,0.0,1.0,0.0,0.0
2001-05-09,1255.54,2132.89,3586.58,929.02,0.0,1.0,0.0,0.0
2001-05-10,1255.18,2147.283,3568.27,935.24,0.0,1.0,0.0,0.0
2001-05-11,1245.67,2155.405,3559.77,926.06,2.636779683484747e-16,0.9999999999999997,2.9137178892430923e-16,0.0
2001-05-14,1248.92,2178.466,3568.93,913.04,0.0,1.0,0.0,0.0
2001-05-15,1249.44,2191.064,3576.96,908.7,0.0,0.9999999999999999,0.0,3.885780586188048e-16
2001-05-16,1284.99,2199.505,3592.06,922.76,1.700029006457271e-16,0.9999999999999996,1.1705819313272694e-16,2.8449465006019636e-16
2001-05-17,1288.49,2194.647,3669.76,958.61,0.0,1.0,4.957994466405771e-18,0.0
2001-05-18,1291.96,2203.372,3655.03,969.09,0.0,0.9999999999999997,0.0,4.0245584642661925e-16
2001-05-21,1312.83,2213.595,3640.1,971.76,9.020562075079397e-17,1.0,0.0,0.0
2001-05-22,1309.38,2210.337,3640.6,979.07,3.642919299551295e-17,0.9999999999999998,2.2842217236131123e-16,4.85722573273506e-17
2001-05-23,1289.05,2197.595,3674.54,975.62,1.214306433183765e-16,0.9999999999999999,1.0906791400723526e-16,0.0
2001-05-24,1293.17,2198.297,3683.2,965.34,7.632783294297951e-17,0.9999999999999998,2.114344139601536e-16,0.0
2001-05-25,1277.89,2193.576,3659.81,957.1,0.0,1.0,0.0,1.6653345369377348e-16
2001-05-28,1277.89,2179.699,3720.15,962.23,0.0,1.0,0.0,5.551115123125783e-17
2001-05-29,1267.93,2180.276,3742.07,960.62,0.0,1.0,0.0,0.0
2001-05-30,1248.08,2211.201,3662.04,949.47,9.020562075079397e-17,1.0,3.4863443284267557e-17,0.0
2001-05-31,1255.82,2214.257,3631.91,957.66,0.0,1.0,0.0,1.3877787807814457e-16
2001-06-01,1260.67,2219.591,3557.64,961.72,4.423544863740858e-17,0.9999999999999996,0.0,5.620504062164855e-16
2001-06-04,1267.11,2226.779,3498.38,970.12,0.0,1.0,0.0,0.0
2001-06-05,1283.57,2234.987,3460.04,967.64,1.0061396160665481e-16,0.9999999999999994,2.147200029137475e-16,2.2898349882893854e-16
2001-06-06,1270.03,2238.501,3457.31,973.13,0.0,0.9999999999999999,2.2568779653872055e-16,0.0
2001-06-07,1276.96,2229.812,3457.24,977.01,1.0408340855860843e-17,0.9999999999999999,0.0,1.1102230246251565e-16
2001-06-08,1264.96,2223.068,3495.84,976.85,2.359223925777494e-16,0.9999999999999997,0.0,1.8041124150158794e-16
2001-06-11,1254.39,2214.623,3509.32,971.43,2.3592239273284576e-16,0.9999999999999994,3.0969588595343636e-16,8.326672684688674e-17
2001-06-12,1255.85,2222.959,3498.39,968.53,0.0,1.0,0.0,6.38378239159465e-16
2001-06-13,1241.6,2242.423,3501.61,966.95,2.636779683484747e-16,1.0,2.35060111185723e-16,0.0
2001-06-14,1219.87,2202.398,3453.77,965.39,9.714451465470125e-17,0.9999999999999997,1.12925352538868e-16,2.7755575615628914e-17
2001-06-15,1214.36,2210.97,3372.94,949.55,2.7755575615628914e-16,1.0,3.884723568517528e-17,0.0
2001-06-18,1208.43,2167.647,3353.11,920.24,4.544975507059235e-16,1.0,0.0,0.0
2001-06-19,1212.58,2170.454,3410.95,908.7,0.0,1.0,0.0,5.273559366969494e-16
2001-06-20,1223.14,2163.123,3406.05,916.35,0.0,0.9999999999999999,1.5578967560267666e-16,1.942890293094024e-16
2001-06-21,1237.04,2189.145,3405.64,932.86,0.0,1.0,0.0,0.0
2001-06-22,1225.35,2206.067,3381.76,941.38,0.0,0.9999999999999996,1.2429869392642554e-16,3.0531133177191805e-16
2001-06-25,1218.6,2230.197,3318.67,944.47,0.0,1.0,0.0,1.942890293094024e-16
2001-06-26,1216.76,2233.591,3407.32,941.08,3.4694469416138565e-17,1.0,2.0782008460786845e-17,0.0
2001-06-27,1211.07,2229.828,3411.64,935.14,4.996003610813204e-16,0.9999999999999992,3.7577802842323214e-16,0.0
2001-06-28,1226.2,2219.25,3404.86,939.4,0.0,1.0,0.0,1.3877787807814457e-16
2001-06-29,1224.42,2218.029,3456.78,945.71,0.0,1.0,0.0,1.942890293094024e-16
2001-07-02,1236.71,2205.985,3426.03,952.79,0.0,1.0,2.5872776145109684e-17,1.1102230246251565e-16
2001-07-03,1234.45,2211.83,3312.29,943.99,0.0,1.0,1.6080352508841753e-16,0.0
2001-07-04,1234.45,2202.058,3311.88,932.97,0.0,1.0,0.0,0.0
2001-07-05,1219.24,2181.663,3317.63,925.74,0.0,1.0,1.3992594832682013e-16,1.942890293094024e-16
2001-07-06,1190.59,2170.521,3305.78,903.42,0.0,1.0,0.0,1.942890293094024e-16
2001-07-09,1198.78,2169.655,3290.81,911.41,2.2898349882893854e-16,0.9999999999999997,1.606128192833914e-16,0.0
2001-07-10,1181.52,2189.785,3328.27,899.43,0.0,1.0,1.6018081852039205e-17,1.1102230246251565e-16
2001-07-11,1180.18,2168.74,3376.21,873.88,0.0,1.0,0.0,0.0
2001-07-12,1208.14,2165.491,3452.75,863.55,0.0,1.0,0.0,1.6653345369377348e-16
2001-07-13,1215.68,2161.34,3453.99,863.61,9.71445146547012e-17,0.9999999999999998,9.98321497540806e-17,0.0
2001-07-16,1202.45,2146.236,3434.83,848.79,3.400058012914542e-16,0.9999999999999997,1.4570765416022526e-16,0.0
2001-07-17,1214.44,2140.981,3431.93,869.05,0.0,0.9999999999999999,0.0,8.881784197001252e-16
2001-07-18,1207.71,2146.541,3383.41,873.61,0.0,0.9999999999999998,1.6051100932455817e-16,1.942890293094024e-16
2001-07-19,1215.02,2150.265,3370.93,867.45,1.249000902703301e-16,1.0,1.042708419583335e-16,0.0
2001-07-20,1210.85,2179.624,3340.75,878.25,0.0,1.0,1.691230375261246e-16,0.0
2001-07-23,1191.03,2169.007,3330.98,890.74,0.0,1.0,0.0,0.0
2001-07-24,1171.65,2136.454,3335.08,882.33,0.0,1.0,0.0,0.0
2001-07-25,1190.49,2112.256,3301.97,877.01,3.2959746043559335e-17,0.9999999999999999,0.0,2.992397996059992e-16
2001-07-26,1202.93,2094.009,3259.03,881.5,4.996003610813204e-16,0.9999999999999993,1.9239192983685006e-16,0.0
2001-07-27,1205.82,2065.728,3251.53,882.83,0.0,1.0,0.0,0.0
2001-07-30,1204.52,1956.823,3285.89,891.39,0.0,0.9999999999999999,3.1077275682217385e-16,8.326672684688674e-17
2001-07-31,1211.23,1920.318,3329.28,890.11,0.0,1.0,0.0,2.498001805406602e-16
2001-08-01,1215.93,1986.928,3284.17,880.05,3.191891195797325e-16,0.9999999999999998,2.8103684244388793e-16,0.0
2001-08-02,1220.75,1957.023,3298.78,888.86,1.9428902930940237e-16,0.9999999999999998,3.82009139414808e-16,0.0
2001-08-03,1214.35,1958.692,3325.38,891.23,1.0408340855860843e-16,0.9999999999999998,0.0,4.3021142204224816e-16
2001-08-06,1200.48,1882.126,3329.95,893.41,0.0,1.0,0.0,2.7755575615628914e-17
2001-08-07,1204.4,1903.932,3319.67,897.93,1.6653345369377348e-16,0.9999999999999996,5.129474271713741e-16,0.0
2001-08-08,1183.53,1895.169,3302.32,896.83,0.0,0.9999999999999996,2.431887645841821e-17,4.718447854656915e-16
2001-08-09,1183.43,1924.59,3319.61,895.94,0.0,1.0,0.0,1.6653345369377348e-16
2001-08-10,1190.16,1955.036,3316.21,898.41,0.0,0.905003385359601,0.0,0.09499661464040021
2001-08-13,1191.29,1955.1,3287.62,897.99,1.6653345245300259e-16,0.9999999999999998,0.0,4.996003610813204e-16
2001-08-14,1186.73,1939.542,3331.89,894.68,0.0,0.9999999999999998,5.416057881020203e-16,0.0
2001-08-15,1178.02,1947.359,3331.89,889.79,0.0,1.0,0.0,1.1102230246251565e-16
2001-08-16,1181.66,1919.645,3337.91,885.14,2.7755575615628914e-16,0.9999999999999994,3.5121009535153513e-16,0.0
2001-08-17,1161.97,1924.003,3296.71,855.61,0.0,0.9999999999999999,1.8040578225734316e-16,0.0
2001-08-20,1171.41,1934.489,3278.92,855.21,1.8041124150158794e-16,1.0,2.2418889894060285e-16,0.0
2001-08-21,1157.26,1938.871,3297.43,855.23,1.5265566588595902e-16,1.0,4.354182085238004e-16,0.0
2001-08-22,1165.31,1903.446,3297.43,865.48,0.0,1.0,0.0,2.220446049250313e-16
2001-08-23,1162.09,1902.99,3308.79,857.92,0.0,1.0,0.0,5.48172618408671e-16
2001-08-24,1184.93,1886.8,3305.51,867.63,0.0,1.0,0.0,5.551115123125783e-17
2001-08-27,1179.21,1827.25,3318.32,866.04,0.0,1.0,0.0,4.163336342344337e-16
2001-08-28,1161.51,1843.385,3313.07,861.38,0.0,1.0,0.0,4.440892098500626e-16
2001-08-29,1148.6,1847.536,3300.62,868.88,3.2612801348363973e-16,0.9999999999999999,0.0,2.7755575615628914e-17
2001-08-30,1129.03,1839.631,3286.87,861.06,0.0,1.0,0.0,3.885780586188048e-16
2001-08-31,1133.58,1834.138,3244.95,857.81,0.0,0.9999999999999998,3.2060495135353515e-16,6.938893903907228e-17
2001-09-03,1133.58,1817.19,3227.12,848.76,5.48172618408671e-16,0.9999999999999998,0.0,0.0
2001-09-04,1132.94,1862.36,3231.6,846.81,4.544975507059235e-16,0.9999999999999998,3.2479240067018887e-16,0.0
2001-09-05,1131.74,1868.27,3228.6,839.92,0.0,1.0,0.0,8.326672684688674e-17
2001-09-06,1106.4,1861.561,3202.55,816.98,0.0,1.0,1.0783775083335424e-17,1.6653345369377348e-16
2001-09-07,1085.78,1808.844,3198.4,815.86,0.0,1.0,0.0,2.498001805406602e-16
2001-09-10,1092.54,1856.529,3183.63,805.88,0.0,1.0,0.0,0.0
2001-09-11,1092.54,1863.78,3150.4,747.64,0.0,0.9999999999999999,1.6884641832840924e-16,1.1102230246251565e-16
2001-09-12,1092.54,1852.604,3032.71,755.47,0.0,1.0,0.0,0.0
2001-09-13,1092.54,1839.909,2987.5,728.4,1.457167719820518e-16,0.9999999999999996,0.0,4.163336342344337e-16
2001-09-14,1092.54,1818.382,2830.12,723.01,1.0755285551056204e-16,0.9999999999999998,1.8700710030006712e-17,1.491862189340054e-16
2001-09-17,1038.77,1784.608,2680.98,732.82,3.0531133177191805e-16,0.9999999999999998,2.319692236719542e-16,0.0
2001-09-18,1032.74,1798.622,2782.47,734.2,2.636779708300165e-16,0.9999999999999998,1.6804580521985828e-16,0.0
2001-09-19,1016.1,1822.695,2804.16,730.83,0.0,1.0,2.7783598909597366e-16,0.0
2001-09-20,984.54,1818.419,2761.66,702.33,1.387778780781447e-17,1.0,1.53908236687955e-16,0.0
2001-09-21,965.8,1807.019,2600.12,695.05,0.0,1.0,0.0,0.0
2001-09-24,1003.45,1794.961,2651.78,715.29,1.5959456211631173e-16,0.9999999999999999,0.0,1.6653345369377348e-16
2001-09-25,1012.27,1793.884,2617.35,712.45,4.787836793695988e-16,0.9999999999999996,1.0249379887347933e-18,5.551115123125783e-17
2001-09-26,1007.04,1767.814,2667.34,703.86,0.0,1.0,0.0,0.0
2001-09-27,1018.61,1764.932,2715.5,708.54,1.595945597898663e-16,1.0,1.256764335315198e-16,0.0
2001-09-28,1040.94,1764.867,2811.6,719.07,1.3183898417423734e-16,0.9999999999999993,0.0,6.38378239159465e-16
2001-10-01,1038.55,1764.867,2795.3,713.6,0.0,1.0,0.0,2.220446049250313e-16
2001-10-02,1051.33,1764.867,2795.3,707.48,0.0,1.0,0.0,3.608224830031759e-16
2001-10-03,1072.28,1764.867,2754.95,702.94,1.1102230246251565e-16,0.9999999999999993,3.95516952522712e-16,5.551115123125783e-17
2001-10-04,1069.63,1764.867,2788.97,707.35,1.1102230246251565e-16,0.9999999999999996,2.0122792321330962e-16,1.942890293094024e-16
2001-10-05,1071.38,1764.867,2812.9,705.87,1.8041124150158794e-16,0.9999999999999994,3.157196726277789e-16,5.551115123125783e-17
2001-10-08,1062.44,1726.533,2765.37,700.3,1.3877787807814457e-16,0.9999999999999996,8.673617379884035e-17,2.636779683484747e-16
2001-10-09,1056.75,1744.64,2794.42,708.37,0.0,1.0,0.0,0.0
2001-10-10,1080.99,1686.612,2896.6,728.97,0.0,1.0,0.0,0.0
2001-10-11,1097.43,1638.326,2943.69,746.5,0.0,0.9999999999999996,1.942890293094024e-16,3.3306690738754696e-16
2001-10-12,1091.65,1691.326,2959.39,735.65,0.0,1.0,0.0,0.0
2001-10-15,1089.98,1687.28,2976.3,738.44,0.0,0.9999999999999999,1.491862189340054e-16,1.8041124150158794e-16
2001-10-16,1097.54,1655.902,2992.46,743.39,0.0,1.0,6.591949208711867e-17,2.1510571102112408e-16
2001-10-17,1077.09,1643.066,3043.85,751.5,5.134781488891349e-16,0.999999999999999,2.983724378680108e-16,1.8041124150158794e-16
2001-10-18,1068.61,1615.579,2981.33,742.12,0.0,1.0,0.0,0.0
2001-10-19,1073.48,1572.453,3016.84,748.03,0.0,1.0,0.0,0.0
2001-10-22,1089.9,1520.669,3001.86,755.85,0.0,0.9999999999999998,6.245004513516506e-17,2.636779683484747e-16
2001-10-23,1084.78,1670.562,3061.91,755.62,0.0,1.0,1.255103448634381e-17,0.0
2001-10-24,1085.2,1718.06,3040.16,761.19,2.7755575615628914e-17,1.0,0.0,0.0
2001-10-25,1100.09,1676.499,3022.16,759.94,0.0,1.0,3.382710778154774e-17,5.551115123125783e-17
2001-10-26,1104.61,1677.878,3022.16,760.69,0.0,0.9999999999999994,2.393918396847994e-16,3.885780586188048e-16
2001-10-29,1078.3,1700.477,3009.33,746.8,0.0,1.0,0.0,0.0
2001-10-30,1059.79,1682.769,2957.45,736.52,0.0,1.0,0.0,6.938893903907228e-18
2001-10-31,1059.78,1689.17,2989.35,747.16,0.0,1.0,0.0,0.0
2001-11-01,1084.1,1707.754,3049.8,751.23,0.0,1.0,0.0,6.938893903907228e-18
2001-11-02,1087.2,1691.351,3052.6,754.37,0.0,1.0,0.0,0.0
2001-11-05,1102.84,1679.572,3037.01,778.06,0.0,1.0,0.0,0.0
2001-11-06,1118.86,1671.278,3068.89,782.79,1.1102230246251565e-16,0.9999999999999989,2.0469737016526324e-16,7.771561172376096e-16
2001-11-07,1115.8,1594.05,3013.94,783.75,4.579669976578771e-16,0.9999999999999994,2.0816681711721685e-17,2.220446049250313e-16
2001-11-08,1118.54,1605.871,3059.97,788.95,0.0,1.0,0.0,0.0
2001-11-09,1120.31,1630.359,3079.67,786.99,0.0,1.0,0.0,0.0
2001-11-12,1118.33,1621.195,3094.14,774.95,2.914335439641036e-16,0.9999999999999993,1.6653345369377348e-16,2.5673907444456745e-16
2001-11-13,1139.09,1615.931,3077.19,792.43,6.938893903907228e-17,0.9999999999999998,6.938893903907228e-18,1.249000902703301e-16
2001-11-14,1141.21,1617.102,3113.04,796.59,0.0,1.0,0.0,0.0
2001-11-15,1142.24,1621.344,3180.23,797.8,2.7755575615628914e-17,1.0,2.7755575615628914e-17,0.0
2001-11-16,1138.65,1646.763,3180.23,791.66,1.1102230246251565e-16,1.0,1.3877787807814457e-17,0.0
2001-11-19,1151.06,1669.894,3263.22,801.15,0.0,1.0,0.0,0.0
2001-11-20,1142.66,1699.732,3231.66,793.52,0.0,1.0,0.0,4.163336342344337e-17
2001-11-21,1137.03,1705.664,3244.09,794.07,0.0,1.0,0.0,3.8163916471489756e-17
2001-11-22,1137.03,1715.813,3258.13,799.06,2.498001805406602e-16,0.9999999999999994,1.1796119636642288e-16,3.2959746043559335e-16
2001-11-23,1150.34,1712.56,3252.2,807.39,5.689893001203927e-16,0.9999999999999987,5.551115123125783e-16,2.914335439641036e-16
2001-11-26,1157.42,1705.885,3322.77,814.79,5.48172618408671e-16,0.9999999999999991,1.7520707107365752e-16,1.196959198423997e-16
2001-11-27,1149.5,1722.589,3287.57,816.92,7.129713486264677e-16,0.9999999999999987,1.6002824065886045e-16,4.948298715223842e-16
2001-11-28,1128.52,1735.0,3294.12,799.55,0.0,1.0,0.0,3.946495907847236e-17
2001-11-29,1140.2,1732.296,3287.56,792.5,0.0,0.9999999999999998,5.551115123125783e-17,8.326672684688674e-17
2001-11-30,1139.45,1747.993,3287.56,790.27,0.0,1.0,1.8388068845354155e-16,2.1510571102112408e-16
2001-12-03,1129.9,1762.562,3275.47,811.57,0.0,1.0,0.0,0.0
2001-12-04,1144.8,1769.681,3320.28,818.81,0.0,1.0,0.0,1.3877787807814457e-17
2001-12-05,1170.35,1745.227,3409.64,836.26,1.3877787807814457e-16,1.0,0.0,3.469446951953614e-18
2001-12-06,1167.1,1751.18,3431.57,840.56,0.0,0.9999999999999998,1.0408340855860843e-16,9.71445146547012e-17
2001-12-07,1158.31,1745.41,3436.37,843.73,0.0,1.0,0.0,0.0
2001-12-10,1139.93,1748.682,3442.89,847.52,0.0,1.0,6.245004513516506e-17,0.0
2001-12-11,1136.76,1728.878,3419.13,843.65,0.0,1.0,5.898059818321144e-17,0.0
2001-12-12,1137.07,1715.172,3412.15,842.28,0.0,1.0,0.0,0.0
2001-12-13,1119.38,1688.013,3388.59,832.05,5.551115123125783e-16,1.0,0.0,0.0
2001-12-14,1123.09,1675.514,3353.6,837.42,6.938893903907228e-16,0.9999999999999992,6.938893903907228e-18,1.1102230246251565e-16
2001-12-17,1134.36,1665.938,3353.6,844.87,1.1102230246251565e-16,1.0,0.0,4.85722573273506e-17
2001-12-18,1142.92,1687.29,3335.88,856.22,0.0,1.0,2.42861286636753e-16,1.3877787807814457e-16
2001-12-19,1149.56,1672.7,3262.67,864.06,4.440892098500626e-16,0.9999999999999997,5.551115123125783e-17,0.0
2001-12-20,1139.93,1631.537,3271.64,859.73,3.885780586188048e-16,0.9999999999999997,4.163336342344337e-17,0.0
2001-12-21,1144.89,1640.142,3235.49,872.37,1.3877787807814457e-16,0.9999999999999999,0.0,1.3877787807814457e-17
2001-12-24,1144.65,1606.104,3232.97,873.84,0.0,1.0,0.0,0.0
2001-12-25,1144.65,1611.17,3232.97,873.84,0.0,1.0,2.7755575615628914e-16,0.0
2001-12-26,1149.37,1633.643,3175.86,875.77,5.898059818321144e-17,1.0,0.0,0.0
2001-12-27,1157.13,1627.923,3131.78,885.23,4.0245584642661925e-16,0.9999999999999998,0.0,0.0
2001-12-28,1161.02,1639.484,3184.44,881.16,0.0,1.0,1.5178830414797062e-16,0.0
2001-12-31,1148.08,1645.971,3262.33,876.16,1.6306400674181987e-16,1.0,0.0,0.0
2002-01-01,1148.08,1645.971,3246.15,876.16,1.1102230246251565e-16,0.9999999999999998,1.5265566588595902e-16,0.0
2002-01-02,1154.67,1645.971,3269.16,891.39,4.440892098500626e-16,0.9999999999999998,5.551115123125783e-17,0.0
2002-01-03,1165.27,1645.971,3308.02,918.19,0.0,1.0,0.0,0.0
2002-01-04,1172.51,1611.393,3375.74,915.76,0.0,0.9999999999999997,3.122502256758253e-16,4.683753385137379e-17
2002-01-07,1164.89,1596.76,3401.8,895.03,1.942890293094024e-16,1.0,0.0,0.0
2002-01-08,1160.71,1583.461,3437.78,892.75,5.551115123125783e-17,1.0,0.0,0.0
2002-01-09,1155.14,1561.349,3400.89,878.67,0.0,0.9999999999999996,2.1510571102112408e-16,3.191891195797325e-16
2002-01-10,1156.55,1576.437,3381.96,859.2,0.0,0.9999999999999999,3.0531133177191805e-16,5.551115123125783e-17
2002-01-11,1145.6,1535.593,3362.88,852.25,2.463307335887066e-16,0.9999999999999997,2.706168622523819e-16,0.0
2002-01-14,1138.4,1485.108,3407.84,844.67,0.0,1.0,0.0,0.0
2002-01-15,1146.19,1459.653,3352.52,861.25,1.6653345369377348e-16,0.9999999999999998,1.3877787807814457e-17,6.938893903907228e-17
