Dates,SPX Index,SHCOMP Index,SENSEX Index,MXLA Index
2016-11-03,2088.66,3128.936,27430.28,2464.25
2016-11-04,2085.18,3125.317,27274.15,2462.83
2016-11-07,2131.52,3133.332,27458.99,2579.5
2016-11-08,2139.56,3147.887,27591.14,2600.16
2016-11-09,2163.26,3128.37,27252.53,2494.17
2016-11-10,2167.48,3171.282,27517.68,2321.62
2016-11-11,2164.45,3196.043,26818.82,2205.99
2016-11-14,2164.2,3210.371,26818.82,2231.27
2016-11-15,2180.39,3206.986,26304.63,2255.48
2016-11-16,2176.94,3205.057,26298.69,2287.87
2016-11-17,2187.12,3208.452,26227.62,2272.61
2016-11-18,2181.9,3192.856,26150.24,2266.85
2016-11-21,2198.18,3218.148,25765.14,2306.89
2016-11-22,2202.94,3248.352,25960.78,2330.75
2016-11-23,2204.72,3241.137,26051.81,2301.11
2016-11-24,2204.72,3241.736,25860.17,2299.2
2016-11-25,2213.35,3261.938,26316.34,2296.2
2016-11-28,2201.72,3277.0,26350.17,2332.12
2016-11-29,2204.66,3282.924,26394.01,2287.08
2016-11-30,2198.81,3250.035,26652.81,2329.98
2016-12-01,2191.08,3273.309,26559.92,2232.11
2016-12-02,2191.95,3243.843,26230.66,2248.27
2016-12-05,2204.71,3204.709,26349.1,2255.51
2016-12-06,2212.23,3199.647,26392.76,2293.5
2016-12-07,2241.35,3222.242,26236.87,2327.85
2016-12-08,2246.19,3215.366,26694.28,2323.36
2016-12-09,2259.53,3232.884,26747.18,2345.82
2016-12-12,2256.96,3152.97,26515.24,2324.15
2016-12-13,2271.72,3155.037,26697.82,2334.65
2016-12-14,2253.28,3140.531,26602.84,2301.45
2016-12-15,2262.03,3117.677,26519.07,2255.05
2016-12-16,2258.07,3122.981,26489.56,2242.51
2016-12-19,2262.53,3118.084,26374.7,2221.63
2016-12-20,2270.76,3102.876,26307.98,2237.47
2016-12-21,2265.18,3137.43,26242.38,2246.92
2016-12-22,2260.96,3139.558,25979.6,2230.61
2016-12-23,2263.79,3110.154,26040.7,2265.15
2016-12-26,2263.79,3122.569,25807.1,2280.44
2016-12-27,2268.88,3114.664,26213.44,2278.64
2016-12-28,2249.92,3102.236,26210.68,2309.56
2016-12-29,2249.26,3096.097,26366.15,2347.58
2016-12-30,2238.83,3103.637,26626.46,2340.65
2017-01-02,2238.83,3103.637,26595.45,2326.53
2017-01-03,2257.83,3135.921,26643.24,2378.98
2017-01-04,2270.75,3158.794,26633.13,2379.69
2017-01-05,2269.0,3165.411,26878.24,2403.05
2017-01-06,2276.98,3154.321,26759.23,2382.45
2017-01-09,2268.9,3171.236,26726.55,2382.5
2017-01-10,2268.9,3161.671,26899.56,2393.84
2017-01-11,2275.32,3136.754,27140.41,2374.42
2017-01-12,2270.44,3119.289,27247.16,2442.93
2017-01-13,2274.64,3112.764,27238.06,2423.81
2017-01-16,2274.64,3103.428,27288.17,2414.1
2017-01-17,2267.89,3108.775,27235.66,2439.86
2017-01-18,2271.89,3113.012,27257.64,2434.05
2017-01-19,2263.69,3101.299,27308.6,2426.4
2017-01-20,2271.31,3123.139,27034.5,2454.8
2017-01-23,2265.2,3136.775,27117.34,2518.09
2017-01-24,2280.07,3142.553,27375.58,2535.1
2017-01-25,2298.37,3149.554,27708.14,2537.63
2017-01-26,2296.68,3159.166,27708.14,2532.58
2017-01-27,2294.69,3159.166,27882.46,2547.95
2017-01-30,2280.9,3159.166,27849.56,2521.98
2017-01-31,2278.87,3159.166,27655.96,2516.32
2017-02-01,2279.55,3159.166,28141.64,2514.94
2017-02-02,2280.85,3159.166,28226.61,2535.3
2017-02-03,2297.42,3140.17,28240.52,2565.09
2017-02-06,2292.56,3156.984,28439.28,2531.75
2017-02-07,2293.08,3153.088,28335.16,2518.64
2017-02-08,2294.67,3166.982,28289.92,2545.3
2017-02-09,2307.87,3183.179,28329.7,2555.77
2017-02-10,2316.1,3196.699,28334.25,2599.5
2017-02-13,2328.25,3216.839,28351.62,2619.25
2017-02-14,2337.58,3217.928,28339.31,2599.33
2017-02-15,2349.25,3212.986,28155.56,2662.69
2017-02-16,2347.22,3229.619,28301.27,2662.32
2017-02-17,2351.16,3202.075,28468.75,2624.85
2017-02-20,2351.16,3239.961,28661.58,2654.43
2017-02-21,2365.38,3253.326,28761.59,2664.25
2017-02-22,2362.82,3261.218,28864.71,2679.64
2017-02-23,2363.81,3251.375,28892.97,2668.48
2017-02-24,2367.34,3253.433,28892.97,2618.24
2017-02-27,2369.75,3228.66,28812.88,2616.44
2017-02-28,2363.64,3241.733,28743.32,2600.09
2017-03-01,2395.96,3246.933,28984.49,2615.86
2017-03-02,2381.92,3230.028,28839.79,2582.5
2017-03-03,2383.12,3218.312,28832.45,2606.86
2017-03-06,2375.31,3233.865,29048.19,2620.33
2017-03-07,2368.39,3242.407,28999.56,2597.03
2017-03-08,2362.98,3240.665,28901.94,2556.18
2017-03-09,2364.87,3216.746,28929.13,2522.45
2017-03-10,2372.6,3212.76,28946.23,2540.59
2017-03-13,2373.47,3237.024,28946.23,2567.38
2017-03-14,2365.45,3239.328,29442.63,2538.26
2017-03-15,2385.26,3241.76,29398.11,2588.66
2017-03-16,2381.38,3268.935,29585.85,2624.66
2017-03-17,2378.25,3237.447,29648.99,2607.09
2017-03-20,2373.47,3250.808,29518.74,2640.93
2017-03-21,2344.02,3261.611,29485.45,2594.31
2017-03-22,2348.45,3245.22,29167.68,2605.26
2017-03-23,2345.96,3248.55,29332.16,2591.49
2017-03-24,2343.98,3269.445,29421.4,2621.58
2017-03-27,2341.59,3266.955,29237.15,2626.86
2017-03-28,2358.57,3252.948,29409.52,2639.24
2017-03-29,2361.13,3241.314,29531.43,2664.11
2017-03-30,2368.06,3210.237,29647.42,2658.55
2017-03-31,2362.72,3222.514,29620.5,2611.1
2017-04-03,2358.84,3222.514,29910.22,2657.46
2017-04-04,2360.16,3222.514,29910.22,2669.06
2017-04-05,2352.95,3270.305,29974.24,2667.84
2017-04-06,2357.49,3281.005,29927.34,2639.05
2017-04-07,2355.54,3286.616,29706.61,2648.31
2017-04-10,2357.16,3269.393,29575.74,2643.76
2017-04-11,2353.78,3288.966,29788.35,2628.06
2017-04-12,2344.93,3273.83,29643.48,2610.84
2017-04-13,2328.95,3275.96,29461.45,2605.57
2017-04-14,2328.95,3246.067,29461.45,2605.57
2017-04-17,2349.01,3222.168,29413.66,2650.97
2017-04-18,2342.19,3196.713,29319.1,2654.17
2017-04-19,2338.17,3170.687,29336.57,2603.69
2017-04-20,2355.84,3172.1,29422.39,2609.31
2017-04-21,2348.69,3173.151,29365.3,2602.62
2017-04-24,2374.15,3129.531,29655.84,2637.89
2017-04-25,2388.61,3134.567,29943.24,2634.15
2017-04-26,2387.45,3140.847,30133.35,2607.48
2017-04-27,2388.77,3152.187,30029.74,2595.58
2017-04-28,2384.2,3154.658,29918.4,2600.69
2017-05-01,2388.33,3154.658,29918.4,2618.48
2017-05-02,2391.17,3143.712,29921.18,2662.32
2017-05-03,2388.13,3135.346,29894.8,2642.48
2017-05-04,2389.52,3127.369,30126.21,2592.38
2017-05-05,2399.29,3103.038,29858.8,2619.11
2017-05-08,2399.38,3078.613,29926.15,2604.25
2017-05-09,2396.92,3080.527,29933.25,2631.7
2017-05-10,2399.63,3052.785,30248.17,2676.35
2017-05-11,2394.44,3061.5,30250.98,2678.21
2017-05-12,2390.9,3083.513,30188.15,2717.66
2017-05-15,2402.32,3090.229,30322.12,2751.4
2017-05-16,2400.67,3112.964,30582.6,2761.44
2017-05-17,2357.03,3104.442,30658.77,2714.34
2017-05-18,2365.72,3090.139,30434.79,2460.96
2017-05-19,2381.73,3090.631,30464.92,2517.83
2017-05-22,2394.02,3075.676,30570.97,2500.59
2017-05-23,2398.42,3061.947,30365.25,2537.12
2017-05-24,2404.39,3064.076,30301.64,2558.31
2017-05-25,2415.07,3107.831,30750.03,2551.13
2017-05-26,2415.82,3110.059,31028.21,2586.79
2017-05-29,2415.82,3110.059,31109.28,2565.0
2017-05-30,2412.91,3110.059,31159.4,2561.65
2017-05-31,2411.8,3117.178,31145.8,2532.31
2017-06-01,2430.06,3102.623,31137.59,2542.62
2017-06-02,2439.07,3105.54,31273.29,2545.73
2017-06-05,2436.1,3091.656,31309.49,2541.37
2017-06-06,2429.33,3102.126,31190.56,2555.64
2017-06-07,2433.14,3140.325,31271.28,2565.46
2017-06-08,2433.79,3150.333,31213.36,2543.7
2017-06-09,2431.77,3158.4,31262.06,2535.84
2017-06-12,2429.39,3139.876,31095.7,2518.9
2017-06-13,2440.35,3153.743,31103.49,2517.0
2017-06-14,2437.92,3130.674,31155.91,2548.61
2017-06-15,2432.46,3132.486,31075.73,2534.94
2017-06-16,2433.15,3123.166,31056.4,2534.06
2017-06-19,2453.46,3144.374,31311.57,2542.36
2017-06-20,2437.03,3140.013,31297.53,2491.42
2017-06-21,2435.61,3156.212,31283.64,2480.19
2017-06-22,2434.5,3147.453,31290.74,2484.86
2017-06-23,2438.3,3157.873,31138.21,2493.23
2017-06-26,2439.07,3185.444,31138.21,2531.28
2017-06-27,2419.38,3191.197,30958.25,2513.62
2017-06-28,2440.69,3173.201,30834.32,2528.69
2017-06-29,2419.7,3188.063,30857.52,2531.8
2017-06-30,2423.41,3192.427,30921.61,2544.13
2017-07-03,2429.01,3195.912,31221.62,2557.91
2017-07-04,2429.01,3182.804,31209.79,2558.66
2017-07-05,2432.54,3207.134,31245.56,2546.9
2017-07-06,2409.75,3212.444,31369.34,2529.18
2017-07-07,2425.18,3217.957,31360.63,2542.32
2017-07-10,2427.43,3212.632,31715.64,2591.24
2017-07-11,2425.53,3203.037,31747.09,2614.77
2017-07-12,2443.25,3197.544,31804.82,2661.33
2017-07-13,2447.83,3218.163,32037.38,2687.5
2017-07-14,2459.27,3222.417,32020.75,2714.25
2017-07-17,2459.14,3176.465,32074.78,2720.75
2017-07-18,2460.61,3187.567,31710.99,2729.6
2017-07-19,2473.83,3230.976,31955.35,2731.0
2017-07-20,2473.45,3244.865,31904.4,2735.81
2017-07-21,2472.54,3237.982,32028.89,2738.59
2017-07-24,2469.91,3250.599,32245.87,2736.08
2017-07-25,2477.13,3243.689,32228.27,2741.76
2017-07-26,2477.83,3247.675,32382.46,2725.25
2017-07-27,2475.42,3249.781,32383.3,2735.88
2017-07-28,2472.1,3253.24,32309.88,2746.04
2017-07-31,2470.3,3273.028,32514.94,2751.96
2017-08-01,2476.35,3292.638,32575.17,2781.21
2017-08-02,2477.57,3285.057,32476.74,2780.36
2017-08-03,2472.16,3272.929,32237.88,2779.74
2017-08-04,2476.83,3262.081,32325.41,2778.49
2017-08-07,2480.91,3279.457,32273.67,2798.04
2017-08-08,2474.92,3281.873,32014.19,2793.54
2017-08-09,2474.02,3275.573,31797.84,2782.98
2017-08-10,2438.21,3261.75,31531.33,2754.92
2017-08-11,2441.32,3208.542,31213.59,2754.92
2017-08-14,2465.84,3237.36,31449.03,2784.99
2017-08-15,2464.61,3251.262,31449.03,2773.27
2017-08-16,2468.11,3246.451,31770.89,2805.18
2017-08-17,2430.01,3268.43,31795.46,2788.47
2017-08-18,2425.55,3268.724,31524.68,2797.59
2017-08-21,2428.37,3286.906,31258.85,2824.54
2017-08-22,2452.51,3290.226,31291.85,2856.72
2017-08-23,2444.04,3287.705,31568.01,2859.69
2017-08-24,2438.97,3271.512,31596.06,2889.72
2017-08-25,2443.05,3331.522,31596.06,2893.3
2017-08-28,2444.24,3362.652,31750.82,2879.31
2017-08-29,2446.3,3365.226,31388.39,2876.23
2017-08-30,2457.59,3363.626,31646.46,2866.89
2017-08-31,2471.65,3360.81,31730.49,2873.1
2017-09-01,2476.55,3367.119,31892.23,2912.25
2017-09-04,2476.55,3379.583,31702.25,2901.23
2017-09-05,2457.85,3384.317,31809.55,2907.57
2017-09-06,2465.54,3385.389,31661.97,2939.3
2017-09-07,2465.1,3365.497,31662.74,2953.46
2017-09-08,2461.43,3365.243,31687.52,2942.08
2017-09-11,2488.11,3376.419,31882.16,2985.41
2017-09-12,2496.48,3379.488,32158.66,2973.52
2017-09-13,2498.37,3384.147,32186.41,2956.77
2017-09-14,2495.62,3371.426,32241.93,2958.36
2017-09-15,2500.23,3353.619,32272.61,2987.9
2017-09-18,2503.87,3362.859,32423.76,2994.14
2017-09-19,2506.65,3356.844,32402.37,2990.46
2017-09-20,2508.24,3365.996,32400.51,3000.4
2017-09-21,2500.6,3357.812,32370.04,2978.96
2017-09-22,2502.22,3352.529,31922.44,2983.24
2017-09-25,2496.66,3341.549,31626.63,2943.3
2017-09-26,2496.84,3343.583,31599.76,2918.17
2017-09-27,2507.04,3345.272,31159.81,2890.66
2017-09-28,2510.06,3339.642,31282.48,2884.34
2017-09-29,2519.36,3348.943,31283.72,2916.68
2017-10-02,2529.12,3348.943,31283.72,2919.17
2017-10-03,2534.58,3348.943,31497.38,2990.23
2017-10-04,2537.74,3348.943,31671.71,2998.26
2017-10-05,2552.07,3348.943,31592.03,3000.0
2017-10-06,2549.33,3348.943,31814.22,2953.69
2017-10-09,2544.73,3374.378,31846.89,2928.93
2017-10-10,2550.64,3382.988,31924.41,2965.44
2017-10-11,2555.24,3388.284,31833.99,2956.03
2017-10-12,2550.93,3386.1,32182.22,2950.48
2017-10-13,2553.17,3390.523,32432.69,2965.51
2017-10-16,2557.64,3378.47,32633.64,2951.3
2017-10-17,2559.36,3372.041,32609.16,2931.21
2017-10-18,2561.26,3381.794,32584.35,2952.59
2017-10-19,2562.1,3370.172,32389.96,2946.21
2017-10-20,2575.21,3378.648,32389.96,2928.85
2017-10-23,2564.98,3380.699,32506.72,2890.94
2017-10-24,2569.13,3388.248,32607.34,2882.64
2017-10-25,2557.15,3396.898,33042.5,2883.39
2017-10-26,2560.4,3407.567,33147.13,2859.54
2017-10-27,2581.07,3416.813,33157.22,2851.7
2017-10-30,2572.83,3390.337,33266.16,2829.49
2017-10-31,2575.26,3393.342,33213.13,2809.31
2017-11-01,2579.36,3395.913,33600.27,2796.49
2017-11-02,2579.85,3383.309,33573.22,2798.07
2017-11-03,2587.84,3371.744,33685.56,2772.74
2017-11-06,2591.13,3388.174,33731.19,2807.81
2017-11-07,2590.64,3413.575,33370.76,2766.01
2017-11-08,2594.38,3415.46,33218.81,2821.45
2017-11-09,2584.62,3427.795,33250.93,2785.79
2017-11-10,2582.3,3432.673,33314.56,2755.47
2017-11-13,2584.84,3447.836,33033.56,2738.66
2017-11-14,2578.87,3429.548,32941.87,2690.48
2017-11-15,2564.62,3402.524,32760.44,2677.82
2017-11-16,2585.64,3399.25,33106.82,2737.67
2017-11-17,2578.85,3382.907,33342.8,2775.74
2017-11-20,2582.14,3392.399,33359.9,2763.65
2017-11-21,2599.03,3410.498,33478.35,2810.76
2017-11-22,2597.08,3430.464,33561.55,2815.13
2017-11-23,2597.08,3351.918,33588.08,2820.3
2017-11-24,2602.42,3353.821,33679.24,2817.86
2017-11-27,2601.42,3322.23,33724.44,2807.28
2017-11-28,2627.04,3333.657,33618.59,2806.84
2017-11-29,2626.07,3337.862,33602.76,2780.93
2017-11-30,2647.58,3317.188,33149.35,2719.26
2017-12-01,2642.22,3317.617,32832.94,2729.78
2017-12-04,2639.44,3309.618,32869.72,2750.67
2017-12-05,2629.57,3303.675,32802.44,2743.19
2017-12-06,2629.27,3293.965,32597.18,2739.98
2017-12-07,2636.98,3272.054,32949.21,2692.88
2017-12-08,2651.5,3289.992,33250.3,2702.13
2017-12-11,2659.99,3322.196,33455.79,2720.3
2017-12-12,2664.11,3280.813,33227.99,2718.13
2017-12-13,2662.85,3303.037,33053.04,2732.29
2017-12-14,2652.01,3292.438,33246.7,2706.15
2017-12-15,2675.81,3266.137,33462.97,2715.07
2017-12-18,2690.16,3267.923,33601.68,2783.43
2017-12-19,2681.47,3296.538,33836.74,2751.45
2017-12-20,2679.25,3287.606,33777.38,2770.64
2017-12-21,2684.57,3300.059,33756.28,2790.57
2017-12-22,2683.34,3297.063,33940.3,2780.93
2017-12-25,2683.34,3280.461,33940.3,2780.93
2017-12-26,2680.5,3306.125,34010.61,2785.34
2017-12-27,2682.62,3275.783,33911.81,2798.89
2017-12-28,2687.54,3296.385,33848.03,2818.82
2017-12-29,2673.61,3307.172,34056.83,2828.15
2018-01-01,2673.61,3307.172,33812.75,2828.15
2018-01-02,2695.81,3348.326,33812.26,2909.76
2018-01-03,2713.06,3369.108,33793.38,2918.53
2018-01-04,2723.99,3385.71,33969.64,2958.99
2018-01-05,2743.15,3391.75,34153.85,2969.25
2018-01-08,2747.71,3409.479,34352.79,2981.63
2018-01-09,2751.29,3413.899,34443.19,2953.36
2018-01-10,2748.23,3421.834,34433.07,2925.2
2018-01-11,2767.56,3425.345,34503.49,2961.95
2018-01-12,2786.24,3428.941,34592.39,2986.93
2018-01-15,2786.24,3410.488,34843.51,3016.82
2018-01-16,2776.42,3436.594,34771.05,3001.29
2018-01-17,2802.56,3444.671,35081.82,3050.56
2018-01-18,2798.03,3474.754,35260.29,3066.67
2018-01-19,2810.3,3487.864,35511.58,3073.21
2018-01-22,2832.97,3501.362,35798.01,3088.8
2018-01-23,2839.13,3546.505,36139.98,3051.49
2018-01-24,2837.54,3559.465,36161.64,3169.96
2018-01-25,2839.25,3548.307,36050.44,3201.95
2018-01-26,2872.87,3558.129,36050.44,3241.47
2018-01-29,2853.53,3523.001,36283.25,3196.84
2018-01-30,2822.43,3488.009,36033.73,3172.01
2018-01-31,2823.81,3480.833,35965.02,3197.96
2018-02-01,2821.98,3446.98,35906.66,3227.04
2018-02-02,2762.13,3462.081,35066.75,3139.05
2018-02-05,2648.94,3487.497,34757.16,3069.1
2018-02-06,2695.14,3370.652,34195.94,3078.92
2018-02-07,2681.66,3309.26,34082.71,3059.64
2018-02-08,2581.0,3262.05,34413.16,2980.4
2018-02-09,2619.55,3129.851,34005.76,2952.28
2018-02-12,2656.0,3154.125,34300.47,2961.06
2018-02-13,2662.94,3184.959,34300.47,2965.26
2018-02-14,2698.63,3199.159,34155.95,3063.02
2018-02-15,2731.2,3199.159,34297.47,3110.07
2018-02-16,2732.22,3199.159,34010.76,3110.46
2018-02-19,2732.22,3199.159,33774.66,3110.87
2018-02-20,2716.26,3199.159,33703.59,3115.52
2018-02-21,2701.33,3199.159,33844.86,3119.67
2018-02-22,2703.96,3268.559,33819.5,3140.3
2018-02-23,2747.3,3289.024,34142.15,3161.93
2018-02-26,2779.6,3329.574,34445.75,3161.05
2018-02-27,2744.28,3292.068,34346.39,3124.3
2018-02-28,2713.83,3259.408,34184.04,3067.52
2018-03-01,2677.67,3273.755,34046.94,3062.5
2018-03-02,2691.25,3254.528,34046.94,3065.75
2018-03-05,2720.94,3256.926,33746.78,3085.71
2018-03-06,2728.12,3289.642,33317.2,3104.35
2018-03-07,2726.8,3271.668,33033.09,3085.38
2018-03-08,2738.97,3288.406,33351.57,3069.19
2018-03-09,2786.57,3307.166,33307.14,3127.57
2018-03-12,2783.02,3326.699,33917.94,3129.38
2018-03-13,2765.31,3310.239,33856.78,3124.8
2018-03-14,2749.48,3291.382,33835.74,3098.62
2018-03-15,2747.33,3291.112,33685.54,3048.26
2018-03-16,2752.01,3269.882,33176.0,3036.56
2018-03-19,2712.92,3279.252,32923.12,3016.56
2018-03-20,2716.94,3290.64,32996.76,3011.55
2018-03-21,2711.93,3280.952,33136.18,3047.91
2018-03-22,2643.69,3263.48,33006.27,3029.01
2018-03-23,2588.26,3152.761,32596.54,3001.26
2018-03-26,2658.55,3133.722,33066.41,3035.5
2018-03-27,2612.62,3166.649,33174.39,2996.25
2018-03-28,2605.0,3122.29,32968.68,2987.06
2018-03-29,2640.87,3160.531,32968.68,3032.91
2018-03-30,2640.87,3168.896,32968.68,3032.91
2018-04-02,2581.88,3163.179,33255.36,3017.74
2018-04-03,2614.45,3136.633,33370.63,3042.99
2018-04-04,2644.69,3131.111,33019.07,3026.34
2018-04-05,2662.84,3131.111,33596.8,3074.94
2018-04-06,2604.47,3131.111,33626.97,3028.84
2018-04-09,2613.16,3138.294,33788.54,2998.85
2018-04-10,2656.87,3190.322,33880.25,3018.64
2018-04-11,2642.19,3208.082,33940.44,3055.36
2018-04-12,2663.99,3180.158,34101.13,3070.21
2018-04-13,2656.3,3159.052,34192.65,3026.56
2018-04-16,2677.84,3110.649,34305.43,2984.33
2018-04-17,2706.39,3066.797,34395.06,3041.42
2018-04-18,2708.64,3091.399,34331.68,3092.72
2018-04-19,2693.13,3117.376,34427.29,3069.05
2018-04-20,2670.14,3071.542,34415.58,3030.89
2018-04-23,2670.29,3068.012,34450.77,3008.89
2018-04-24,2634.56,3128.927,34616.64,2979.18
2018-04-25,2639.4,3117.974,34501.27,2939.61
2018-04-26,2666.94,3075.03,34713.6,2986.4
2018-04-27,2669.91,3082.232,34969.7,3011.67
2018-04-30,2648.05,3082.232,35160.36,2987.53
2018-05-01,2654.8,3082.232,35160.36,2972.71
2018-05-02,2635.67,3081.177,35176.42,2894.71
2018-05-03,2629.73,3100.859,35103.14,2841.05
2018-05-04,2663.42,3091.033,34915.38,2853.0
2018-05-07,2672.63,3136.645,35208.14,2818.47
2018-05-08,2671.92,3161.498,35216.32,2797.64
2018-05-09,2697.79,3159.15,35319.35,2819.22
2018-05-10,2723.07,3174.413,35246.27,2887.45
2018-05-11,2727.72,3163.263,35535.79,2871.3
2018-05-14,2730.13,3174.032,35556.71,2843.17
2018-05-15,2711.45,3192.118,35543.94,2801.1
2018-05-16,2722.46,3169.565,35387.88,2825.94
2018-05-17,2720.13,3154.282,35149.12,2753.48
2018-05-18,2712.97,3193.303,34848.3,2701.4
2018-05-21,2733.01,3213.84,34616.13,2689.0
2018-05-22,2724.44,3214.35,34651.24,2743.34
2018-05-23,2733.29,3168.964,34344.91,2705.38
2018-05-24,2727.76,3154.651,34663.11,2681.25
2018-05-25,2721.33,3141.303,34924.87,2656.06
2018-05-28,2721.33,3135.082,35165.48,2564.79
2018-05-29,2689.86,3120.46,34949.24,2559.29
2018-05-30,2724.01,3041.443,34906.11,2565.09
2018-05-31,2705.27,3095.474,35322.38,2560.53
2018-06-01,2734.62,3075.137,35227.26,2568.78
2018-06-04,2746.87,3091.191,35011.89,2603.95
2018-06-05,2748.8,3114.206,34903.21,2536.17
2018-06-06,2772.35,3115.18,35178.88,2516.92
2018-06-07,2770.37,3109.499,35463.08,2449.41
2018-06-08,2779.03,3067.148,35443.67,2472.74
2018-06-11,2782.0,3052.783,35483.47,2506.47
2018-06-12,2786.85,3079.802,35692.52,2503.2
2018-06-13,2775.63,3049.796,35739.16,2492.56
2018-06-14,2782.49,3044.16,35599.82,2479.32
2018-06-15,2779.66,3021.901,35622.14,2427.66
2018-06-18,2773.75,3021.901,35548.26,2414.75
2018-06-19,2762.59,2907.822,35286.74,2443.33
2018-06-20,2767.32,2915.731,35547.33,2466.32
2018-06-21,2749.76,2875.81,35432.39,2406.86
2018-06-22,2754.88,2889.76,35689.6,2439.63
2018-06-25,2717.07,2859.336,35470.35,2436.59
2018-06-26,2723.06,2844.508,35490.04,2460.35
2018-06-27,2699.63,2813.177,35217.11,2413.21
2018-06-28,2716.31,2786.896,35037.64,2437.38
2018-06-29,2718.37,2847.418,35423.48,2477.08
2018-07-02,2726.71,2775.557,35264.41,2421.24
2018-07-03,2713.22,2786.888,35378.6,2463.31
2018-07-04,2713.22,2759.126,35645.4,2486.58
2018-07-05,2736.61,2733.882,35574.55,2504.63
2018-07-06,2759.82,2747.229,35657.86,2522.95
2018-07-09,2784.17,2815.11,35934.72,2552.44
2018-07-10,2793.84,2827.625,36239.62,2557.32
2018-07-11,2774.02,2777.771,36265.93,2547.41
2018-07-12,2798.29,2837.659,36548.41,2568.0
2018-07-13,2801.31,2831.184,36541.63,2577.21
2018-07-16,2798.43,2814.042,36323.77,2577.95
2018-07-17,2809.55,2798.126,36519.96,2612.47
2018-07-18,2815.62,2787.257,36373.44,2602.08
2018-07-19,2804.49,2772.545,36351.23,2583.17
2018-07-20,2801.83,2829.271,36496.37,2649.03
2018-07-23,2806.98,2859.542,36718.6,2627.84
2018-07-24,2820.4,2905.562,36825.1,2694.82
2018-07-25,2846.07,2903.647,36858.23,2731.63
2018-07-26,2837.44,2882.225,36984.64,2707.87
2018-07-27,2818.82,2873.594,37336.85,2730.34
2018-07-30,2802.6,2869.05,37494.4,2737.59
2018-07-31,2816.29,2876.401,37606.58,2702.23
2018-08-01,2813.36,2824.534,37521.62,2705.89
2018-08-02,2827.22,2768.024,37165.16,2690.24
2018-08-03,2840.35,2740.443,37556.16,2749.79
2018-08-06,2850.4,2705.156,37691.89,2732.0
2018-08-07,2858.45,2779.374,37665.8,2740.85
2018-08-08,2857.7,2744.07,37887.56,2703.53
2018-08-09,2853.58,2794.382,38024.37,2652.23
2018-08-10,2833.28,2795.31,37869.23,2564.97
2018-08-13,2821.93,2785.872,37644.9,2556.2
2018-08-14,2839.96,2780.965,37852.0,2589.78
2018-08-15,2818.37,2723.258,37852.0,2519.8
2018-08-16,2840.69,2705.192,37663.56,2536.39
2018-08-17,2850.13,2668.966,37947.88,2500.81
2018-08-20,2857.05,2698.466,38278.75,2508.77
2018-08-21,2862.96,2733.826,38285.75,2492.7
2018-08-22,2861.82,2714.608,38285.75,2505.54
2018-08-23,2856.98,2724.625,38336.76,2480.75
2018-08-24,2874.69,2729.431,38251.8,2491.17
2018-08-27,2896.74,2780.899,38694.11,2551.58
2018-08-28,2897.52,2777.981,38896.63,2503.51
2018-08-29,2914.04,2769.295,38722.93,2510.7
2018-08-30,2901.13,2737.737,38690.1,2439.34
2018-08-31,2901.52,2725.25,38645.07,2463.79
2018-09-03,2901.52,2720.734,38312.52,2444.3
2018-09-04,2896.72,2750.58,38157.92,2387.97
2018-09-05,2888.6,2704.337,38018.31,2380.08
2018-09-06,2878.05,2691.593,38242.81,2410.79
2018-09-07,2871.68,2702.301,38389.82,2453.65
2018-09-10,2877.13,2669.485,37922.17,2435.08
2018-09-11,2887.89,2664.8,37413.13,2379.09
2018-09-12,2888.92,2656.11,37717.96,2426.89
2018-09-13,2904.18,2686.578,37717.96,2427.84
2018-09-14,2904.98,2681.643,38090.64,2435.5
2018-09-17,2888.8,2651.789,37585.51,2463.49
2018-09-18,2904.31,2699.95,37290.67,2500.71
2018-09-19,2907.95,2730.85,37121.22,2501.62
2018-09-20,2930.75,2729.244,37121.22,2509.66
2018-09-21,2929.67,2797.485,36841.6,2546.94
2018-09-24,2919.37,2797.485,36305.02,2527.2
