Dates,SPX Index,SXXP Index,NKY Index,SHCOMP Index,TWSE Index,KOSPI Index,SENSEX Index,MXMU Index,MXLA Index
1999/2/17,1224.03,283.77,14158.67,1090.087,5798,551.77,3336.42,153.85,680.87
1999/2/18,1237.28,284.42,14146.79,1090.087,5798,536.41,3351.05,152.24,680.71
1999/2/19,1239.22,285.99,14098.04,1090.087,5798,522.18,3354.92,149.23,690.42
1999/2/22,1272.14,289.59,14256.67,1090.087,6313.68,508.49,3303.89,148.56,687.89
1999/2/23,1271.18,292.76,14500.65,1090.087,6180.94,502.88,3283.97,141.92,679.37
1999/2/24,1253.41,295.81,14355.45,1090.087,6238.87,498.42,3287.53,147.01,677.17
1999/2/25,1245.02,291.09,14470.45,1090.087,6275.53,499.14,3281.29,149.25,669.88
1999/2/26,1238.33,289.96,14367.54,1090.087,6318.52,520.06,3233.86,149.04,674.67
1999/3/1,1236.16,286.47,14221.75,1097.975,6312.25,520.06,3523.98,149.6,666.96
1999/3/2,1225.5,287.11,13921.06,1100.919,6263.54,533.97,3523.98,147.55,661.69
1999/3/3,1227.7,285.19,14170.36,1128.736,6403.14,534.49,3640.42,147.43,663.79
1999/3/4,1246.64,288.09,14183.45,1128.954,6393.74,532.29,3601.96,142.3,685.66
1999/3/5,1275.47,293.86,14894,1132.357,6383.09,538.19,3649.06,143.96,700.9
1999/3/8,1282.73,292.23,14779.05,1142.107,6431.96,571.84,3732.1,147.57,714.03
1999/3/9,1279.84,293.45,15096.7,1136.941,6493.43,572.85,3784.11,152.4,726.49
1999/3/10,1286.84,292.9,15480,1132.736,6486.61,569.27,3743.37,153.35,745.72
1999/3/11,1297.68,297.82,15502.14,1149.925,6436.8,582,3673.51,155.3,741.39
1999/3/12,1294.59,297.99,15488.86,1158.702,6462.73,590.8,3702.81,159.06,738.97
1999/3/15,1307.26,296.58,15779.6,1164.639,6598.32,592.02,3783.71,160.66,760.13
1999/3/16,1306.38,297.17,16072.82,1166.93,6672.23,601.83,3744.18,159.99,771.19
1999/3/17,1297.82,295.03,16268.11,1159.096,6757.07,600.52,3672.71,163.21,768.46
1999/3/18,1316.55,293.99,15717.92,1151.991,6895.01,578.98,3672.71,163.43,779.11
1999/3/19,1299.29,297.85,16378.78,1172.933,6997.29,604.22,3672.63,166.85,773.84
1999/3/22,1297.01,296.02,16378.78,1172.743,7043.23,607.74,3713.18,164.6,763.45
1999/3/23,1262.14,290.82,16019.1,1170.949,6945.48,614.34,3757.5,160.34,753.06
1999/3/24,1268.59,287.95,15515.47,1169.034,6889.42,611.48,3682.69,153.19,763.19
1999/3/25,1289.99,292.42,15986.04,1156.854,6941.38,611.07,3682.69,156.13,783.5
1999/3/26,1282.8,292.11,16016.99,1161.12,7033.25,609.79,3597.58,156,778.21
1999/3/29,1310.17,296.2,16008.84,1169.489,6901.68,601.07,3597.58,154.69,789.87
1999/3/30,1300.75,295.27,15859.12,1157.507,6898.66,618.05,3683.49,157.02,801.4
1999/3/31,1286.37,297.15,15836.59,1158.054,6881.72,618.98,3739.96,154.69,809.88
1999/4/1,1293.72,297,16327.56,1168.504,7018.68,636.89,3686.29,148.84,810.04
1999/4/2,1293.72,297,16290.19,1184.402,7232.51,646.78,3686.29,153.43,810.78
1999/4/5,1321.12,297,16334.78,1194.469,7182.2,646.78,3519.39,152.04,830.76
1999/4/6,1317.89,300.7,16479.71,1199.6,7163.99,666.73,3569.47,154.96,839.97
1999/4/7,1326.89,302.87,16554.5,1201.634,7135.89,673.36,3586.8,160.36,847.14
1999/4/8,1343.98,303.58,16846.69,1202.469,7273.41,681.19,3538.17,161.37,851.12
1999/4/9,1348.35,305.23,16855.63,1205.139,7265.7,687.42,3441.19,159.2,849.66
1999/4/12,1358.64,304.3,16507.4,1195.337,7242.4,689.64,3463.77,158.26,857.82
1999/4/13,1349.82,307.41,16715.16,1178.192,7337.85,689.8,3464.52,156.95,858.84
1999/4/14,1328.44,306.57,16764.68,1181.517,7398.65,687.41,3464.52,161.4,861.49
1999/4/15,1322.86,304.62,16727.08,1170.616,7498.17,722.01,3357.12,157.93,883.16
1999/4/16,1319,304,16851.58,1166.237,7466.82,725.14,3572.91,158.32,901.22
1999/4/19,1289.48,308.24,16674.21,1159.473,7623.18,766.59,3451.43,154.51,903.39
1999/4/20,1306.17,301.28,16697.11,1171.603,7627.74,770.43,3443.99,157.14,884.74
1999/4/21,1336.12,302.5,16495.02,1144.065,7474.16,743.26,3464.54,155.84,879.8
1999/4/22,1358.82,305.61,16665.88,1137.162,7494.6,740.4,3408.74,156.46,895.13
1999/4/23,1356.85,305.56,16923.25,1139.997,7612.8,750.99,3406.59,158.76,895.96
1999/4/26,1360.04,307.63,16918.51,1112.791,7629.09,776.3,3245.27,157.74,882.66
1999/4/27,1362.8,312.46,16957.27,1091.695,7550.13,793.98,3245.27,162.17,878.28
1999/4/28,1350.91,312.33,16942.24,1091.089,7496.61,790.03,3272.71,164.59,897.17
1999/4/29,1342.83,310.32,16942.24,1116.405,7289.62,752.61,3325.69,163.52,905.4
1999/4/30,1335.18,312.35,16701.53,1120.927,7371.17,752.59,3325.69,167.79,924.22
1999/5/3,1354.63,313.74,16701.53,1120.927,7383.26,756.53,3378.4,170.48,939.85
1999/5/4,1332,313.63,16701.53,1111.757,7588.04,771.17,3502.95,172.03,934.82
1999/5/5,1347.31,308.12,16701.53,1116.932,7572.16,771.17,3557.07,177.14,946.01
1999/5/6,1332.05,307.57,17300.61,1128.224,7560.05,810.54,3648.86,183.28,969.57
1999/5/7,1345,306.2,16946.52,1120.738,7469.33,810.62,3707.75,182.97,992.62
1999/5/10,1340.3,305.69,16977.01,1071.927,7484.37,814.24,3820.25,182.33,1010.38
1999/5/11,1355.61,306.95,16743.18,1095.402,7474.45,781.41,3900.49,183.9,998.01
1999/5/12,1364,305.75,16947.36,1099.996,7448.41,773.13,3876.89,176.61,982.36
1999/5/13,1367.56,308.34,16851.25,1088.863,7416.2,742.37,4014.68,175,1004.33
1999/5/14,1337.8,303.24,16810.39,1063.277,7592.53,737.83,4075.47,177.94,990.15
1999/5/17,1339.49,297.8,16421.02,1065.557,7599.76,717.83,4039.39,177.1,976.39
1999/5/18,1333.32,299.99,16378.62,1059.874,7585.51,729.29,4085.11,184.19,979.61
1999/5/19,1344.23,303.1,16128.18,1109.089,7614.6,734.98,4123.58,183.77,958.51
1999/5/20,1338.83,306.68,16199.99,1147.707,7608.88,708.6,4079.45,183.35,956.12
1999/5/21,1330.29,307.04,16292.98,1168.72,7606.69,710.49,4015.75,183.53,927.47
1999/5/24,1306.65,307.04,16390.49,1213.654,7588.23,695.6,4028.98,182.42,897.21
1999/5/25,1284.4,301.58,16214.23,1202.885,7417.03,698.69,4060.08,179.13,871.08
1999/5/26,1304.76,302.41,16230.52,1236.046,7426.63,720.05,3973.3,174.19,907.78
1999/5/27,1281.41,299.38,16177.19,1283.02,7469.01,726.66,3862.45,173.36,883.63
1999/5/28,1301.84,300.08,15972.68,1277.15,7387.37,732.24,3773.32,171.68,883
1999/5/31,1301.84,301.22,16111.65,1279.326,7316.57,736.02,3963.56,171,891.63
1999/6/1,1294.26,301.5,16408.5,1311.594,7397.62,753.72,3912,174.98,883.63
1999/6/2,1294.81,303.44,16417.99,1287.931,7488.03,775,3935.82,171.27,882.28
1999/6/3,1299.54,305.88,16227.5,1268.324,7572.91,778.21,3976.88,174.07,881.6
1999/6/4,1327.75,307.95,16300.75,1285.579,7590.44,797.5,4042.52,174.46,893.11
1999/6/7,1334.52,310.92,16475.89,1326.518,7802.69,842.32,4035.32,174.84,894.88
1999/6/8,1317.33,310.29,16562.92,1333.644,7892.13,853.6,4066.82,176.03,892.73
1999/6/9,1318.64,310.97,16622.5,1348.606,7957.71,803.46,4041.89,176.17,885.92
1999/6/10,1302.82,307.73,17102.62,1364.345,7996.76,856.06,4056.47,178.68,884.12
1999/6/11,1293.64,310.58,17198.55,1370.39,7979.4,848.61,3969.36,179.3,875.18
1999/6/14,1294,309.9,17188.82,1427.707,7973.58,821.91,3950.96,178.05,867.3
1999/6/15,1301.16,310.13,17282,1387.592,7960,803.72,3901.73,175.79,878.86
1999/6/16,1330.41,313.29,17210.18,1460.168,8059.02,829.53,4021.4,174.8,917.04
1999/6/17,1339.9,314.41,17470.45,1501.007,8274.36,832.26,4125.25,175.29,927.2
1999/6/18,1342.84,315.51,17431.26,1498.915,8274.36,837.73,4109.89,177.35,933.43
1999/6/21,1349,318.93,17738.85,1546.408,8413.48,869,4210.36,178.29,941.19
1999/6/22,1335.88,317.26,17777.62,1564.444,8608.91,875.97,4254.86,175.89,939.09
1999/6/23,1333.06,314.02,17586.75,1606.5,8492.32,888.63,4157.13,172.77,921.88
1999/6/24,1315.78,311.17,17628.32,1654.11,8589.31,877.3,4119.73,173.83,903.76
1999/6/25,1315.31,309.07,17436.52,1593.859,8265.96,882.08,4111.77,174.04,892.05
1999/6/28,1331.35,309.98,17610.58,1693.16,8281.45,903.05,4158.67,171.91,902.07
1999/6/29,1351.45,309.93,17782.79,1739.205,8514.27,897.45,4170.83,171.27,909.26
1999/6/30,1372.71,309.69,17529.74,1689.428,8467.37,883,4140.73,173.38,933.28
1999/7/1,1380.96,319.64,17860.75,1560.787,8467.37,919.98,4144.52,177.53,938.42
1999/7/2,1391.22,321.12,17932.47,1613.533,8572.09,933.42,4194.55,176.31,953.72
1999/7/5,1391.22,326.09,18135.06,1581.819,8593.35,962.84,4306.4,182.34,959.46
1999/7/6,1388.12,325.24,18050.73,1517.253,8454.49,989.43,4332.7,182.38,951.13
1999/7/7,1395.86,323.42,17958.9,1568.652,8470.07,1005.98,4321.51,180.96,953.01
1999/7/8,1394.42,319.43,17967.65,1577.987,8592.43,999.11,4326.41,180.98,934.31
1999/7/9,1403.28,320.22,17937.73,1584.75,8550.27,1027.93,4362.87,182.1,933.57
1999/7/12,1399.1,321.42,18274.18,1559.732,8463.9,1004.25,4585.63,184.9,902.31
1999/7/13,1393.56,316.36,18181.09,1524.821,8204.5,987.5,4615.2,181.93,914.2
1999/7/14,1398.17,317.79,18357.86,1559.52,7888.66,953.67,4710.25,185.05,919.41
1999/7/15,1409.62,321.19,18431.86,1549.336,7918.04,982.14,4679.92,187.99,925.49
1999/7/16,1418.78,320.39,18248.3,1519.741,7411.58,1020.82,4639.94,188.28,934.02
1999/7/19,1407.65,319.79,18532.58,1479.076,7386.89,1024.58,4716.81,190.23,942.37
1999/7/20,1377.1,312.53,18532.58,1574.603,7806.85,998.45,4617.82,191.07,922.7
1999/7/21,1379.29,308.45,18257.52,1609.811,7786.65,965.11,4659.59,190.46,927.05
1999/7/22,1360.97,306.75,17730.34,1550.73,7678.67,976.66,4728.78,190.87,916.12
1999/7/23,1356.94,303.32,17534.44,1585.98,7724.52,904.96,4672.12,189.16,892.58
1999/7/26,1347.76,299.27,17491.34,1602.031,7595.71,872.94,4625.4,189.72,868.28
1999/7/27,1362.84,301.7,17462.72,1590.713,7367.97,928.85,4593.22,188.02,869.64
1999/7/28,1365.4,302.56,17579.91,1597.199,7484.5,944.46,4598.18,187.23,879.65
1999/7/29,1341.03,296.13,17869.92,1595.86,7359.37,998.71,4603.42,185.56,863.17
1999/7/30,1328.72,301.28,17861.86,1601.459,7413.11,969.72,4542.34,186.02,859.59
1999/8/2,1328.05,301.69,17825.7,1616.276,7195.94,959.81,4494.18,183.39,839.73
1999/8/3,1322.18,300.7,17969.93,1626.841,7175.19,973.33,4527.3,183.63,843.02
1999/8/4,1305.33,299.33,17685.38,1649.128,7110.8,975.45,4644.07,184.13,836.39
1999/8/5,1313.71,292.62,17358.19,1653.537,6959.73,939.07,4601.19,182.5,833.24
1999/8/6,1300.29,293.68,17084.24,1646.593,6823.52,938.26,4575.3,182.74,822.82
1999/8/9,1297.8,296.34,17190.45,1628.836,7028.01,948.97,4639.2,183.35,823.46
1999/8/10,1281.43,291.98,17202.09,1602.147,7269.6,968.66,4594.12,185.09,814.9
1999/8/11,1301.93,293.91,17211.16,1583.401,7228.68,944.08,4553.63,183.82,830.23
1999/8/12,1298.16,299.69,17422.97,1575.642,7330.24,949.35,4543.64,186.13,834.58
1999/8/13,1327.68,304.6,17435.17,1571.901,7626.05,917.47,4487.87,187.39,846.19
1999/8/16,1330.77,305.78,17826.03,1560.068,8018.47,907.28,4558.23,189.16,842.35
1999/8/17,1344.16,306.28,17860.09,1576.405,8083.43,873.7,4621,188,839.73
1999/8/18,1332.84,306.19,17892.26,1581.929,7993.71,868.94,4705.13,189.22,820.09
1999/8/19,1323.59,302.94,17879.74,1637.743,7964.67,871.18,4630.06,189.05,816.57
1999/8/20,1336.61,305.55,18098.11,1628.934,8117.42,878.39,4645.81,189.55,823.73
1999/8/23,1360.22,309.95,18233.55,1644.999,8119.98,917.58,4729.78,193.45,838.33
1999/8/24,1363.5,310.53,18095.41,1648.469,7984.39,932.41,4792.1,193.04,837.49
1999/8/25,1381.79,314.34,17855.16,1625.765,8127.09,963,4718.73,196.43,856.95
1999/8/26,1362.01,314.54,17666.29,1638.233,8097.57,959.88,4846.36,190.71,852.06
1999/8/27,1348.27,315.02,17599.37,1633.9,8053.97,960.28,4870.66,190.32,841.1
1999/8/30,1324.02,314.58,17918.97,1619.039,8071.36,942.57,4905.89,190.14,836.93
1999/8/31,1320.41,308.69,17436.56,1627.116,8157.73,937.88,4898.21,189.35,833.45
1999/9/1,1331.07,310.27,17802.48,1599.552,8273.33,905.52,4824.44,193.94,839.93
1999/9/2,1319.11,305.19,17631.25,1611.958,8226.15,898.97,4729.73,196.18,840.81
1999/9/3,1357.24,312.32,17629.99,1587.887,8073.97,910.62,4709.93,195.04,845.17
1999/9/6,1357.24,315.27,17756.51,1560.678,8130.28,943.22,4832.56,201.33,846.85
1999/9/7,1350.45,313.98,17707.5,1562.794,7945.76,943.92,4773.65,201.95,836.83
1999/9/8,1344.15,313.62,17641.38,1571.598,7973.3,936.93,4781.62,202.25,834.82
1999/9/9,1347.66,316.41,17677.56,1675.122,8025.02,950.53,4764.59,201.94,843.81
1999/9/10,1351.66,316.82,17711.02,1659.929,8161.46,961.98,4760.21,203.1,857.71
1999/9/13,1344.13,314.68,17909.29,1670.143,8178.69,980.91,4760.21,205.17,860.08
1999/9/14,1336.29,312.4,17777.22,1672.892,8092.02,968.54,4731.12,206.48,861.73
1999/9/15,1317.97,311.33,17777.22,1662.803,7971.04,952.69,4661.04,205.53,854.14
1999/9/16,1318.48,309.35,17291.59,1645.511,7968.9,916.16,4571.09,205.11,847.16
1999/9/17,1335.42,310.25,17342.27,1648.558,7916.92,925.2,4618.39,204.23,849.6
1999/9/20,1335.53,311.77,17575.26,1633.835,7972.14,933.88,4641.07,203.46,862.69
1999/9/21,1307.58,307.59,17932.79,1625.588,7972.14,957.42,4633,196.16,849.71
1999/9/22,1310.51,305.72,17325.76,1617.057,7972.14,941.57,4687.23,196.83,853.99
1999/9/23,1280.41,308.52,17325.76,1604.203,7972.14,941.57,4735.81,192.88,845.72
1999/9/24,1277.36,305.03,16871.73,1619.326,7972.14,941.57,4757.82,186.18,848.44
1999/9/27,1283.31,309.38,16821.06,1602.158,7759.93,903.79,4715.67,183.04,857.9
1999/9/28,1282.2,305.38,17325.7,1591.432,7577.85,900.73,4733.42,188.95,854.78
1999/9/29,1268.37,303.14,17282.28,1584.954,7615.45,868.88,4797.41,189.57,854.05
1999/9/30,1282.71,303.91,17605.46,1570.702,7598.79,836.18,4764.42,190.91,844.88
1999/10/1,1282.81,301.49,17712.56,1570.702,7694.99,839.35,4702.31,190.51,832.46
1999/10/4,1304.6,305.82,17763.71,1570.702,7685.48,818.37,4654.72,191.37,838.85
1999/10/5,1301.35,307.83,17784.15,1570.702,7557.01,791.55,4708.92,194.76,832.08
1999/10/6,1325.4,308.93,17896.42,1570.702,7501.63,835.31,4697.7,196.76,845.42
1999/10/7,1317.64,311.57,18136.55,1570.702,7612,851.15,4963.1,198.43,850.44
1999/10/8,1336.02,312.37,18062.18,1534.515,7552.98,839.41,4981.74,198.11,857.7
1999/10/11,1335.21,313.15,18062.18,1522.48,7607.11,834.39,5031.78,199.15,861.52
1999/10/12,1313.04,309.62,18090.81,1537.796,7835.37,856.25,5057.32,201.81,849.45
1999/10/13,1285.55,306.47,17754.49,1507.422,7836.94,855.52,5032.99,201.68,827.15
1999/10/14,1283.42,303.78,17780.26,1508.726,7879.91,866.02,5075.39,199.76,821.94
1999/10/15,1247.41,298.48,17601.57,1543.798,7819.09,862.63,4884.02,197.71,796.8
1999/10/18,1254.13,295.91,17275.33,1501.665,7745.26,826.25,4930.69,189.53,791.64
1999/10/19,1261.32,302.01,17254.17,1470.9,7692.96,811.44,4930.69,188.82,805.19
1999/10/20,1289.43,302.6,17534.71,1485.827,7666.64,830.69,4943.14,194.95,816.29
1999/10/21,1283.61,301.03,17448.27,1458.53,7654.9,818.51,4836.91,193.04,819.69
1999/10/22,1301.65,306.75,17438.8,1497.462,7559.63,819.52,4783.08,193.77,833.81
1999/10/25,1293.63,305.21,17648.79,1468.266,7680.87,798.84,4816.01,193.56,828.95
1999/10/26,1281.91,308.57,17671.79,1482.667,7700.29,797.01,4814.34,192.38,827.55
1999/10/27,1296.71,307.82,17382.36,1536.821,7701.22,793.42,4756.2,188.72,829.15
1999/10/28,1342.44,312.05,17413.71,1514.525,7681.85,820.95,4594.57,189.19,846.12
1999/10/29,1362.93,317.27,17942.08,1504.563,7706.67,833.51,4444.56,190.74,863.46
1999/11/1,1354.12,317.94,17996.92,1493.096,7814.89,876.55,4270.74,194.05,867.58
1999/11/2,1347.74,318.18,17991.96,1487.469,7721.59,890.18,4491.56,194.68,872.46
1999/11/3,1354.93,319.94,17991.96,1475.684,7580.09,887.15,4456.18,194.1,908.99
1999/11/4,1362.64,321.95,18348.13,1464.828,7469.23,911.82,4485.92,194.23,918.87
1999/11/5,1370.23,323.34,18354.9,1465.232,7488.26,913.09,4598.45,195.98,934.52
1999/11/8,1377.01,324.19,18240.98,1471.375,7401.49,907.6,4650.54,198.1,942.82
1999/11/9,1365.28,325.9,18292.16,1464.03,7362.69,943.46,4621.96,201.5,938.1
1999/11/10,1373.46,327.47,18567.87,1450.152,7401.81,938.76,4621.96,204.71,946.9
1999/11/11,1381.46,331.75,18327.28,1443.905,7532.22,947.42,4639.36,203.94,951.2
1999/11/12,1396.06,331.34,18258.55,1450.327,7532.22,969.26,4629.61,204.01,949.57
1999/11/15,1394.39,334.63,18198.09,1451.536,7545.03,974.73,4585.92,205.08,956.11
1999/11/16,1420.07,336.02,18155.14,1431.319,7606.2,1007.72,4578.87,205.53,956.73
1999/11/17,1410.71,335.73,18274.82,1462.79,7645.78,967.64,4541.48,206.04,948.57
1999/11/18,1424.94,338.79,18532.81,1482.452,7718.06,970.19,4606.16,203.26,962.09
1999/11/19,1422,337.58,18570.84,1468.472,7770.81,993.11,4584.1,205.55,976.62
1999/11/22,1420.94,334.04,18822.12,1464.588,8052.31,977.88,4636.31,208.08,961.15
1999/11/23,1404.64,336.26,18822.12,1466.434,8046.19,974.05,4636.31,205.72,964.79
1999/11/24,1417.08,336.89,18896.21,1454.578,7921.85,969.29,4686.11,199.61,964.57
1999/11/25,1417.08,343.86,18721.78,1444.241,7904.53,972.71,4740.68,200.82,975.54
1999/11/26,1416.62,345.1,18914.5,1444.513,7595.44,949.16,4704.99,200.98,983.69
1999/11/29,1407.83,345.71,18850.27,1435.468,7823.9,964.26,4639.43,203.25,981.27
1999/11/30,1388.91,342.13,18558.23,1434.973,7720.87,996.66,4622.21,202.4,971.38
1999/12/1,1397.72,345.09,18495.95,1447.116,7766.2,999.16,4614.96,203.68,976.7
1999/12/2,1409.04,346.24,18514.41,1435.837,7806.26,967.9,4691.67,203.97,999.73
1999/12/3,1433.3,353.24,18368.14,1437.233,7933.17,966.59,4714.14,205.31,1016.26
1999/12/6,1423.33,351.15,18507.2,1426.995,7894.46,998.11,4835.98,208.93,1010.08
1999/12/7,1409.17,352.5,18593.96,1428.261,7827.05,999.92,4864.62,205.82,1008.08
1999/12/8,1403.88,351.79,18401.2,1424.848,7811.02,988.32,4799.22,203.64,1023.64
1999/12/9,1408.11,353.95,18260.72,1416.726,7738.84,980.54,4839.16,206.59,1026.89
1999/12/10,1417.04,353.54,18271.85,1428.939,7733.77,1018.17,4788.47,213.74,1039.2
1999/12/13,1415.22,355.11,18205.08,1417.107,7883.61,1013.65,4802.96,221.61,1033.77
1999/12/14,1403.17,356.24,18165.55,1422.263,7850.14,1002.64,4690.78,215.8,1025.51
1999/12/15,1413.32,352.99,18138.36,1451.057,7859.89,963.58,4665.56,215.98,1027.1
1999/12/16,1418.78,354.61,18111.31,1434.867,7739.76,948.57,4710.49,215.35,1040.17
1999/12/17,1421.03,357.5,18095.12,1419.551,7723.22,949.26,4675.85,216.66,1061.76
1999/12/20,1418.09,359.92,18175.49,1419.551,7782.94,967.05,4746.54,217.27,1071.57
1999/12/21,1433.43,358.66,18080.38,1395.497,7934.26,958.8,4786.01,219.44,1078.86
1999/12/22,1436.13,362.31,18461.93,1387.51,8002.76,967.83,4948.54,222.26,1074.82
