Dates,SPX Index,SXXP Index,NKY Index,SHCOMP Index,HSCEI Index,TWSE Index,KOSPI Index,SENSEX Index,MXSO Index,MXMU Index,MXLA Index
2015-08-10,2104.18,399.82,20808.69,3928.415,11291.66,8466.84,2003.17,28101.72,727.55,282.19,2242.46
2015-08-11,2084.07,393.61,20720.75,3927.908,11264.64,8394.14,1986.65,27866.09,709.82,282.05,2198.17
2015-08-12,2086.05,382.99,20392.77,3886.32,11042.79,8283.38,1975.47,27512.26,689.18,281.66,2180.22
2015-08-13,2083.39,386.69,20595.55,3954.556,11080.92,8311.74,1983.46,27549.53,698.34,279.26,2151.26
2015-08-14,2091.54,386.24,20519.45,3965.335,11060.06,8305.64,1983.46,28067.31,693.88,279.67,2151.46
2015-08-17,2102.44,387.26,20620.26,3993.668,10962.24,8213.42,1968.52,27878.27,683.76,276.42,2145.66
2015-08-18,2096.92,388.13,20554.47,3748.164,10770.05,8177.22,1956.26,27831.54,678.39,271.82,2143.43
2015-08-19,2079.61,381.31,20222.63,3794.109,10642.24,8021.84,1939.38,27931.64,676.58,269.18,2102.06
2015-08-20,2035.73,373.44,20033.52,3664.291,10402.72,8029.81,1914.55,27607.82,668.7,269.17,2090.56
2015-08-21,1970.89,361.28,19435.83,3507.744,10195.05,7786.92,1876.07,27366.07,659.34,262.9,2035.99
2015-08-24,1893.21,342.01,18540.68,3209.905,9602.29,7410.34,1829.81,25741.56,625.38,250.33,1956.8
2015-08-25,1867.61,356.36,17806.7,2964.967,9514.04,7675.64,1846.63,26032.38,641.59,258.21,1981.01
2015-08-26,1940.51,350.14,18376.83,2927.288,9427.93,7715.59,1894.09,25714.66,639.49,257.13,1983.48
2015-08-27,1987.66,362.27,18574.44,3083.591,9863.61,7824.55,1908.0,26231.19,661.72,267.82,2087.84
2015-08-28,1988.87,363.28,19136.32,3232.349,9750.73,8019.18,1937.67,26392.38,664.92,272.6,2081.22
2015-08-31,1972.18,362.79,18890.48,3205.986,9741.41,8174.92,1941.49,26283.09,664.29,271.62,2057.43
2015-09-01,1913.85,352.89,18165.69,3166.624,9454.11,8017.56,1914.23,25696.44,656.68,266.68,2000.19
2015-09-02,1948.86,353.86,18095.4,3160.167,9301.32,8035.29,1915.22,25453.56,652.66,263.21,1996.38
2015-09-03,1951.13,362.24,18182.39,3160.167,9301.32,8095.95,1915.53,25764.78,656.37,268.86,2025.78
2015-09-04,1921.22,353.11,17792.16,3160.167,9169.59,8000.6,1886.04,25201.9,648.45,263.4,1983.75
2015-09-07,1921.22,354.81,17860.47,3080.42,9103.22,7986.56,1883.22,24893.81,635.85,259.57,1966.78
2015-09-08,1969.41,359.0,17427.08,3170.452,9479.48,8001.5,1878.68,25317.87,640.66,262.53,1993.3
2015-09-09,1942.04,363.77,18770.51,3243.089,9975.53,8286.92,1934.2,25719.58,650.77,263.28,1990.61
2015-09-10,1952.29,359.34,18299.62,3197.893,9780.16,8268.68,1962.11,25622.17,646.84,264.87,1969.8
2015-09-11,1961.05,355.72,18264.22,3200.234,9718.28,8305.82,1941.37,25610.21,645.91,263.61,1961.74
2015-09-14,1953.03,353.63,17965.7,3114.798,9728.72,8307.29,1931.46,25856.7,653.18,266.09,1987.95
2015-09-15,1978.09,356.43,18026.48,3005.172,9704.27,8259.99,1937.56,25705.93,650.66,267.99,2001.22
2015-09-16,1995.31,361.87,18171.6,3152.263,9904.71,8333.29,1975.45,25963.97,653.52,273.89,2047.57
2015-09-17,1990.2,361.21,18432.27,3086.061,9964.17,8445.5,1976.49,25963.97,664.1,273.6,2043.42
2015-09-18,1958.03,354.77,18070.21,3097.917,10028.38,8462.14,1995.95,26218.91,666.26,273.38,2010.77
2015-09-21,1966.97,357.83,18070.21,3156.54,9899.37,8307.04,1964.68,26192.98,656.4,269.67,1967.29
2015-09-22,1942.74,346.67,18070.21,3185.619,9835.39,8365.92,1982.06,25651.84,648.77,262.12,1919.81
2015-09-23,1938.76,346.97,18070.21,3115.888,9570.25,8193.42,1944.64,25822.99,634.96,260.89,1870.63
2015-09-24,1932.24,339.63,17571.83,3142.687,9469.81,8123.1,1947.1,25863.5,634.25,256.66,1838.78
2015-09-25,1931.34,349.28,17880.51,3092.347,9512.26,8132.35,1942.85,25863.5,631.12,259.98,1893.29
2015-09-28,1881.77,341.57,17645.11,3100.756,9512.26,8132.35,1942.85,25616.84,619.34,255.92,1843.52
2015-09-29,1884.09,339.23,16930.84,3038.137,9230.5,8132.35,1942.85,25778.66,618.64,258.08,1831.15
2015-09-30,1920.03,347.77,17388.15,3052.782,9405.5,8181.24,1962.81,26154.83,626.49,258.87,1894.55
2015-10-01,1923.82,346.23,17722.42,3052.782,9405.5,8295.94,1979.32,26220.95,626.45,257.75,1909.53
2015-10-02,1951.36,347.86,17725.13,3052.782,9686.64,8305.03,1969.68,26220.95,622.48,255.17,1943.98
2015-10-05,1987.05,358.33,18005.49,3052.782,9883.71,8352.36,1978.25,26785.55,640.73,265.8,2003.68
2015-10-06,1979.92,360.41,18186.1,3052.782,9931.53,8394.1,1990.65,26932.88,653.99,270.23,2030.39
2015-10-07,1995.83,360.93,18322.98,3052.782,10394.79,8495.23,2005.84,27035.85,679.72,277.09,2081.55
2015-10-08,2013.43,361.61,18141.17,3143.357,10287.41,8445.96,2019.53,26845.81,676.91,278.88,2076.84
2015-10-09,2014.89,362.82,18438.67,3183.152,10406.79,8445.96,2019.53,27079.51,700.68,286.4,2128.1
2015-10-12,2017.46,361.79,18438.67,3287.662,10538.19,8573.72,2021.63,26904.11,704.64,285.36,2112.03
2015-10-13,2003.69,358.47,18234.74,3293.23,10437.69,8567.92,2019.05,26846.53,688.38,281.66,2046.71
2015-10-14,1994.24,355.81,17891.0,3262.441,10334.42,8522.51,2009.55,26779.66,689.36,282.56,2017.09
2015-10-15,2023.86,360.99,18096.9,3338.073,10552.93,8601.52,2033.27,27010.14,701.71,285.79,2034.75
2015-10-16,2033.11,363.13,18291.8,3391.352,10637.01,8604.95,2030.26,27214.6,699.74,283.71,2046.93
2015-10-19,2033.66,364.25,18131.23,3386.7,10688.54,8631.5,2030.27,27364.92,699.52,282.84,2035.19
2015-10-20,2030.77,362.67,18207.15,3425.33,10649.45,8653.6,2039.36,27306.83,693.46,284.61,2031.2
2015-10-21,2018.94,362.64,18554.28,3320.676,10649.45,8609.23,2042.98,27287.66,692.33,279.95,1999.85
2015-10-22,2052.51,369.99,18435.87,3368.739,10600.52,8608.46,2023.0,27287.66,692.54,280.94,2030.9
2015-10-23,2075.15,377.36,18825.3,3412.434,10742.04,8673.81,2040.4,27470.81,702.25,282.16,2051.55
2015-10-26,2071.18,375.89,18947.12,3429.581,10747.68,8745.36,2048.08,27361.96,706.28,278.94,2046.46
2015-10-27,2065.89,371.88,18777.04,3434.336,10714.79,8701.32,2044.65,27253.44,700.07,274.56,2024.68
2015-10-28,2090.35,375.83,18903.02,3375.196,10558.47,8665.99,2042.51,27039.76,695.11,276.94,2034.44
2015-10-29,2089.41,375.7,18935.71,3387.315,10439.38,8571.08,2034.16,26838.14,677.81,271.21,1989.31
2015-10-30,2079.36,375.47,19083.1,3382.561,10396.58,8554.31,2029.47,26656.83,676.56,273.1,2006.92
2015-11-02,2104.05,376.75,18683.24,3325.084,10240.33,8614.77,2035.24,26559.15,678.02,280.74,2006.5
2015-11-03,2109.79,378.36,18683.24,3316.695,10283.42,8713.19,2048.4,26590.59,686.1,284.68,2088.36
2015-11-04,2102.31,380.28,18926.91,3459.64,10560.74,8857.02,2052.77,26552.92,694.09,284.34,2070.49
2015-11-05,2099.93,378.76,19116.41,3522.819,10617.67,8850.18,2049.41,26304.2,687.71,280.81,2072.25
2015-11-06,2099.2,379.95,19265.6,3590.032,10555.97,8693.57,2041.07,26265.24,682.91,272.92,2023.25
2015-11-09,2078.58,375.88,19642.74,3646.881,10506.41,8642.48,2025.7,26121.4,672.24,273.51,2001.11
2015-11-10,2081.72,376.27,19671.26,3640.485,10314.74,8536.9,1996.59,25743.26,669.49,272.27,2001.07
2015-11-11,2075.0,378.71,19691.39,3650.249,10245.53,8415.01,1997.27,25866.95,667.0,272.2,2029.31
2015-11-12,2045.97,372.56,19697.77,3632.902,10408.93,8428.09,1993.36,25866.95,664.42,269.77,2006.59
2015-11-13,2023.04,369.53,19596.91,3580.839,10181.47,8329.5,1973.29,25610.53,660.2,265.46,1979.26
2015-11-16,2053.19,370.64,19393.69,3606.957,9978.7,8295.4,1943.02,25760.1,656.25,265.72,1976.5
2015-11-17,2050.44,379.88,19630.63,3604.795,10073.43,8419.42,1963.58,25864.47,659.13,273.63,1998.5
2015-11-18,2083.58,379.33,19649.18,3568.468,10055.28,8340.47,1962.88,25482.52,654.73,276.77,2016.84
2015-11-19,2081.24,380.96,19859.81,3617.062,10193.11,8477.2,1988.91,25841.92,662.47,277.74,2058.93
2015-11-20,2089.17,381.79,19879.81,3630.499,10302.0,8465.45,1989.86,25868.49,669.91,279.32,2073.67
2015-11-23,2086.59,380.37,19879.81,3610.314,10229.43,8485.73,2003.7,25819.34,666.09,278.59,2065.18
2015-11-24,2089.14,375.64,19924.89,3616.113,10156.63,8400.14,2016.29,25775.74,671.32,269.72,2068.45
2015-11-25,2088.87,380.84,19847.58,3647.93,10127.87,8386.13,2009.42,25775.74,674.39,270.74,2008.88
2015-11-26,2088.87,384.37,19944.41,3635.552,10108.39,8484.9,2030.68,25958.63,672.47,268.69,2025.24
2015-11-27,2090.11,383.67,19883.94,3436.303,9855.66,8398.4,2028.99,26128.2,664.29,265.49,1992.61
2015-11-30,2080.41,385.43,19747.47,3445.405,9790.64,8320.61,1991.97,26145.67,658.49,262.57,1919.27
2015-12-01,2102.63,384.24,20012.4,3456.309,9947.94,8463.3,2023.93,26169.41,669.06,263.01,1951.63
2015-12-02,2079.51,384.17,19938.13,3536.905,10050.36,8457.4,2009.29,26117.85,666.45,260.24,1925.59
2015-12-03,2049.62,372.11,19939.9,3584.824,9987.84,8456.06,1994.07,25886.62,666.91,259.42,1964.37
2015-12-04,2091.69,370.59,19504.48,3524.992,9834.28,8398.6,1974.4,25638.11,664.9,255.87,1952.18
2015-12-07,2077.07,372.48,19698.15,3536.927,9798.19,8454.27,1963.67,25530.11,667.06,251.05,1920.19
2015-12-08,2063.59,365.75,19492.6,3470.07,9660.87,8343.86,1949.04,25310.33,656.38,246.03,1885.28
2015-12-09,2047.62,364.19,19301.07,3472.439,9558.76,8229.62,1948.24,25036.05,653.34,248.05,1935.61
2015-12-10,2052.23,363.21,19046.55,3455.495,9450.49,8216.17,1952.07,25252.32,651.48,247.48,1914.51
2015-12-11,2012.37,355.79,19230.48,3434.582,9308.0,8115.89,1948.62,25044.43,641.9,240.67,1856.54
2015-12-14,2021.94,349.54,18883.42,3520.668,9315.91,8040.16,1927.82,25150.35,636.12,237.91,1838.89
2015-12-15,2043.41,359.58,18565.9,3510.354,9344.07,8073.35,1932.97,25320.44,639.9,243.71,1869.22
2015-12-16,2073.07,360.43,19049.91,3516.186,9538.66,8184.66,1969.4,25494.37,645.94,246.5,1875.54
2015-12-17,2041.89,364.9,19353.56,3579.999,9666.52,8319.67,1977.96,25803.78,652.55,249.48,1893.43
2015-12-18,2005.55,361.23,18986.8,3578.964,9634.41,8257.32,1975.32,25519.22,646.47,245.63,1860.5
2015-12-21,2021.15,357.15,18916.02,3642.472,9746.99,8282.17,1981.19,25735.9,646.91,245.53,1820.39
2015-12-22,2038.97,356.87,18886.7,3651.767,9731.53,8292.74,1992.56,25590.65,651.18,246.03,1826.2
2015-12-23,2064.29,366.39,18886.7,3636.089,9882.95,8315.7,1999.22,25850.3,655.24,250.48,1858.83
2015-12-24,2060.99,366.28,18789.69,3612.485,9953.21,8324.36,1990.65,25838.71,656.9,250.65,1860.37
2015-12-25,2060.99,366.28,18769.06,3627.914,9953.21,8363.28,1990.65,25838.71,656.54,250.13,1860.37
2015-12-28,2056.5,364.49,18873.35,3533.779,9789.46,8358.49,1964.06,26034.13,657.84,247.35,1861.7
2015-12-29,2078.36,369.68,18982.23,3563.736,9788.91,8293.91,1966.31,26079.48,657.98,249.23,1867.88
2015-12-30,2063.36,367.7,19033.71,3572.876,9659.88,8279.99,1961.31,25960.03,658.77,245.21,1818.09
2015-12-31,2043.94,365.81,19033.71,3539.182,9661.03,8338.06,1961.31,26117.54,657.9,244.42,1829.81
2016-01-01,2043.94,365.81,19033.71,3539.182,9661.03,8338.06,1961.31,26160.9,657.9,244.42,1829.81
2016-01-04,2012.66,356.66,18450.98,3296.258,9311.18,8114.26,1918.76,25623.35,641.09,237.97,1763.45
2016-01-05,2016.71,358.88,18374.0,3287.71,9223.01,8075.11,1930.53,25580.34,643.31,237.85,1775.43
2016-01-06,1990.26,354.35,18191.32,3361.84,9137.79,7990.39,1925.43,25406.33,639.46,235.02,1750.97
2016-01-07,1943.09,346.51,17767.34,3125.002,8753.97,7852.06,1904.33,24851.83,624.84,233.5,1696.06
2016-01-08,1922.03,341.35,17697.96,3186.412,8845.89,7893.97,1917.62,24934.33,628.41,231.93,1674.47
2016-01-11,1923.67,340.23,17697.96,3016.704,8505.16,7788.42,1894.84,24825.04,618.51,224.83,1662.36
2016-01-12,1938.68,343.22,17218.96,3022.861,8439.31,7768.45,1890.86,24682.03,620.23,226.99,1660.17
2016-01-13,1890.28,344.63,17715.63,2949.597,8494.49,7824.61,1916.28,24854.11,628.3,228.4,1664.89
2016-01-14,1921.84,339.42,17240.95,3007.649,8459.63,7742.88,1900.01,24772.97,617.53,226.42,1680.93
2016-01-15,1880.33,329.84,17147.11,2900.97,8236.28,7762.01,1878.87,24455.04,613.58,217.9,1625.73
2016-01-18,1880.33,328.64,16955.57,2913.837,8134.81,7811.18,1878.45,24188.37,607.61,213.13,1608.87
2016-01-19,1881.33,332.93,17048.37,3007.739,8377.8,7854.88,1889.64,24479.84,617.49,216.54,1617.14
2016-01-20,1859.33,322.29,16416.19,2976.694,8015.44,7699.12,1845.45,24062.04,602.8,207.58,1580.7
2016-01-21,1868.99,328.51,16017.26,2880.482,7835.64,7664.01,1840.53,23962.21,599.09,207.69,1583.18
2016-01-22,1906.9,338.36,16958.53,2916.563,8104.98,7756.18,1879.43,24435.66,615.62,221.47,1620.67
2016-01-25,1877.08,336.27,17110.91,2938.515,8173.11,7894.15,1893.43,24485.95,619.31,219.82,1614.01
2016-01-26,1903.63,339.2,16708.9,2749.785,7895.16,7828.67,1871.69,24485.95,615.37,221.25,1620.68
2016-01-27,1882.95,340.24,17163.92,2735.558,7959.51,7849.83,1897.87,24492.39,621.74,226.09,1646.57
2016-01-28,1893.36,334.89,17041.45,2655.661,8028.58,7905.1,1906.94,24469.57,628.28,231.8,1666.39
2016-01-29,1940.24,342.27,17518.3,2737.6,8241.36,8080.6,1912.06,24870.69,644.73,237.29,1744.05
2016-02-01,1939.38,341.61,17865.23,2688.854,8144.85,8156.96,1924.82,24824.83,643.57,235.25,1749.56
2016-02-02,1903.03,334.59,17750.68,2749.57,8058.83,8131.24,1906.6,24539.0,632.82,228.02,1681.03
2016-02-03,1912.53,329.43,17191.25,2739.247,7858.31,8063.0,1890.67,24223.32,627.99,228.76,1717.51
2016-02-04,1915.45,328.76,17044.99,2781.023,7974.4,8063.0,1916.26,24338.43,644.14,237.24,1784.13
2016-02-05,1880.05,325.9,16819.59,2763.492,8054.87,8063.0,1917.79,24616.97,656.4,234.77,1751.62
2016-02-08,1853.44,314.36,17004.3,2763.492,8054.87,8063.0,1917.79,24287.42,655.86,226.2,1732.24
2016-02-09,1852.21,309.39,16085.44,2763.492,8054.87,8063.0,1917.79,24020.98,654.09,223.29,1719.22
2016-02-10,1851.86,315.19,15713.39,2763.492,8054.87,8063.0,1917.79,23758.9,651.78,224.02,1714.21
2016-02-11,1829.08,303.58,15713.39,2763.492,7657.92,8063.0,1861.54,22951.83,648.42,219.86,1672.48
2016-02-12,1864.78,312.41,14952.61,2763.492,7505.37,8063.0,1835.28,22986.12,642.91,223.33,1688.04
2016-02-15,1864.78,321.76,16022.58,2746.196,7863.84,8066.51,1862.2,23554.12,653.11,227.74,1714.22
2016-02-16,1895.58,320.37,16054.43,2836.571,8028.34,8212.07,1888.3,23191.97,656.73,227.05,1711.66
2016-02-17,1926.82,328.77,15836.36,2867.338,7928.76,8214.25,1883.94,23381.87,651.26,235.52,1770.16
2016-02-18,1917.83,328.91,16196.8,2862.893,8166.47,8314.67,1908.84,23649.22,661.34,237.38,1770.26
2016-02-19,1917.78,326.37,15967.17,2860.021,8112.57,8325.04,1916.24,23709.15,656.61,232.1,1751.95
2016-02-22,1945.5,331.82,16111.05,2927.175,8221.37,8326.68,1916.36,23788.79,658.28,239.16,1819.42
2016-02-23,1921.27,327.78,16052.05,2903.331,8170.62,8334.64,1914.22,23410.18,657.85,238.08,1787.94
2016-02-24,1929.8,320.23,15915.79,2928.896,8061.71,8282.86,1912.53,23088.93,651.76,232.65,1771.1
2016-02-25,1951.7,326.54,16140.34,2741.245,7871.94,8365.86,1918.57,22976.0,650.37,236.68,1786.99
2016-02-26,1948.05,331.54,16188.41,2767.21,8034.3,8411.16,1920.16,23154.3,658.79,238.08,1777.57
2016-02-29,1932.23,333.92,16026.76,2687.979,7916.34,8411.16,1916.66,23002.0,658.94,240.54,1804.02
2016-03-01,1978.35,338.72,16085.51,2733.17,8068.29,8485.69,1916.66,23779.35,665.32,243.44,1848.36
2016-03-02,1986.45,340.97,16746.55,2849.681,8374.09,8544.05,1947.42,24242.98,677.69,244.98,1899.78
2016-03-03,1993.4,339.42,16960.16,2859.758,8390.79,8611.79,1958.17,24606.99,688.81,250.69,1961.78
2016-03-04,1999.99,341.8,17014.78,2874.147,8557.69,8643.55,1955.63,24646.48,696.76,254.95,2039.7
2016-03-07,2001.76,340.93,16911.32,2897.34,8626.31,8659.55,1957.87,24646.48,698.39,258.51,2037.78
2016-03-08,1979.26,337.48,16783.15,2901.387,8505.22,8664.31,1946.12,24659.23,689.33,256.96,2010.39
2016-03-09,1989.26,339.14,16642.2,2862.556,8441.48,8634.11,1952.95,24793.96,693.97,259.38,2032.62
2016-03-10,1989.57,333.5,16852.35,2804.725,8420.14,8660.7,1969.33,24623.34,695.36,260.11,2050.84
2016-03-11,2022.19,342.23,16938.87,2810.308,8561.37,8706.14,1971.41,24717.99,702.22,263.83,2080.59
2016-03-14,2019.64,344.66,17233.75,2859.499,8686.27,8747.9,1972.27,24804.28,705.83,262.46,2059.93
2016-03-15,2015.93,340.86,17117.07,2864.368,8605.63,8611.18,1969.97,24551.17,698.5,260.61,1980.5
2016-03-16,2027.22,341.0,16974.45,2870.43,8571.36,8699.14,1974.9,24682.48,696.85,261.7,1982.3
2016-03-17,2040.59,340.68,16936.38,2904.832,8773.83,8734.54,1987.99,24677.37,715.09,273.39,2138.82
2016-03-18,2049.58,341.71,16724.81,2955.15,8883.01,8810.71,1992.12,24952.74,719.49,276.57,2149.8
2016-03-21,2051.6,340.82,16724.81,3018.802,8928.65,8812.7,1989.76,25285.37,719.12,275.86,2152.35
2016-03-22,2049.8,340.3,17048.55,2999.363,8900.19,8785.68,1996.81,25330.49,720.31,275.46,2160.6
2016-03-23,2036.71,340.07,17000.98,3009.96,8873.33,8766.09,1995.12,25337.56,720.47,269.0,2094.92
2016-03-24,2035.94,335.1,16892.33,2960.97,8701.13,8743.38,1985.97,25337.56,711.02,266.89,2080.52
2016-03-25,2035.94,335.1,17002.75,2979.434,8701.13,8704.97,1983.81,25337.56,708.52,266.83,2080.52
2016-03-28,2037.05,335.1,17134.37,2957.82,8701.13,8690.45,1982.54,24966.4,704.43,268.0,2125.23
2016-03-29,2055.01,336.79,17103.53,2919.832,8726.93,8617.35,1994.91,24900.46,704.47,267.84,2132.43
2016-03-30,2063.95,341.18,16878.96,3000.645,8979.41,8737.04,2002.14,25338.58,721.0,277.43,2179.68
2016-03-31,2059.74,337.54,16758.67,3003.915,9003.25,8744.83,1995.85,25341.86,721.0,279.03,2168.49
2016-04-01,2072.78,333.15,16164.16,3009.53,8842.86,8657.55,1973.57,25269.64,717.8,273.57,2161.32
2016-04-04,2066.13,334.49,16123.27,3009.53,8842.86,8657.55,1978.97,25399.65,719.76,275.49,2109.31
2016-04-05,2045.17,328.15,15732.82,3053.065,8679.04,8657.55,1962.74,24883.59,709.56,269.71,2069.21
2016-04-06,2066.66,330.65,15715.36,3050.592,8668.63,8513.3,1971.32,24900.63,710.85,269.18,2045.96
2016-04-07,2041.91,328.1,15749.84,3008.42,8647.33,8490.25,1973.89,24685.42,712.23,268.36,2034.05
2016-04-08,2047.6,331.86,15821.52,2984.958,8704.81,8541.5,1972.05,24673.84,713.32,274.95,2099.54
2016-04-11,2041.99,332.87,15751.13,3033.957,8807.06,8562.59,1970.37,25022.16,712.45,278.68,2132.52
2016-04-12,2061.72,334.64,15928.79,3023.646,8841.86,8531.18,1981.32,25145.59,716.19,278.88,2192.64
2016-04-13,2082.42,343.06,16381.22,3066.638,9191.49,8652.08,1981.32,25626.75,723.01,283.79,2218.73
2016-04-14,2082.78,343.99,16911.05,3082.362,9237.9,8667.71,2015.93,25626.75,720.32,281.09,2219.21
2016-04-15,2080.73,342.79,16848.03,3078.116,9214.98,8700.39,2014.71,25626.75,723.13,280.64,2222.31
2016-04-18,2094.34,344.2,16275.95,3033.66,9090.85,8666.01,2009.1,25816.36,723.37,280.14,2194.9
2016-04-19,2100.8,349.24,16874.44,3042.823,9244.45,8633.72,2011.36,25816.36,732.25,286.83,2249.35
2016-04-20,2102.4,350.75,16906.54,2972.584,9134.42,8514.48,2005.83,25844.18,732.14,288.55,2245.76
2016-04-21,2091.48,349.59,17363.62,2952.891,9248.4,8568.65,2022.1,25880.38,733.96,287.48,2244.34
2016-04-22,2091.58,348.46,17572.49,2959.24,9120.91,8535.75,2015.49,25838.14,728.28,287.13,2205.03
2016-04-25,2087.79,346.68,17439.3,2946.67,8986.33,8560.28,2014.55,25678.93,722.29,283.94,2188.32
2016-04-26,2091.7,347.31,17353.28,2964.7,9016.12,8581.57,2019.63,26007.3,716.9,284.73,2226.39
2016-04-27,2095.15,348.32,17290.49,2953.671,9037.48,8563.05,2015.4,26064.12,714.73,282.46,2264.08
2016-04-28,2075.81,348.9,16666.05,2945.588,9060.93,8473.87,2000.93,25603.1,712.19,288.2,2283.91
2016-04-29,2065.3,341.48,16666.05,2938.323,8939.47,8377.9,1994.15,25606.62,710.79,288.39,2292.06
2016-05-02,2081.43,341.24,16147.38,2938.323,8939.47,8377.9,1978.15,25436.97,708.65,286.76,2257.9
2016-05-03,2063.37,335.56,16147.38,2992.643,8748.7,8294.12,1986.41,25229.7,700.79,279.74,2188.29
2016-05-04,2051.12,331.8,16147.38,2991.272,8697.37,8185.47,1976.71,25101.73,693.66,274.69,2187.47
2016-05-05,2050.63,332.86,16147.38,2997.842,8626.73,8167.96,1976.71,25262.21,689.61,273.19,2161.58
2016-05-06,2057.14,331.67,16106.72,2913.248,8471.7,8146.43,1976.71,25228.5,687.15,271.77,2157.63
2016-05-09,2058.69,333.22,16216.03,2832.113,8450.72,8131.83,1967.81,25688.86,684.61,270.87,2126.87
2016-05-10,2084.39,336.24,16565.19,2832.591,8486.16,8156.29,1982.5,25772.53,683.79,270.6,2212.28
2016-05-11,2064.46,334.74,16579.01,2837.037,8443.67,8135.56,1980.1,25597.02,687.11,274.15,2212.41
2016-05-12,2064.11,333.11,16646.34,2835.862,8413.72,8108.05,1977.49,25790.22,689.48,274.22,2212.57
2016-05-13,2046.61,334.68,16412.21,2827.109,8301.39,8053.69,1966.99,25489.57,684.24,272.61,2157.76
2016-05-16,2066.66,334.73,16466.4,2850.862,8312.61,8067.6,1967.91,25653.23,684.22,274.66,2162.26
2016-05-17,2047.21,334.72,16652.8,2843.684,8425.78,8140.48,1968.06,25773.61,690.05,275.3,2141.45
2016-05-18,2047.63,337.58,16644.69,2807.514,8301.01,8159.68,1956.73,25704.61,684.85,273.54,2110.98
2016-05-19,2040.04,333.91,16646.66,2806.906,8243.2,8095.98,1946.78,25399.72,675.12,265.62,2060.31
2016-05-20,2052.32,338.01,16736.35,2825.483,8303.58,8131.26,1947.67,25301.9,674.7,265.52,2079.56
2016-05-23,2048.04,336.69,16654.6,2843.645,8308.21,8344.44,1955.25,25230.36,677.44,264.69,2062.82
2016-05-24,2076.06,344.12,16498.76,2821.666,8306.56,8300.66,1937.68,25305.47,671.13,268.94,2076.97
2016-05-25,2090.54,348.56,16757.35,2815.086,8536.38,8396.2,1960.51,25881.17,679.46,272.07,2067.87
2016-05-26,2090.1,348.91,16772.46,2822.443,8526.19,8394.12,1957.06,26366.68,682.2,272.86,2076.09
2016-05-27,2099.06,349.64,16834.84,2821.046,8595.28,8463.61,1969.17,26653.6,688.05,271.14,2058.53
2016-05-30,2099.06,350.14,17068.02,2822.451,8624.76,8535.87,1967.13,26725.6,685.9,272.95,2059.37
2016-05-31,2096.96,347.45,17234.98,2916.616,8704.9,8535.59,1983.4,26667.96,683.4,268.41,2038.23
2016-06-01,2099.33,344.12,16955.73,2913.508,8708.29,8597.16,1982.72,26713.93,683.63,264.74,2044.67
2016-06-02,2105.26,344.35,16562.55,2925.229,8756.38,8556.02,1985.11,26843.14,684.85,262.94,2062.7
2016-06-03,2099.13,341.29,16642.23,2938.682,8809.81,8587.36,1985.84,26843.03,691.64,269.6,2104.07
2016-06-06,2109.41,342.41,16580.03,2934.098,8865.35,8597.11,1985.84,26777.45,703.81,273.99,2117.34
2016-06-07,2112.13,346.26,16675.45,2936.045,9004.3,8679.9,2011.63,27009.67,712.53,279.31,2141.35
2016-06-08,2119.12,344.56,16830.92,2927.159,9027.82,8715.48,2027.08,27020.66,714.12,282.7,2210.17
2016-06-09,2115.48,341.25,16668.41,2927.159,9027.82,8715.48,2024.17,26763.46,706.37,277.14,2184.91
2016-06-10,2096.07,332.92,16601.36,2927.159,8831.97,8715.48,2017.63,26635.75,699.51,270.15,2109.85
2016-06-13,2079.06,326.8,16019.18,2833.071,8619.92,8536.22,1979.06,26396.77,693.31,266.43,2093.89
2016-06-14,2075.32,320.53,15859.0,2842.189,8583.09,8576.12,1972.03,26395.71,689.17,261.14,2045.21
2016-06-15,2071.5,323.63,15919.58,2887.21,8609.59,8606.37,1968.83,26726.34,691.6,263.16,2069.34
