,Observation,Next State,Current Weight,Action,# Rebalance,Trading Cost,Trace Error,Daily Return,Total Cost,Total Error,Total UE,Total Return,Reward
11,[-1.10651072e-03  4.07066682e-03 -3.61616251e-05  5.79498066e-03],[0.08       0.23999999 0.17000002 0.50999999],[0.0798961  0.23581898 0.16815904 0.51230586],[-0.00021307 -0.001377    0.00181142 -0.00022134],1,1.0832925631201123e-05,0.011008319821800394,0.9877740577188363,0.0006945813482899524,0.10952859340863892,0.102727611771816,1.0115037717924147,0.9767547803519004
12,[-0.00020215  0.00661943  0.00279501 -0.00048932],[0.08       0.23999999 0.17000002 0.50999999],[0.08012345 0.23982201 0.17058522 0.51410973],[-0.00110684  0.00072796 -0.00163502  0.00201391],1,1.6196722815790303e-05,0.010105912515885884,0.996179983195116,0.0007109015456452709,0.1196345059245248,0.11080147618293479,1.0076234273397453,0.9860577504818748
13,[0.00024697 0.00462842 0.00180159 0.00204599],[0.08       0.23999999 0.17000002 0.50999999],[0.0801386  0.24416935 0.17011666 0.50948035],[-0.00020248  0.00327673  0.00119615 -0.00427039],1,2.63207302539993e-05,0.008722975126826071,1.004640416601957,0.0007375453022842945,0.12835748105135086,0.11910012880215737,1.0122726984360648,0.9958907977184918
14,[0.00017345 0.00012311 0.00214394 0.00628247],[0.08       0.23999999 0.17000002 0.50999999],[0.08002997 0.23694948 0.17098688 0.51115453],[ 0.00024664  0.00128572  0.00020272 -0.00173508],1,1.0257221741244365e-05,0.008722975126826057,1.0039049495877939,0.0007479688468166064,0.13708045617817693,0.12796297016931446,1.0162151891870272,0.9951715509164355
15,[-0.00010005  0.00618473  0.00046154  0.00217676],[0.08       0.23999999 0.17000002 0.50999999],[0.08005324 0.23924092 0.17116285 0.51363299],[ 0.00017312 -0.00321959  0.00054507  0.0025014 ],1,1.9107315361730523e-05,0.008923084613141133,0.9991208533642956,0.0007673685493853817,0.14600354079131805,0.13639445846851583,1.0153023698782067,0.9901783690485857
16,[0.00027317 0.00507629 0.00113323 0.00224028],[0.08       0.23999999 0.17000002 0.50999999],[0.08016575 0.24552653 0.17049078 0.50780879],[-0.00010039  0.00284202 -0.00113732 -0.00160431],1,1.6851385525060984e-05,0.00872297512682596,1.0040900088083167,0.0007845474897201021,0.15472651591814401,0.14472243524161943,1.019437856262454,0.995349854741156
17,[ 0.00015332 -0.00120763  0.00178597  0.00799131],[0.08       0.23999999 0.17000002 0.50999999],[0.08005103 0.24100743 0.16947637 0.49807524],[ 0.00027284  0.00173359 -0.00046563 -0.0015408 ],1,1.1945297975009082e-05,0.01113822639321127,1.0039918538125416,0.0007967734439721597,0.16586474231135528,0.15381856595788068,1.0234951256666645,0.9928414014650783
18,[-0.00097298 -0.00044141  0.00016994  0.00996742],[0.08       0.23999999 0.17000002 0.50999999],[0.07986423 0.23383832 0.16701585 0.51329598],[ 0.00015299 -0.00455033  0.00018711  0.00421024],1,2.7198289435637054e-05,0.011551755239223985,0.9886100644441986,0.000824292938265762,0.17741649755057926,0.16350168483875416,1.0118097448269805,0.977030789710681
19,[-0.00034481  0.00809629  0.00357732 -0.00260582],[0.08       0.23999999 0.17000002 0.50999999],[0.08007815 0.23999999 0.17120693 0.51660102],[-0.00097331 -0.00378412 -0.00142892  0.00618635],2,3.655495256089165e-05,0.014624232117586483,0.9940143731818689,0.0008610568551156741,0.19204072966816574,0.17132610959481198,1.0057164426262748,0.9793533771474325
20,[0.00054874 0.00522056 0.00173154 0.00122213],[0.08       0.23999999 0.17000002 0.50999999],[0.08004787 0.24291322 0.17053653 0.50150971],[-0.00034514  0.00475358  0.00197845 -0.00638689],3,3.9539829857303774e-05,0.008722975126826057,1.0078860965118714,0.0009011347371929742,0.20076370479499178,0.17943765974717008,1.0136078536993753,0.9991230435029681
21,[-0.00044919 -0.00078939  0.00020665  0.00975492],[0.08       0.23999999 0.17000002 0.50999999],[0.07999738 0.23999999 0.16832865 0.51669146],[ 0.00054841  0.00187785  0.00013267 -0.00255894],3,1.5147556942430375e-05,0.011200151605068182,0.9950073296307654,0.0009164115314268164,0.21196385640005996,0.18895146761524717,1.0085318901195057,0.9837919012314634
22,[ 0.00040233  0.00454089  0.0041106  -0.00033085],[0.08       0.23999999 0.17000002 0.50999999],[0.07991968 0.23999999 0.1675659  0.49784239],[-0.00044953 -0.0041321  -0.00139222  0.00597384],4,3.518489930444658e-05,0.009384672084525689,1.005017483795681,0.000952073421765682,0.22134852848458564,0.19686110416879465,1.0135566974426085,0.9955971498208164
23,[-0.00110939 -0.00023102  0.00153784  0.00852554],[0.08       0.23999999 0.17000002 0.50999999],[0.07956341 0.23999999 0.16951215 0.50665388],[ 0.000402    0.00119818  0.00251174 -0.00411192],4,2.4339165414119978e-05,0.011403793551618704,0.985327955924217,0.0009763799989790985,0.23275232203620433,0.20637091544715458,0.9986610797803098,0.9738998557953849
24,[9.56879313e-05 2.31337226e-03 1.35970894e-03 4.95420599e-03],[0.08       0.23999999 0.17000002 0.50999999],[0.07930631 0.23214911 0.16900089 0.493487  ],[-1.10972425e-03 -3.57372434e-03 -6.10231232e-05  4.74447171e-03],4,2.7670616382545954e-05,0.00872297512682596,0.9957294289979408,0.0010038947908634047,0.2414752971630303,0.21509532143267507,0.9943685931644801,0.9869789390792305
25,[-0.00142772  0.00498272 -0.00192343  0.0070914 ],[0.08       0.23999999 0.17000002 0.50999999],[0.07920264 0.23257046 0.16781421 0.50219278],[ 9.53536700e-05 -1.02933286e-03 -2.39154049e-04  1.17313324e-03],4,7.366246270354799e-06,0.015425265947733899,0.9739432956005518,0.0010110286416393454,0.2569005631107642,0.22456243852647195,0.9684512999043573,0.958510895802042
26,[-0.00067215  0.00645619  0.00067037  0.00226857],[0.08       0.23999999 0.17000002 0.50999999],[0.08050283 0.2438464  0.17569172 0.5324268 ],[-0.00142805  0.00164001 -0.00352229  0.00331033],4,2.7997928189458117e-05,0.010067285070228832,0.9817801001485501,0.0010376484865933999,0.26696784818099306,0.23315648550086343,0.9507790995791437,0.9716861952333672
27,[ 0.00202905  0.00716448  0.00143209 -0.00190265],[0.08       0.23999999 0.17000002 0.50999999],[0.07977309 0.23727425 0.16814587 0.50826735],[-0.00067249  0.00311349 -0.0009285  -0.0015125 ],4,1.7287786908065285e-05,0.012528273050695954,1.0324677554107393,0.0010546187370667937,0.279496121231689,0.24046850313983148,0.9816323259674522,1.01992251210957
28,[-0.00029786  0.00450659  0.00234619  0.00216805],[0.08       0.23999999 0.17000002 0.50999999],[0.08040866 0.23960649 0.17053834 0.51700715],[ 0.00202872  0.00382177 -0.00016677 -0.00568372],5,3.35393075003282e-05,0.009318696713770072,0.9934605519769734,0.0010873256012733895,0.28881481794545905,0.24892069137402095,0.9751800691256325,0.9841091483989967
29,[0.00019505 0.00553419 0.00234025 0.00065349],[0.08       0.23999999 0.17000002 0.50999999],[0.08017298 0.24523038 0.17069264 0.50380601],[-0.0002982   0.00116389  0.00074733 -0.00161302],5,1.088448014305097e-05,0.008722975126826002,1.0075606360810685,0.0010980200649122393,0.29753779307228506,0.25704353065077234,0.9825424364137044,0.9988269664906037
30,[-0.00018051 -0.00191171  0.00088951  0.00992568],[0.08       0.23999999 0.17000002 0.50999999],[0.07969834 0.23642865 0.16732909 0.50041193],[ 0.00019471  0.00219149  0.00074138 -0.00312758],5,1.7946228256544336e-05,0.012907416991789225,0.9999020155944875,0.001115650951551014,0.3104452100640743,0.26649573354404044,0.982428529646346,0.9869769677160596
31,[-0.00100478  0.00303745  0.00152618  0.00516413],[0.08       0.23999999 0.17000002 0.50999999],[0.0798516  0.23479857 0.16840911 0.51056582],[-0.00018084 -0.00525442 -0.00070935  0.00614461],6,3.525397540967377e-05,0.010732538184510032,0.9838680175922041,0.001149725518446922,0.3211777482485843,0.27554108270766886,0.9665453753779484,0.9731014048407982
32,[-3.63575671e-04  7.03771108e-03  2.10928788e-03 -6.04481633e-05],[0.08       0.23999999 0.17000002 0.50999999],[0.07997487 0.24016131 0.17040594 0.50276003],[-1.00511579e-03 -3.05259749e-04 -7.26812558e-05  1.38305679e-03],6,7.806836949531221e-06,0.009571022795444778,0.9936250916701052,0.001157223018784573,0.3307487710440291,0.2837255686465695,0.9603761915510802,0.9840465713743227
33,[-5.13805341e-04  1.56197773e-03  4.38871316e-05  7.63091561e-03],[0.08       0.23999999 0.17000002 0.50999999],[0.07955683 0.23869252 0.16529292 0.50738356],[-0.00036391  0.00369501  0.00051042 -0.00384152],6,2.3586566705016878e-05,0.009750585807997439,0.9933021516984533,0.0011797227420997614,0.34049935685202654,0.2929836978807838,0.95392108553055,0.9835290661671406
34,[-0.00028502  0.00246441  0.00479233  0.00175126],[0.08       0.23999999 0.17000002 0.50999999],[0.07922807 0.23631218 0.171152   0.49012232],[-0.00051414 -0.00178073 -0.00155498  0.00384984],6,2.1447086222736382e-05,0.009293010545333352,0.990925816915362,0.0011999954839396864,0.34979236739735986,0.3013374799895654,0.9452445721243781,0.9816125336281887
35,[-0.00110827  0.00142147 -0.00361554  0.01202532],[0.08       0.23999999 0.17000002 0.50999999],[0.07977681 0.23411934 0.16923778 0.51766244],[-0.00028535 -0.0008783   0.00319347 -0.00202982],6,1.7628671866117975e-05,0.018170610603521153,0.976814563679667,0.0012162722482333167,0.367962978000881,0.3113874455182585,0.9233120008838527,0.9586276763118522
36,[ 0.000287    0.00940966  0.00249577 -0.00346945],[0.08       0.23999999 0.17000002 0.50999999],[0.0801196  0.23935882 0.17024749 0.50341686],[-0.00110861 -0.00192123 -0.00521441  0.00824425],7,4.445415362030786e-05,0.01566187557598195,1.0007963692382207,0.0012573481641549764,0.38362485357686293,0.3189475784163779,0.9240062531051099,0.9850934177463171
37,[-0.00067246  0.00233121  0.00017591  0.00688832],[0.08       0.23999999 0.17000002 0.50999999],[0.07923718 0.23265838 0.16538532 0.5101805 ],[ 0.00028667  0.00606695  0.0008969  -0.00725052],8,3.91252468821351e-05,0.010067901798674644,0.9931427761816867,0.00129325082030471,0.3936927553755376,0.32814982133673065,0.9176339834452737,0.9830389717268623
38,[-0.00024298  0.00773006  0.00411352 -0.00287762],[0.08       0.23999999 0.17000002 0.50999999],[0.08036207 0.24159249 0.17387652 0.50711292],[-0.0006728  -0.00101149 -0.00142296  0.00310725],8,1.6651690761093738e-05,0.01496418609359744,0.9874613787704184,0.00130833913108344,0.40865694146913506,0.33590257275162494,0.906112838342137,0.9724821043660422
39,[-0.00012585  0.00245937 -0.00176725  0.0081567 ],[0.08       0.23999999 0.17000002 0.50999999],[0.0802495  0.24295026 0.17288967 0.52676679],[-0.00024332  0.00438736  0.00251466 -0.00665869],9,3.652337250130805e-05,0.01250917473313877,1.0029440004502121,0.0013415296487155526,0.42116611620227384,0.34515468888715195,0.9087473406494363,0.9904016351994412
40,[ 0.00154405  0.00582128  0.00257251 -0.00121486],[0.08       0.23999999 0.17000002 0.50999999],[0.08021632 0.2430688  0.17200598 0.50368891],[-0.00012618 -0.00088333 -0.00336611  0.00437563],9,2.3221829997135816e-05,0.011152699328295185,1.0228562216623605,0.0013631142646571537,0.43231881553056906,0.3526676366787229,0.9294967685261455,1.0116819377181236
41,[-2.97888258e-04  2.57204707e-05 -5.82725525e-04  9.57786844e-03],[0.08       0.23999999 0.17000002 0.50999999],[0.08003718 0.24014061 0.17082234 0.50999999],[ 0.00154371  0.00247857  0.00097365 -0.00499593],9,2.7119239001602826e-05,0.010484202693930189,0.9989800058913905,0.0013882951148313182,0.44280301822449925,0.3621308675283125,0.9285234800532604,0.9884706223472861
42,[4.31206565e-05 3.44202109e-03 9.47210504e-04 4.29062287e-03],[0.08       0.23999999 0.17000002 0.50999999],[0.07985462 0.2386028  0.16626184 0.50124571],[-0.00029822 -0.00331698 -0.00218159  0.0057968 ],10,3.143357164441682e-05,0.008722975126826071,1.001000117126257,0.0014175101969473088,0.4515259933513253,0.37079015513122127,0.9294229254784595,0.992247926917315
43,[-0.00099101  0.00134344  0.00297033  0.00540021],[0.08       0.23999999 0.17000002 0.50999999],[0.07990302 0.2373165  0.17174197 0.52317975],[ 4.27863951e-05  9.93159758e-05 -6.51652486e-04  5.09550115e-04],10,3.5370588377066513e-06,0.010704986317958853,0.9859649714775515,0.0014207514698084231,0.46223097966928417,0.3798383452521712,0.9163751607863793,0.9752567438867314
44,[ 0.0010558   0.00887295  0.00191706 -0.00312283],[0.08       0.23999999 0.17000002 0.50999999],[0.08026829 0.24777112 0.17284817 0.51206622],[-0.00099134 -0.00199927  0.00137147  0.00161914],10,1.6004637209433576e-05,0.014968637329678403,1.0121412417019229,0.0014355955535868493,0.4771996169989626,0.3872460294650458,0.9274864268511289,0.997157760288466
45,[ 0.00075852 -0.00125989  0.00096112  0.00826322],[0.08       0.23999999 0.17000002 0.50999999],[0.07989724 0.23968529 0.17095237 0.49245014],[ 0.00105547  0.00553024  0.00031819 -0.0069039 ],11,3.7395138400844926e-05,0.011242753688144064,1.0129537985962556,0.0014707270227474402,0.4884423706871066,0.39622819581827906,0.939466215742022,1.001675913438951
46,[-0.00127989 -0.00049142 -0.00231258  0.01280687],[0.08       0.23999999 0.17000002 0.50999999],[0.07994821 0.23077953 0.16665696 0.50309865],[ 0.00075819 -0.00460259 -0.00063774  0.00448215],12,2.875103023972096e-05,0.016890757437685325,0.9829850414930423,0.0014972772831368408,0.5053331281247919,0.406404130783359,0.923454226440905,0.9660677337949676
47,[-0.00153926  0.00796948  0.00162459  0.00066817],[0.08       0.23999999 0.17000002 0.50999999],[0.07975007 0.24043206 0.16833892 0.51559777],[-0.00128022 -0.00383413 -0.00391145  0.00902579],13,4.86758579045349e-05,0.011801496790312463,0.9804833508089642,0.0015413477499174606,0.5171346249151044,0.4150080434959018,0.9053865443327709,0.9686377835518711
48,[0.00057739 0.00389688 0.00395047 0.00029824],[0.08       0.23999999 0.17000002 0.50999999],[0.07996743 0.23751367 0.17041732 0.50696976],[-1.53959509e-03  4.62677059e-03  2.57279825e-05 -3.11290348e-03],13,2.45998880934274e-05,0.008722975126826168,1.0041188262636487,0.001563711345868279,0.5258576000419306,0.4229548767494883,0.909093401802651,0.9953734875408717
49,[-0.00037959  0.00460386  0.0003025   0.0041962 ],[0.08       0.23999999 0.17000002 0.50999999],[0.0798818  0.2426321  0.17269617 0.52504844],[ 0.00057706  0.00055417  0.00235161 -0.00348283],13,1.849072982062476e-05,0.009482151777537931,0.9948681772498837,0.001580434570600746,0.5353397518194686,0.4317265415334348,0.9044112858008251,0.9853693022476133
50,[ 0.00170468  0.00552836  0.00233181 -0.00084188],[0.08       0.23999999 0.17000002 0.50999999],[0.08005174 0.24408942 0.1714353  0.51223362],[-0.00037992  0.00126116 -0.00129636  0.00041513],13,8.853734706562526e-06,0.010406733594522502,1.0202585205370973,0.0015886041357289949,0.5457464854139911,0.43924866120466644,0.9227253129906137,1.0098436173774465
51,[0.00056896 0.00114486 0.00149213 0.00551702],[0.08       0.23999999 0.17000002 0.50999999],[0.08019466 0.24431766 0.17272182 0.5090796 ],[ 0.00170435  0.00218566  0.00073294 -0.00462295],13,2.491177457881959e-05,0.00872297512682596,1.0078100776479677,0.0016117698161913629,0.554469460540817,0.4479164393194244,0.9299088826078203,0.9990639368406794
52,[ 3.08827714e-04  5.57919519e-04 -3.92616011e-05  7.89548949e-03],[0.08       0.23999999 0.17000002 0.50999999],[0.08028442 0.2401953  0.17073205 0.52198204],[ 0.00056863 -0.00219785 -0.00010673  0.00173595],13,1.2515397272574151e-05,0.008801498328976143,1.0063137294930864,0.0016234813299426465,0.5632709588697932,0.4569886965493324,0.9357684375667312,0.997500519650359
53,[ 0.00076138  0.00627522  0.0030901  -0.00140372],[0.08       0.23999999 0.17000002 0.50999999],[0.08031854 0.24435101 0.17048855 0.50971646],[ 0.00030849 -0.00278479 -0.00163812  0.00411442],13,2.417070737398981e-05,0.011530424396992936,1.013193812188957,0.0016463973884052795,0.5748013832667861,0.4646793318411103,0.9480921723992661,1.0016404717335015
54,[7.14121594e-05 1.77013519e-04 1.93735320e-03 6.53719625e-03],[0.08       0.23999999 0.17000002 0.50999999],[0.08045386 0.23838484 0.17149745 0.5106543 ],[ 0.00076105  0.00293252  0.00149124 -0.0051848 ],14,2.8707488420464143e-05,0.008722975126826071,1.0048745676310968,0.0016737466249135832,0.5835243583936122,0.47360618598548276,0.9526864944690793,0.9961242432677625
55,[-0.00037392  0.00519373  0.00027113  0.00363204],[0.08       0.23999999 0.17000002 0.50999999],[0.08019198 0.23989487 0.16955737 0.51067174],[ 7.10778980e-05 -3.16569160e-03  3.38490211e-04  2.75612349e-03],14,1.761292391855022e-05,0.009470822715120314,1.0009904486869248,0.0016905425434487543,0.5929951811087325,0.4823035942985301,0.9536133019618319,0.9915028300532693
56,[-0.00016631  0.0035236   0.00209506  0.00327062],[0.08       0.23999999 0.17000002 0.50999999],[0.08045625 0.24583466 0.172958   0.50803303],[-0.00037426  0.00185103 -0.00132774 -0.00014903],14,1.0308566124545944e-05,0.009055603322144598,1.000315958721524,0.001700375933888216,0.6020507844308771,0.49086770081162423,0.9539047740157676,0.9912505220089399
57,[ 0.00012573 -0.00071475 -0.00010875  0.00942075],[0.08       0.23999999 0.17000002 0.50999999],[0.07998258 0.23706692 0.16879362 0.50180389],[-0.00016665  0.0001809   0.0004962  -0.00051045],14,3.77198148538792e-06,0.010369980333030021,1.007281932279052,0.0017040002326643186,0.6124207647639072,0.5001885002122153,0.9608474458696684,0.9969083276472459
58,[-0.00098262  0.00331066  0.00069407  0.00570086],[0.08       0.23999999 0.17000002 0.50999999],[0.07994872 0.23551012 0.17005988 0.50847741],[ 0.00012539 -0.00405746 -0.00170762  0.00563968],15,3.2349824240959114e-05,0.010688224006480881,0.9876470097013366,0.0017346985020867893,0.623108988770388,0.5093114623307552,0.9489470234463486,0.9769280874254332
59,[-0.00043129  0.00641006  0.00051182  0.00223238],[0.08       0.23999999 0.17000002 0.50999999],[0.07979863 0.24011221 0.16975396 0.50143025],[-9.82958701e-04 -3.20435031e-05 -9.04789202e-04  1.91979141e-03],15,1.0639197189620912e-05,0.009585547090050855,0.9939961225341305,0.0017447338138239779,0.6326945358604389,0.5178385664326687,0.9432395657614703,0.9844005401323425
60,[-0.00051528  0.00107309  0.00031969  0.00784548],[0.08       0.23999999 0.17000002 0.50999999],[0.08002238 0.23538629 0.16850705 0.51146298],[-0.00043162  0.00306736 -0.00108705 -0.00154869],15,1.6896606647938514e-05,0.009753543142087207,0.9910950473202815,0.001760529169340908,0.6424480790025261,0.5271203520647045,0.9348241245148088,0.9813257088226774
61,[-3.93571241e-04  6.86356638e-03  2.30949561e-03 -5.65156229e-05],[0.08       0.23999999 0.17000002 0.50999999],[0.08015039 0.23892686 0.17193202 0.50895799],[-0.00051562 -0.00226962 -0.00127917  0.00406441],15,2.2189121338715877e-05,0.009623148855272934,0.9953787025387067,0.001781175775771889,0.652071227857799,0.5353100875429342,0.9304832812355036,0.9857349070770028
62,[-0.00015268  0.00440801 -0.00033877  0.00480641],[0.08       0.23999999 0.17000002 0.50999999],[0.07972678 0.23694811 0.16770294 0.49418129],[-0.00039391  0.00352086  0.00071063 -0.00383759],15,2.2994032398806366e-05,0.009705883316027134,0.9999672611058775,0.0018025701460498411,0.6617771111738262,0.5441105622878623,0.9304314226791612,0.9902399834195724
63,[-0.00147331  0.0012029   0.00022146  0.00877193],[0.08       0.23999999 0.17000002 0.50999999],[0.07999097 0.23528484 0.17161731 0.50484239],[-0.00015302  0.00106531 -0.00193764  0.00102534],15,1.1360013004244379e-05,0.011669601650876674,0.9785591148224646,0.0018129131150348516,0.6734467128247029,0.5537723756888784,0.9104715796668652,0.9668791702026029
64,[-0.00065723  0.00609715 -0.00144858  0.00473164],[0.08       0.23999999 0.17000002 0.50999999],[0.07989597 0.23511335 0.16816017 0.50834734],[-0.00147365 -0.00213981 -0.0013774   0.00499086],15,2.6537152305366097e-05,0.012934587303489495,0.991735502789661,0.00183687411565511,0.6863813001281924,0.5627175895287336,0.9029228285136361,0.9787769544855512
65,[-0.0005792   0.00621778  0.00199997  0.00108443],[0.08       0.23999999 0.17000002 0.50999999],[0.08001931 0.2403162  0.16953029 0.50762217],[-0.00065756  0.00275444 -0.00304744  0.00095056],15,1.9536739435870133e-05,0.009881380421844693,0.9915168340836535,0.0018543642945829109,0.6962626805500371,0.5711106462664983,0.8952455441816668,0.981617963482881
66,[-0.0002205   0.0024213   0.00164165  0.00488052],[0.08       0.23999999 0.17000002 0.50999999],[0.08005637 0.24164464 0.16981007 0.50999999],[-0.00057954  0.00287507  0.00040111 -0.00269664],15,1.712863740072627e-05,0.009163971092583142,0.9974879711408566,0.0018696598479421792,0.7054266516426203,0.579905958075439,0.892981327202352,0.9883087044949143
67,[6.47528325e-05 2.06265275e-03 2.04501871e-03 4.55055083e-03],[0.08       0.23999999 0.17000002 0.50999999],[0.08016631 0.24184555 0.17168662 0.51273308],[-2.20832244e-04 -9.21403247e-04  4.27892975e-05  1.09944619e-03],15,5.956770593323744e-06,0.008722975126826016,1.0015110604191886,0.0018749871389275718,0.7141496267694463,0.5885748462793995,0.8943253566560518,0.9927827580013772
68,[0.00034632 0.00304265 0.00100942 0.00432459],[0.08       0.23999999 0.17000002 0.50999999],[0.08005577 0.23849929 0.16861556 0.52597873],[ 6.44185711e-05 -1.28005236e-03  4.46155720e-04  7.69478072e-04],15,6.685534389104517e-06,0.008722975126825933,1.0064315616464534,0.0018810045964646185,0.7228726018962722,0.5971558236928063,0.9000712862764446,0.9977025690620904
69,[ 0.00098359  0.00793881  0.00517173 -0.00537115],[0.08       0.23999999 0.17000002 0.50999999],[0.08028531 0.24662326 0.1717583  0.51479566],[ 0.00034599 -0.00030006 -0.00058945  0.00054351],15,4.675597575557384e-06,0.019465278675729572,1.0131493454511245,0.0018852682852376068,0.7423378805720018,0.6042367056984889,0.9119024261792076,0.9936798030866218
70,[ 7.81504665e-04 -4.49294507e-06  2.12216599e-03  5.82379742e-03],[0.08       0.23999999 0.17000002 0.50999999],[0.08021447 0.24124785 0.17175099 0.51367879],[ 0.00098325  0.00459611  0.00357287 -0.00915222],16,4.8740264824286955e-05,0.008731961016961012,1.0134625297960396,0.001930310845179034,0.7510698415889628,0.6128765450487608,0.92413449339698,1.0046855262191372
71,[0.00033492 0.00374618 0.00102351 0.00361836],[0.08       0.23999999 0.17000002 0.50999999],[0.08018947 0.23906832 0.17098817 0.51037375],[ 0.00078117 -0.0033472   0.0005233   0.00204272],16,1.806464531594537e-05,0.008722975126825974,1.0068920998042403,0.0019471197632819693,0.7597928167157888,0.6213686573431861,0.9304870263961657,0.9981523157593114
72,[-0.00013947  0.00442244  0.00071661  0.0037234 ],[0.08       0.23999999 0.17000002 0.50999999],[0.08029511 0.23972652 0.17046157 0.51784323],[ 0.00033459  0.00040347 -0.00057535 -0.00016271],16,4.010646754012436e-06,0.009001919816647969,1.0006197059944981,0.0019508539157396573,0.7687947365324368,0.6300073315192568,0.9310599229294539,0.9916140520253924
73,[0.00036827 0.00559577 0.00254492 0.00021401],[0.08       0.23999999 0.17000002 0.50999999],[0.08018975 0.2464927  0.16954879 0.50992084],[-1.39806606e-04  1.07973498e-03 -8.82252627e-04 -5.76757493e-05],16,5.870940140580045e-06,0.008722975126826113,1.0083264335560724,0.0019563655946495014,0.7775177116592629,0.638023023607292,0.9388068653173732,0.9995979467503364
74,[ 0.0003009  -0.00164283  0.00308679  0.00697812],[0.08       0.23999999 0.17000002 0.50999999],[0.08010753 0.23731191 0.16972803 0.51061003],[ 0.00036794  0.00225306  0.00094606 -0.00356706],16,1.955689083179254e-05,0.012008632225081126,1.0061520735869118,0.0019748383319124533,0.789526343884344,0.6469261265835963,0.9445641140933265,0.9941249686245678
75,[-0.00028724  0.00549742  0.00148938  0.00202342],[0.08       0.23999999 0.17000002 0.50999999],[0.08004915 0.23313193 0.17044007 0.49530205],[ 0.00030056 -0.00498553  0.00148793  0.00319704],16,2.750147214639909e-05,0.009297462109672569,0.9977575043712569,0.0020007562680906484,0.7988238059940165,0.6553709755081707,0.9424199562927305,0.9884341243254061
76,[-0.00177232  0.0051913  -0.00251087  0.00781487],[0.08       0.23999999 0.17000002 0.50999999],[0.08005404 0.23999999 0.1697406  0.51305076],[-0.00028758  0.00215471 -0.00010948 -0.00175766],16,1.1858970048500301e-05,0.017289360236793644,0.97892320750053,0.002011696708614351,0.8161131662308101,0.6650346737823162,0.9225455902965541,0.9616229068232126
77,[0.00017343 0.00402366 0.00233989 0.002186  ],[0.08       0.23999999 0.17000002 0.50999999],[0.08005729 0.23724755 0.16952325 0.51582244],[-0.00177266  0.00184859 -0.00410973  0.0040338 ],17,3.169235301362378e-05,0.008722975126826002,1.0028453960740924,0.0020410166151911147,0.824836141357636,0.6733623329160299,0.9251413602568364,0.9940931010406896
78,[ 0.00015468  0.00672232  0.00252376 -0.00067779],[0.08       0.23999999 0.17000002 0.50999999],[0.08022997 0.23944183 0.17094225 0.50346189],[ 0.00017309  0.00068096  0.00074102 -0.00159508],17,8.61791537917474e-06,0.01007855323116573,1.002650529739503,0.00204901046855564,0.8349146945888017,0.6813201244178417,0.927585502155485,0.9925639826549727
79,[-0.00070776  0.00247395 -0.00036207  0.00731886],[0.08       0.23999999 0.17000002 0.50999999],[0.08014532 0.2385011  0.17128533 0.52148177],[ 0.00015435  0.00337961  0.0009249  -0.00445886],17,2.4154097344905943e-05,0.010862635085965452,0.9940759338481209,0.0020712821892521632,0.8457773296747672,0.6905967584695638,0.9220680192886771,0.9831910270414589
80,[ 0.00075943  0.00753302  0.00224646 -0.00181593],[0.08       0.23999999 0.17000002 0.50999999],[0.08012494 0.24546793 0.17016736 0.51419221],[-0.00070809 -0.00086876 -0.00196094  0.00353778],17,1.90505310017393e-05,0.012354838676294527,1.0114135226682626,0.002089048228630945,0.8581321683510617,0.698248477993503,0.9325744976431212,0.9990409179525892
81,[0.00066497 0.0002937  0.00310841 0.00465589],[0.08       0.23999999 0.17000002 0.50999999],[0.08022159 0.24185007 0.16895991 0.51571209],[ 0.0007591   0.00419031  0.00064759 -0.005597  ],18,3.048260236103909e-05,0.008722975126826002,1.0099524363833878,0.002117757580547391,0.8668551434778876,0.7067515998621345,0.9418274587061006,1.0012007519046453
82,[0.00031611 0.00311266 0.00377074 0.00152347],[0.08       0.23999999 0.17000002 0.50999999],[0.08018947 0.23982802 0.17054303 0.50946484],[ 0.00066464 -0.00304901  0.00150955  0.00087482],18,1.6770375106319192e-05,0.008722975126825933,1.006743658789312,0.0021336586301708873,0.8755781186047136,0.7149309128869206,0.9481630269262513,0.9980047826128625
83,[-0.0001871   0.00352076  0.00106017  0.00432914],[0.08       0.23999999 0.17000002 0.50999999],[0.08011147 0.24648012 0.16886929 0.50646977],[ 0.00031577 -0.00023005  0.00217188 -0.00225761],18,1.377481121689819e-05,0.009097182060872011,1.0000253607716083,0.002146719548191165,0.8846753006655856,0.723655338946808,0.9481740123055258,0.990915117792716
84,[ 4.32337134e-05 -2.66247176e-03  3.05498755e-03  8.28722562e-03],[0.08       0.23999999 0.17000002 0.50999999],[0.08003753 0.23859124 0.17032785 0.50787908],[-0.00018744  0.00017806 -0.00053869  0.00054807],18,4.020826786775698e-06,0.014047918646316035,1.00193065291272,0.0021505393368342774,0.8987232193119017,0.73279837419204,0.9500007947806817,0.987878914477761
85,[-0.00029127  0.00399409  0.00073035  0.0042898 ],[0.08       0.23999999 0.17000002 0.50999999],[0.08003094 0.23607129 0.16883112 0.5100324 ],[ 4.28994521e-05 -6.00517688e-03  1.45612456e-03  4.50615286e-03],19,3.3316749178415754e-05,0.00930551159431682,0.9968357077219439,0.0021820890677075756,0.9080287309062185,0.7415512583980118,0.946963063663411,0.9874986463967538
