a2c_3, 238.43,0.0481, 10.10, 384, 2009-10-29, 2019-10-29
a2c_3, 237.37,0.0479, 9.59, 386, 2009-10-29, 2019-10-29
a2c_3, 239.08,0.0482, 9.06, 380, 2009-10-29, 2019-10-29
a2c_3, 238.39,0.0481, 10.11, 390, 2009-10-29, 2019-10-29
a2c_3, 238.16,0.0480, 9.92, 388, 2009-10-29, 2019-10-29
a2c_3, 240.39,0.0485, 11.00, 397, 2009-10-29, 2019-10-29
a2c_3, 238.17,0.0480, 9.39, 386, 2009-10-29, 2019-10-29
a2c_3, 237.84,0.0479, 11.13, 398, 2009-10-29, 2019-10-29
a2c_3, 238.49,0.0481, 9.42, 389, 2009-10-29, 2019-10-29
a2c_3, 236.88,0.0478, 10.20, 393, 2009-10-29, 2019-10-29
a2c_3, 238.09,0.0480, 10.38, 395, 2009-10-29, 2019-10-29
a2c_3, 239.94,0.0484, 8.90, 379, 2009-10-29, 2019-10-29
a2c_3, 237.69,0.0479, 9.14, 383, 2009-10-29, 2019-10-29
a2c_3, 237.98,0.0480, 10.24, 397, 2009-10-29, 2019-10-29
a2c_3, 238.05,0.0480, 9.62, 390, 2009-10-29, 2019-10-29
a2c_3, 238.88,0.0482, 9.81, 392, 2009-10-29, 2019-10-29
a2c_3, 237.62,0.0479, 10.23, 389, 2009-10-29, 2019-10-29
a2c_3, 236.79,0.0477, 10.39, 392, 2009-10-29, 2019-10-29
a2c_3, 236.53,0.0477, 9.24, 386, 2009-10-29, 2019-10-29
a2c_3, 237.64,0.0479, 9.75, 394, 2009-10-29, 2019-10-29
a2c_3, 239.32,0.0483, 9.01, 378, 2009-10-29, 2019-10-29
a2c_3, 238.39,0.0481, 9.42, 383, 2009-10-29, 2019-10-29
a2c_3, 237.19,0.0478, 9.20, 387, 2009-10-29, 2019-10-29
a2c_3, 238.13,0.0480, 9.18, 381, 2009-10-29, 2019-10-29
a2c_3, 237.36,0.0478, 9.01, 379, 2009-10-29, 2019-10-29
a2c_3, 236.96,0.0478, 10.29, 387, 2009-10-29, 2019-10-29
a2c_3, 235.90,0.0475, 10.09, 387, 2009-10-29, 2019-10-29
a2c_3, 236.87,0.0478, 9.98, 391, 2009-10-29, 2019-10-29
a2c_3, 239.15,0.0483, 10.48, 399, 2009-10-29, 2019-10-29
a2c_3, 236.30,0.0476, 9.48, 383, 2009-10-29, 2019-10-29
a2c_3, 237.68,0.0479, 9.87, 393, 2009-10-29, 2019-10-29
a2c_3, 235.97,0.0475, 10.01, 394, 2009-10-29, 2019-10-29
a2c_3, 236.96,0.0478, 10.18, 392, 2009-10-29, 2019-10-29
a2c_3, 237.75,0.0479, 9.36, 385, 2009-10-29, 2019-10-29
a2c_3, 237.34,0.0478, 10.02, 391, 2009-10-29, 2019-10-29
a2c_3, 237.88,0.0479, 9.66, 385, 2009-10-29, 2019-10-29
a2c_4, 226.25,0.0435, 7.41, 331, 2009-10-29, 2019-10-29
a2c_4, 226.29,0.0435, 7.04, 333, 2009-10-29, 2019-10-29
a2c_4, 226.29,0.0436, 7.04, 333, 2009-10-29, 2019-10-29
a2c_4, 226.25,0.0435, 6.86, 331, 2009-10-29, 2019-10-29
a2c_4, 226.25,0.0435, 6.86, 331, 2009-10-29, 2019-10-29
a2c_4, 226.25,0.0435, 6.86, 331, 2009-10-29, 2019-10-29
a2c_4, 226.12,0.0435, 7.05, 333, 2009-10-29, 2019-10-29
a2c_4, 226.25,0.0435, 6.86, 331, 2009-10-29, 2019-10-29
a2c_4, 226.25,0.0435, 6.86, 331, 2009-10-29, 2019-10-29
a2c_4, 226.25,0.0435, 6.86, 331, 2009-10-29, 2019-10-29
a2c_4, 226.25,0.0435, 6.86, 331, 2009-10-29, 2019-10-29
a2c_4, 226.25,0.0435, 6.86, 331, 2009-10-29, 2019-10-29
a2c_4, 226.25,0.0435, 6.86, 331, 2009-10-29, 2019-10-29
a2c_4, 226.54,0.0436, 6.98, 332, 2009-10-29, 2019-10-29
a2c_4, 225.41,0.0434, 7.03, 331, 2009-10-29, 2019-10-29
a2c_4, 226.84,0.0437, 7.01, 336, 2009-10-29, 2019-10-29
a2c_4, 226.25,0.0435, 6.86, 331, 2009-10-29, 2019-10-29
a2c_4, 226.25,0.0435, 6.86, 331, 2009-10-29, 2019-10-29
a2c_4, 226.25,0.0435, 6.86, 331, 2009-10-29, 2019-10-29
a2c_4, 226.19,0.0435, 6.87, 331, 2009-10-29, 2019-10-29
a2c_4, 226.25,0.0435, 6.86, 331, 2009-10-29, 2019-10-29
a2c_4, 226.26,0.0435, 7.03, 332, 2009-10-29, 2019-10-29
a2c_4, 226.25,0.0435, 6.86, 331, 2009-10-29, 2019-10-29
