model,return,sharpe,cost,n_trade,start,end
a2c_28, 98.77,0.0044, 1.04, 122, 2017-10-29, 2019-10-29
a2c_28, 99.57,0.0044, 1.05, 122, 2017-10-29, 2019-10-29
a2c_28, 99.16,0.0044, 1.04, 120, 2017-10-29, 2019-10-29
a2c_28, 98.77,0.0044, 1.04, 122, 2017-10-29, 2019-10-29
a2c_28, 99.57,0.0044, 1.05, 122, 2017-10-29, 2019-10-29
a2c_28, 99.16,0.0044, 1.04, 120, 2017-10-29, 2019-10-29
a2c_28, 98.77,0.0044, 1.04, 122, 2017-10-29, 2019-10-29
a2c_28, 99.57,0.0044, 1.05, 122, 2017-10-29, 2019-10-29
a2c_28, 99.16,0.0044, 1.04, 120, 2017-10-29, 2019-10-29
a2c_28, 98.77,0.0044, 1.04, 122, 2017-10-29, 2019-10-29
a2c_28, 99.57,0.0044, 1.05, 122, 2017-10-29, 2019-10-29
a2c_28, 99.16,0.0044, 1.04, 120, 2017-10-29, 2019-10-29
a2c_28, 98.77,0.0044, 1.04, 122, 2017-10-29, 2019-10-29
a2c_28, 99.57,0.0044, 1.05, 122, 2017-10-29, 2019-10-29
a2c_28, 99.16,0.0044, 1.04, 120, 2017-10-29, 2019-10-29
a2c_28, 98.77,0.0044, 1.04, 122, 2017-10-29, 2019-10-29
a2c_28, 99.57,0.0044, 1.05, 122, 2017-10-29, 2019-10-29
a2c_28, 99.16,0.0044, 1.04, 120, 2017-10-29, 2019-10-29
a2c_28, 98.77,0.0044, 1.04, 122, 2017-10-29, 2019-10-29
a2c_28, 99.57,0.0044, 1.05, 122, 2017-10-29, 2019-10-29
a2c_28, 99.16,0.0044, 1.04, 120, 2017-10-29, 2019-10-29
a2c_28, 98.77,0.0044, 1.04, 122, 2017-10-29, 2019-10-29
a2c_28, 99.57,0.0044, 1.05, 122, 2017-10-29, 2019-10-29
a2c_28, 99.16,0.0044, 1.04, 120, 2017-10-29, 2019-10-29
a2c_28, 98.77,0.0044, 1.04, 122, 2017-10-29, 2019-10-29
a2c_28, 99.57,0.0044, 1.05, 122, 2017-10-29, 2019-10-29
a2c_28, 99.16,0.0044, 1.04, 120, 2017-10-29, 2019-10-29
a2c_28, 98.77,0.0044, 1.04, 122, 2017-10-29, 2019-10-29
a2c_28, 99.57,0.0044, 1.05, 122, 2017-10-29, 2019-10-29
a2c_28, 99.16,0.0044, 1.04, 120, 2017-10-29, 2019-10-29
a2c_28, 98.77,0.0044, 1.04, 122, 2017-10-29, 2019-10-29
a2c_28, 99.57,0.0044, 1.05, 122, 2017-10-29, 2019-10-29
a2c_28, 99.16,0.0044, 1.04, 120, 2017-10-29, 2019-10-29
a2c_28, 98.77,0.0044, 1.04, 122, 2017-10-29, 2019-10-29
a2c_28, 99.57,0.0044, 1.05, 122, 2017-10-29, 2019-10-29
a2c_28, 99.16,0.0044, 1.04, 120, 2017-10-29, 2019-10-29
a2c_28, 98.77,0.0044, 1.04, 122, 2017-10-29, 2019-10-29
a2c_28, 99.57,0.0044, 1.05, 122, 2017-10-29, 2019-10-29
a2c_28, 99.16,0.0044, 1.04, 120, 2017-10-29, 2019-10-29
a2c_28, 98.77,0.0044, 1.04, 122, 2017-10-29, 2019-10-29
a2c_28, 99.57,0.0044, 1.05, 122, 2017-10-29, 2019-10-29
a2c_28, 99.16,0.0044, 1.04, 120, 2017-10-29, 2019-10-29
a2c_28, 98.77,0.0044, 1.04, 122, 2017-10-29, 2019-10-29
a2c_28, 99.57,0.0044, 1.05, 122, 2017-10-29, 2019-10-29
a2c_28, 99.16,0.0044, 1.04, 120, 2017-10-29, 2019-10-29
a2c_28, 98.77,0.0044, 1.04, 122, 2017-10-29, 2019-10-29
a2c_28, 99.57,0.0044, 1.05, 122, 2017-10-29, 2019-10-29
a2c_28, 99.16,0.0044, 1.04, 120, 2017-10-29, 2019-10-29
a2c_28, 98.77,0.0044, 1.04, 122, 2017-10-29, 2019-10-29
a2c_28, 99.57,0.0044, 1.05, 122, 2017-10-29, 2019-10-29
a2c_28, 99.16,0.0044, 1.04, 120, 2017-10-29, 2019-10-29
a2c_28, 98.77,0.0044, 1.04, 122, 2017-10-29, 2019-10-29
a2c_28, 99.57,0.0044, 1.05, 122, 2017-10-29, 2019-10-29
a2c_28, 99.16,0.0044, 1.04, 120, 2017-10-29, 2019-10-29
a2c_28, 98.77,0.0044, 1.04, 122, 2017-10-29, 2019-10-29
a2c_28, 99.57,0.0044, 1.05, 122, 2017-10-29, 2019-10-29
a2c_28, 99.16,0.0044, 1.04, 120, 2017-10-29, 2019-10-29
a2c_28, 98.77,0.0044, 1.04, 122, 2017-10-29, 2019-10-29
a2c_28, 99.57,0.0044, 1.05, 122, 2017-10-29, 2019-10-29
a2c_29, 111.48,0.0300, 2.40, 170, 2017-10-29, 2019-10-29
a2c_29, 111.77,0.0305, 1.63, 164, 2017-10-29, 2019-10-29
a2c_29, 111.27,0.0305, 1.57, 163, 2017-10-29, 2019-10-29
a2c_29, 110.66,0.0302, 1.68, 164, 2017-10-29, 2019-10-29
a2c_29, 111.63,0.0302, 1.46, 162, 2017-10-29, 2019-10-29
a2c_29, 111.13,0.0302, 1.46, 161, 2017-10-29, 2019-10-29
a2c_29, 111.89,0.0307, 1.74, 167, 2017-10-29, 2019-10-29
a2c_29, 111.56,0.0300, 1.93, 167, 2017-10-29, 2019-10-29
a2c_29, 111.01,0.0299, 1.57, 163, 2017-10-29, 2019-10-29
a2c_29, 110.69,0.0303, 1.80, 168, 2017-10-29, 2019-10-29
a2c_29, 111.74,0.0304, 1.71, 165, 2017-10-29, 2019-10-29
a2c_29, 111.15,0.0302, 1.57, 162, 2017-10-29, 2019-10-29
a2c_29, 110.91,0.0307, 1.78, 166, 2017-10-29, 2019-10-29
a2c_29, 111.17,0.0292, 2.01, 172, 2017-10-29, 2019-10-29
a2c_29, 111.08,0.0301, 1.79, 166, 2017-10-29, 2019-10-29
a2c_29, 111.21,0.0294, 2.17, 170, 2017-10-29, 2019-10-29
a2c_29, 111.57,0.0301, 1.51, 161, 2017-10-29, 2019-10-29
a2c_29, 111.20,0.0303, 1.56, 162, 2017-10-29, 2019-10-29
a2c_29, 110.53,0.0300, 1.58, 165, 2017-10-29, 2019-10-29
a2c_29, 111.66,0.0302, 1.52, 164, 2017-10-29, 2019-10-29
a2c_29, 111.24,0.0304, 1.68, 165, 2017-10-29, 2019-10-29
a2c_29, 110.36,0.0296, 1.77, 164, 2017-10-29, 2019-10-29
a2c_29, 111.63,0.0302, 1.46, 162, 2017-10-29, 2019-10-29
a2c_29, 110.92,0.0298, 1.56, 161, 2017-10-29, 2019-10-29
a2c_29, 110.39,0.0297, 1.89, 167, 2017-10-29, 2019-10-29
a2c_29, 111.39,0.0297, 1.80, 167, 2017-10-29, 2019-10-29
a2c_29, 111.35,0.0306, 1.71, 165, 2017-10-29, 2019-10-29
a2c_29, 110.49,0.0299, 1.78, 166, 2017-10-29, 2019-10-29
a2c_29, 111.62,0.0302, 1.57, 163, 2017-10-29, 2019-10-29
a2c_29, 110.97,0.0299, 1.56, 163, 2017-10-29, 2019-10-29
a2c_29, 110.64,0.0302, 1.46, 162, 2017-10-29, 2019-10-29
a2c_29, 111.54,0.0300, 1.68, 165, 2017-10-29, 2019-10-29
a2c_29, 111.01,0.0299, 1.57, 163, 2017-10-29, 2019-10-29
a2c_29, 111.41,0.0298, 2.37, 175, 2017-10-29, 2019-10-29
a2c_29, 111.73,0.0304, 1.92, 170, 2017-10-29, 2019-10-29
a2c_29, 110.87,0.0296, 1.63, 165, 2017-10-29, 2019-10-29
a2c_29, 111.18,0.0294, 2.30, 173, 2017-10-29, 2019-10-29
a2c_29, 111.80,0.0305, 1.74, 165, 2017-10-29, 2019-10-29
a2c_29, 111.21,0.0294, 2.01, 171, 2017-10-29, 2019-10-29
a2c_29, 110.70,0.0295, 2.35, 174, 2017-10-29, 2019-10-29
a2c_29, 111.48,0.0299, 1.74, 165, 2017-10-29, 2019-10-29
a2c_29, 111.42,0.0308, 1.65, 165, 2017-10-29, 2019-10-29
a2c_29, 110.66,0.0302, 1.69, 166, 2017-10-29, 2019-10-29
a2c_29, 111.65,0.0302, 1.65, 164, 2017-10-29, 2019-10-29
a2c_29, 110.88,0.0297, 1.90, 165, 2017-10-29, 2019-10-29
a2c_29, 110.55,0.0300, 1.60, 165, 2017-10-29, 2019-10-29
a2c_29, 111.45,0.0298, 1.69, 166, 2017-10-29, 2019-10-29
a2c_29, 110.98,0.0299, 1.56, 162, 2017-10-29, 2019-10-29
a2c_29, 110.55,0.0300, 2.01, 167, 2017-10-29, 2019-10-29
a2c_29, 111.53,0.0300, 1.57, 163, 2017-10-29, 2019-10-29
a2c_29, 111.14,0.0302, 1.64, 163, 2017-10-29, 2019-10-29
a2c_29, 111.25,0.0295, 1.98, 167, 2017-10-29, 2019-10-29
a2c_29, 111.63,0.0302, 1.50, 162, 2017-10-29, 2019-10-29
a2c_29, 111.04,0.0300, 1.68, 164, 2017-10-29, 2019-10-29
a2c_29, 110.63,0.0302, 1.69, 166, 2017-10-29, 2019-10-29
a2c_29, 111.42,0.0298, 1.79, 166, 2017-10-29, 2019-10-29
a2c_29, 111.12,0.0302, 1.63, 166, 2017-10-29, 2019-10-29
a2c_29, 110.40,0.0297, 1.72, 166, 2017-10-29, 2019-10-29
a2c_29, 111.60,0.0301, 1.69, 166, 2017-10-29, 2019-10-29
a2c_29, 111.15,0.0293, 2.36, 174, 2017-10-29, 2019-10-29
a2c_29, 110.81,0.0298, 2.06, 167, 2017-10-29, 2019-10-29
a2c_29, 111.67,0.0303, 1.57, 164, 2017-10-29, 2019-10-29
a2c_29, 110.61,0.0291, 1.66, 162, 2017-10-29, 2019-10-29
a2c_29, 110.57,0.0300, 1.79, 166, 2017-10-29, 2019-10-29
a2c_29, 110.98,0.0289, 2.34, 175, 2017-10-29, 2019-10-29
a2c_29, 111.28,0.0296, 2.29, 172, 2017-10-29, 2019-10-29
a2c_29, 111.77,0.0305, 1.74, 165, 2017-10-29, 2019-10-29
a2c_29, 111.92,0.0309, 2.25, 173, 2017-10-29, 2019-10-29
a2c_29, 111.62,0.0302, 1.58, 163, 2017-10-29, 2019-10-29
a2c_29, 111.72,0.0305, 2.26, 173, 2017-10-29, 2019-10-29
a2c_29, 111.76,0.0304, 1.97, 167, 2017-10-29, 2019-10-29
a2c_29, 111.26,0.0304, 1.64, 164, 2017-10-29, 2019-10-29
a2c_29, 110.56,0.0300, 2.23, 171, 2017-10-29, 2019-10-29
a2c_29, 111.67,0.0303, 1.89, 168, 2017-10-29, 2019-10-29
a2c_29, 111.24,0.0304, 1.79, 166, 2017-10-29, 2019-10-29
a2c_29, 110.46,0.0298, 1.67, 165, 2017-10-29, 2019-10-29
a2c_29, 111.53,0.0300, 1.68, 164, 2017-10-29, 2019-10-29
a2c_29, 110.95,0.0298, 1.58, 166, 2017-10-29, 2019-10-29
a2c_29, 110.37,0.0296, 1.67, 165, 2017-10-29, 2019-10-29
a2c_29, 111.34,0.0296, 1.90, 168, 2017-10-29, 2019-10-29
a2c_29, 111.42,0.0308, 1.87, 166, 2017-10-29, 2019-10-29
a2c_29, 110.47,0.0298, 1.78, 165, 2017-10-29, 2019-10-29
a2c_29, 111.71,0.0303, 1.78, 168, 2017-10-29, 2019-10-29
a2c_29, 110.95,0.0298, 1.67, 163, 2017-10-29, 2019-10-29
a2c_29, 110.64,0.0302, 1.46, 162, 2017-10-29, 2019-10-29
a2c_29, 111.62,0.0301, 1.79, 168, 2017-10-29, 2019-10-29
a2c_29, 110.88,0.0297, 1.56, 161, 2017-10-29, 2019-10-29
a2c_29, 110.33,0.0296, 1.55, 162, 2017-10-29, 2019-10-29
a2c_29, 111.67,0.0303, 1.92, 168, 2017-10-29, 2019-10-29
a2c_29, 111.04,0.0300, 1.67, 164, 2017-10-29, 2019-10-29
a2c_29, 110.64,0.0302, 1.64, 167, 2017-10-29, 2019-10-29
a2c_29, 111.17,0.0294, 2.23, 170, 2017-10-29, 2019-10-29
a2c_29, 111.05,0.0302, 2.42, 175, 2017-10-29, 2019-10-29
a2c_29, 111.36,0.0296, 2.00, 169, 2017-10-29, 2019-10-29
a2c_29, 111.11,0.0301, 1.68, 163, 2017-10-29, 2019-10-29
a2c_29, 110.40,0.0297, 1.85, 166, 2017-10-29, 2019-10-29
a2c_29, 111.63,0.0302, 1.46, 162, 2017-10-29, 2019-10-29
a2c_29, 110.96,0.0298, 1.55, 162, 2017-10-29, 2019-10-29
a2c_29, 110.65,0.0302, 1.47, 164, 2017-10-29, 2019-10-29
a2c_29, 111.55,0.0300, 1.52, 163, 2017-10-29, 2019-10-29
a2c_30, 102.60,0.0113, 0.99, 63, 2017-10-29, 2019-10-29
a2c_30, 101.88,0.0113, 0.90, 63, 2017-10-29, 2019-10-29
a2c_30, 102.60,0.0113, 0.90, 63, 2017-10-29, 2019-10-29
a2c_30, 101.88,0.0113, 0.90, 63, 2017-10-29, 2019-10-29
a2c_30, 102.60,0.0113, 0.90, 63, 2017-10-29, 2019-10-29
a2c_30, 101.88,0.0113, 0.90, 63, 2017-10-29, 2019-10-29
a2c_30, 102.60,0.0113, 0.90, 63, 2017-10-29, 2019-10-29
a2c_30, 101.88,0.0113, 0.90, 63, 2017-10-29, 2019-10-29
a2c_30, 102.60,0.0113, 0.90, 63, 2017-10-29, 2019-10-29
a2c_30, 101.88,0.0113, 0.90, 63, 2017-10-29, 2019-10-29
a2c_30, 102.60,0.0113, 0.90, 63, 2017-10-29, 2019-10-29
a2c_30, 101.88,0.0113, 0.90, 63, 2017-10-29, 2019-10-29
a2c_30, 102.60,0.0113, 0.90, 63, 2017-10-29, 2019-10-29
a2c_30, 101.88,0.0113, 0.90, 63, 2017-10-29, 2019-10-29
a2c_30, 102.60,0.0113, 0.90, 63, 2017-10-29, 2019-10-29
a2c_30, 101.88,0.0113, 0.90, 63, 2017-10-29, 2019-10-29
a2c_30, 102.60,0.0113, 0.90, 63, 2017-10-29, 2019-10-29
a2c_30, 101.88,0.0113, 0.90, 63, 2017-10-29, 2019-10-29
a2c_30, 102.60,0.0113, 0.90, 63, 2017-10-29, 2019-10-29
a2c_30, 101.88,0.0113, 0.90, 63, 2017-10-29, 2019-10-29
a2c_30, 102.60,0.0113, 0.90, 63, 2017-10-29, 2019-10-29
a2c_30, 101.88,0.0113, 0.90, 63, 2017-10-29, 2019-10-29
a2c_30, 102.60,0.0113, 0.90, 63, 2017-10-29, 2019-10-29
a2c_30, 101.88,0.0113, 0.90, 63, 2017-10-29, 2019-10-29
a2c_30, 102.60,0.0113, 0.90, 63, 2017-10-29, 2019-10-29
a2c_30, 101.88,0.0113, 0.90, 63, 2017-10-29, 2019-10-29
a2c_30, 102.60,0.0113, 0.90, 63, 2017-10-29, 2019-10-29
a2c_30, 101.88,0.0113, 0.90, 63, 2017-10-29, 2019-10-29
a2c_30, 102.60,0.0113, 0.90, 63, 2017-10-29, 2019-10-29
a2c_30, 101.88,0.0113, 0.90, 63, 2017-10-29, 2019-10-29
a2c_30, 102.60,0.0113, 0.90, 63, 2017-10-29, 2019-10-29
a2c_30, 101.88,0.0113, 0.90, 63, 2017-10-29, 2019-10-29
a2c_30, 102.60,0.0113, 0.90, 63, 2017-10-29, 2019-10-29
a2c_30, 101.88,0.0113, 0.90, 63, 2017-10-29, 2019-10-29
a2c_30, 102.60,0.0113, 0.90, 63, 2017-10-29, 2019-10-29
a2c_30, 101.88,0.0113, 0.90, 63, 2017-10-29, 2019-10-29
a2c_30, 102.60,0.0113, 0.90, 63, 2017-10-29, 2019-10-29
a2c_30, 101.88,0.0113, 0.90, 63, 2017-10-29, 2019-10-29
a2c_30, 102.60,0.0113, 0.90, 63, 2017-10-29, 2019-10-29
a2c_30, 101.88,0.0113, 0.90, 63, 2017-10-29, 2019-10-29
a2c_30, 102.60,0.0113, 0.90, 63, 2017-10-29, 2019-10-29
a2c_30, 101.88,0.0113, 0.90, 63, 2017-10-29, 2019-10-29
a2c_30, 102.60,0.0113, 0.90, 63, 2017-10-29, 2019-10-29
a2c_30, 101.88,0.0113, 0.90, 63, 2017-10-29, 2019-10-29
a2c_30, 102.60,0.0113, 0.90, 63, 2017-10-29, 2019-10-29
a2c_30, 101.88,0.0113, 0.90, 63, 2017-10-29, 2019-10-29
a2c_30, 102.60,0.0113, 0.90, 63, 2017-10-29, 2019-10-29
a2c_30, 101.88,0.0113, 0.90, 63, 2017-10-29, 2019-10-29
a2c_30, 102.60,0.0113, 0.90, 63, 2017-10-29, 2019-10-29
a2c_30, 101.88,0.0113, 0.90, 63, 2017-10-29, 2019-10-29
a2c_30, 102.60,0.0113, 0.90, 63, 2017-10-29, 2019-10-29
a2c_30, 101.88,0.0113, 0.90, 63, 2017-10-29, 2019-10-29
a2c_30, 102.60,0.0113, 0.90, 63, 2017-10-29, 2019-10-29
a2c_30, 101.88,0.0113, 0.90, 63, 2017-10-29, 2019-10-29
a2c_30, 102.60,0.0113, 0.90, 63, 2017-10-29, 2019-10-29
a2c_30, 101.88,0.0113, 0.90, 63, 2017-10-29, 2019-10-29
a2c_30, 102.60,0.0113, 0.90, 63, 2017-10-29, 2019-10-29
a2c_30, 101.88,0.0113, 0.90, 63, 2017-10-29, 2019-10-29
a2c_30, 102.60,0.0113, 0.90, 63, 2017-10-29, 2019-10-29
a2c_30, 101.88,0.0113, 0.90, 63, 2017-10-29, 2019-10-29
a2c_30, 102.60,0.0113, 0.90, 63, 2017-10-29, 2019-10-29
a2c_30, 101.88,0.0113, 0.90, 63, 2017-10-29, 2019-10-29
a2c_30, 102.60,0.0113, 0.90, 63, 2017-10-29, 2019-10-29
a2c_30, 101.88,0.0113, 0.90, 63, 2017-10-29, 2019-10-29
a2c_30, 102.60,0.0113, 0.90, 63, 2017-10-29, 2019-10-29
a2c_30, 101.88,0.0113, 0.90, 63, 2017-10-29, 2019-10-29
a2c_30, 102.60,0.0113, 0.90, 63, 2017-10-29, 2019-10-29
a2c_30, 101.88,0.0113, 0.90, 63, 2017-10-29, 2019-10-29
a2c_30, 102.60,0.0113, 0.90, 63, 2017-10-29, 2019-10-29
a2c_30, 101.88,0.0113, 0.90, 63, 2017-10-29, 2019-10-29
a2c_30, 102.60,0.0113, 0.90, 63, 2017-10-29, 2019-10-29
a2c_30, 101.88,0.0113, 0.90, 63, 2017-10-29, 2019-10-29
a2c_30, 102.60,0.0113, 0.90, 63, 2017-10-29, 2019-10-29
a2c_30, 101.88,0.0113, 0.90, 63, 2017-10-29, 2019-10-29
a2c_30, 102.60,0.0113, 0.90, 63, 2017-10-29, 2019-10-29
a2c_30, 101.88,0.0113, 0.90, 63, 2017-10-29, 2019-10-29
a2c_30, 102.60,0.0113, 0.90, 63, 2017-10-29, 2019-10-29
a2c_30, 101.88,0.0113, 0.90, 63, 2017-10-29, 2019-10-29
a2c_30, 102.60,0.0113, 0.90, 63, 2017-10-29, 2019-10-29
a2c_30, 101.88,0.0113, 0.90, 63, 2017-10-29, 2019-10-29
a2c_30, 102.60,0.0113, 0.90, 63, 2017-10-29, 2019-10-29
a2c_30, 101.88,0.0113, 0.90, 63, 2017-10-29, 2019-10-29
a2c_30, 102.60,0.0113, 0.90, 63, 2017-10-29, 2019-10-29
a2c_30, 101.88,0.0113, 0.90, 63, 2017-10-29, 2019-10-29
a2c_30, 102.60,0.0113, 0.90, 63, 2017-10-29, 2019-10-29
a2c_30, 101.88,0.0113, 0.90, 63, 2017-10-29, 2019-10-29
a2c_30, 102.60,0.0113, 0.90, 63, 2017-10-29, 2019-10-29
a2c_30, 101.88,0.0113, 0.90, 63, 2017-10-29, 2019-10-29
a2c_30, 102.60,0.0113, 0.90, 63, 2017-10-29, 2019-10-29
a2c_30, 101.88,0.0113, 0.90, 63, 2017-10-29, 2019-10-29
a2c_30, 102.60,0.0113, 0.90, 63, 2017-10-29, 2019-10-29
a2c_30, 101.88,0.0113, 0.90, 63, 2017-10-29, 2019-10-29
a2c_30, 102.60,0.0113, 0.90, 63, 2017-10-29, 2019-10-29
a2c_30, 101.88,0.0113, 0.90, 63, 2017-10-29, 2019-10-29
a2c_30, 102.60,0.0113, 0.90, 63, 2017-10-29, 2019-10-29
a2c_30, 101.88,0.0113, 0.90, 63, 2017-10-29, 2019-10-29
a2c_30, 102.60,0.0113, 0.90, 63, 2017-10-29, 2019-10-29
a2c_30, 101.88,0.0113, 0.90, 63, 2017-10-29, 2019-10-29
a2c_30, 102.60,0.0113, 0.90, 63, 2017-10-29, 2019-10-29
a2c_30, 101.88,0.0113, 0.90, 63, 2017-10-29, 2019-10-29
