model,return,sharpe,cost,n_trade,start,end
a2c_11, 127.42,0.0670, 1.15, 83, 2015-10-29, 2017-10-29
a2c_11, 126.98,0.0670, 1.15, 83, 2015-10-29, 2017-10-29
a2c_11, 127.33,0.0668, 1.35, 87, 2015-10-29, 2017-10-29
a2c_11, 126.98,0.0670, 1.29, 85, 2015-10-29, 2017-10-29
a2c_11, 127.35,0.0669, 1.27, 84, 2015-10-29, 2017-10-29
a2c_11, 127.01,0.0670, 1.28, 83, 2015-10-29, 2017-10-29
a2c_11, 127.52,0.0672, 1.18, 82, 2015-10-29, 2017-10-29
a2c_11, 126.96,0.0669, 1.29, 86, 2015-10-29, 2017-10-29
a2c_11, 127.42,0.0670, 1.15, 83, 2015-10-29, 2017-10-29
a2c_11, 126.88,0.0668, 1.33, 87, 2015-10-29, 2017-10-29
a2c_11, 127.48,0.0671, 1.42, 87, 2015-10-29, 2017-10-29
a2c_11, 126.98,0.0670, 1.15, 83, 2015-10-29, 2017-10-29
a2c_11, 127.19,0.0665, 1.41, 86, 2015-10-29, 2017-10-29
a2c_11, 126.98,0.0670, 1.15, 83, 2015-10-29, 2017-10-29
a2c_11, 127.33,0.0668, 1.27, 84, 2015-10-29, 2017-10-29
a2c_11, 126.98,0.0670, 1.15, 83, 2015-10-29, 2017-10-29
a2c_11, 127.45,0.0670, 1.27, 85, 2015-10-29, 2017-10-29
a2c_11, 126.88,0.0668, 1.34, 85, 2015-10-29, 2017-10-29
a2c_11, 127.35,0.0668, 1.24, 85, 2015-10-29, 2017-10-29
a2c_11, 126.89,0.0668, 1.27, 84, 2015-10-29, 2017-10-29
a2c_11, 127.42,0.0670, 1.15, 83, 2015-10-29, 2017-10-29
a2c_11, 126.96,0.0669, 1.27, 86, 2015-10-29, 2017-10-29
a2c_11, 127.38,0.0669, 1.26, 85, 2015-10-29, 2017-10-29
a2c_11, 126.86,0.0667, 1.41, 87, 2015-10-29, 2017-10-29
a2c_11, 127.33,0.0668, 1.28, 85, 2015-10-29, 2017-10-29
a2c_11, 126.98,0.0670, 1.15, 83, 2015-10-29, 2017-10-29
a2c_11, 127.42,0.0670, 1.15, 83, 2015-10-29, 2017-10-29
a2c_11, 126.98,0.0670, 1.15, 83, 2015-10-29, 2017-10-29
a2c_11, 127.43,0.0670, 1.29, 85, 2015-10-29, 2017-10-29
a2c_11, 126.98,0.0670, 1.15, 83, 2015-10-29, 2017-10-29
a2c_11, 127.52,0.0672, 1.18, 82, 2015-10-29, 2017-10-29
a2c_11, 127.00,0.0670, 1.31, 87, 2015-10-29, 2017-10-29
a2c_11, 127.42,0.0670, 1.15, 83, 2015-10-29, 2017-10-29
a2c_11, 126.91,0.0668, 1.25, 88, 2015-10-29, 2017-10-29
a2c_11, 127.42,0.0670, 1.15, 83, 2015-10-29, 2017-10-29
a2c_11, 126.98,0.0670, 1.27, 87, 2015-10-29, 2017-10-29
a2c_11, 127.42,0.0670, 1.15, 83, 2015-10-29, 2017-10-29
a2c_11, 126.97,0.0669, 1.26, 84, 2015-10-29, 2017-10-29
a2c_11, 127.23,0.0666, 1.29, 84, 2015-10-29, 2017-10-29
a2c_11, 127.00,0.0670, 1.26, 85, 2015-10-29, 2017-10-29
a2c_11, 127.42,0.0670, 1.15, 83, 2015-10-29, 2017-10-29
a2c_11, 127.01,0.0670, 1.31, 85, 2015-10-29, 2017-10-29
a2c_11, 127.42,0.0670, 1.15, 83, 2015-10-29, 2017-10-29
a2c_11, 126.69,0.0663, 1.40, 86, 2015-10-29, 2017-10-29
a2c_11, 127.42,0.0670, 1.15, 83, 2015-10-29, 2017-10-29
a2c_11, 126.79,0.0666, 1.37, 85, 2015-10-29, 2017-10-29
a2c_11, 127.42,0.0670, 1.15, 83, 2015-10-29, 2017-10-29
a2c_11, 127.00,0.0670, 1.21, 84, 2015-10-29, 2017-10-29
a2c_11, 127.42,0.0670, 1.15, 83, 2015-10-29, 2017-10-29
a2c_11, 126.98,0.0670, 1.15, 83, 2015-10-29, 2017-10-29
a2c_11, 127.40,0.0670, 1.27, 85, 2015-10-29, 2017-10-29
a2c_11, 126.98,0.0670, 1.15, 83, 2015-10-29, 2017-10-29
a2c_11, 127.42,0.0670, 1.15, 83, 2015-10-29, 2017-10-29
a2c_11, 126.98,0.0670, 1.15, 83, 2015-10-29, 2017-10-29
a2c_12, 124.40,0.0629, 1.49, 13, 2015-10-29, 2017-10-29
a2c_12, 124.48,0.0630, 0.87, 15, 2015-10-29, 2017-10-29
a2c_12, 124.31,0.0627, 0.79, 13, 2015-10-29, 2017-10-29
a2c_12, 123.77,0.0631, 0.71, 13, 2015-10-29, 2017-10-29
a2c_12, 124.34,0.0628, 0.77, 11, 2015-10-29, 2017-10-29
a2c_12, 123.89,0.0634, 0.96, 17, 2015-10-29, 2017-10-29
a2c_12, 124.54,0.0632, 0.89, 13, 2015-10-29, 2017-10-29
a2c_12, 124.50,0.0630, 0.81, 13, 2015-10-29, 2017-10-29
a2c_12, 124.45,0.0630, 0.91, 16, 2015-10-29, 2017-10-29
a2c_12, 123.76,0.0631, 0.92, 12, 2015-10-29, 2017-10-29
a2c_12, 124.49,0.0631, 0.71, 14, 2015-10-29, 2017-10-29
a2c_12, 123.70,0.0630, 1.05, 14, 2015-10-29, 2017-10-29
a2c_12, 124.47,0.0630, 0.98, 22, 2015-10-29, 2017-10-29
a2c_12, 123.77,0.0631, 0.71, 13, 2015-10-29, 2017-10-29
a2c_12, 124.41,0.0629, 0.89, 19, 2015-10-29, 2017-10-29
a2c_12, 123.71,0.0630, 0.78, 10, 2015-10-29, 2017-10-29
a2c_12, 124.55,0.0632, 0.95, 17, 2015-10-29, 2017-10-29
a2c_12, 123.73,0.0630, 1.07, 15, 2015-10-29, 2017-10-29
a2c_12, 124.49,0.0631, 0.71, 14, 2015-10-29, 2017-10-29
a2c_12, 123.75,0.0631, 0.87, 15, 2015-10-29, 2017-10-29
a2c_12, 124.55,0.0632, 0.97, 20, 2015-10-29, 2017-10-29
a2c_12, 123.73,0.0630, 0.93, 12, 2015-10-29, 2017-10-29
a2c_12, 124.47,0.0631, 0.82, 18, 2015-10-29, 2017-10-29
a2c_12, 123.94,0.0635, 0.81, 10, 2015-10-29, 2017-10-29
a2c_12, 124.39,0.0629, 0.99, 19, 2015-10-29, 2017-10-29
a2c_12, 123.77,0.0631, 0.71, 13, 2015-10-29, 2017-10-29
a2c_12, 124.37,0.0628, 0.89, 13, 2015-10-29, 2017-10-29
a2c_12, 123.77,0.0631, 0.71, 13, 2015-10-29, 2017-10-29
a2c_12, 124.47,0.0631, 0.88, 13, 2015-10-29, 2017-10-29
a2c_12, 123.77,0.0631, 0.71, 13, 2015-10-29, 2017-10-29
a2c_12, 124.35,0.0628, 1.03, 15, 2015-10-29, 2017-10-29
a2c_12, 123.85,0.0633, 1.01, 17, 2015-10-29, 2017-10-29
a2c_12, 124.49,0.0631, 0.71, 14, 2015-10-29, 2017-10-29
a2c_12, 123.78,0.0631, 0.85, 16, 2015-10-29, 2017-10-29
a2c_12, 124.49,0.0631, 0.71, 14, 2015-10-29, 2017-10-29
a2c_12, 124.35,0.0627, 0.90, 15, 2015-10-29, 2017-10-29
a2c_12, 124.47,0.0631, 0.95, 17, 2015-10-29, 2017-10-29
a2c_12, 123.76,0.0631, 1.21, 17, 2015-10-29, 2017-10-29
a2c_12, 124.45,0.0630, 0.91, 17, 2015-10-29, 2017-10-29
a2c_12, 123.84,0.0633, 0.85, 15, 2015-10-29, 2017-10-29
a2c_12, 124.49,0.0631, 0.71, 14, 2015-10-29, 2017-10-29
a2c_12, 123.84,0.0633, 0.92, 17, 2015-10-29, 2017-10-29
a2c_12, 124.45,0.0630, 0.85, 16, 2015-10-29, 2017-10-29
a2c_12, 123.79,0.0632, 0.73, 10, 2015-10-29, 2017-10-29
a2c_12, 124.07,0.0622, 0.89, 13, 2015-10-29, 2017-10-29
a2c_12, 123.45,0.0624, 0.93, 12, 2015-10-29, 2017-10-29
a2c_12, 124.73,0.0635, 1.41, 23, 2015-10-29, 2017-10-29
a2c_12, 124.85,0.0639, 1.07, 15, 2015-10-29, 2017-10-29
a2c_12, 123.63,0.0628, 0.95, 12, 2015-10-29, 2017-10-29
a2c_12, 124.36,0.0628, 0.93, 18, 2015-10-29, 2017-10-29
a2c_12, 123.28,0.0620, 1.16, 18, 2015-10-29, 2017-10-29
a2c_12, 124.72,0.0636, 0.93, 13, 2015-10-29, 2017-10-29
a2c_12, 124.16,0.0640, 0.93, 12, 2015-10-29, 2017-10-29
a2c_12, 124.50,0.0631, 0.84, 16, 2015-10-29, 2017-10-29
a2c_12, 123.55,0.0627, 0.83, 14, 2015-10-29, 2017-10-29
a2c_12, 124.61,0.0633, 0.94, 15, 2015-10-29, 2017-10-29
a2c_12, 124.32,0.0627, 0.97, 20, 2015-10-29, 2017-10-29
a2c_12, 123.77,0.0631, 0.79, 17, 2015-10-29, 2017-10-29
a2c_12, 124.49,0.0631, 0.71, 14, 2015-10-29, 2017-10-29
a2c_12, 123.46,0.0625, 1.06, 17, 2015-10-29, 2017-10-29
a2c_12, 124.49,0.0631, 0.71, 14, 2015-10-29, 2017-10-29
a2c_12, 124.15,0.0639, 0.78, 12, 2015-10-29, 2017-10-29
a2c_12, 124.62,0.0634, 0.87, 13, 2015-10-29, 2017-10-29
a2c_12, 123.77,0.0631, 0.71, 13, 2015-10-29, 2017-10-29
a2c_12, 124.49,0.0631, 0.71, 14, 2015-10-29, 2017-10-29
a2c_12, 123.57,0.0627, 0.93, 12, 2015-10-29, 2017-10-29
a2c_12, 124.49,0.0631, 0.71, 14, 2015-10-29, 2017-10-29
a2c_12, 123.74,0.0630, 0.84, 15, 2015-10-29, 2017-10-29
a2c_12, 124.46,0.0630, 0.94, 20, 2015-10-29, 2017-10-29
a2c_12, 123.77,0.0631, 0.71, 13, 2015-10-29, 2017-10-29
a2c_12, 124.39,0.0629, 1.03, 15, 2015-10-29, 2017-10-29
a2c_12, 123.57,0.0627, 1.08, 18, 2015-10-29, 2017-10-29
a2c_12, 124.50,0.0631, 0.85, 16, 2015-10-29, 2017-10-29
a2c_12, 123.77,0.0631, 0.71, 13, 2015-10-29, 2017-10-29
a2c_12, 124.12,0.0623, 0.90, 13, 2015-10-29, 2017-10-29
a2c_12, 123.74,0.0630, 0.83, 15, 2015-10-29, 2017-10-29
a2c_12, 124.48,0.0631, 0.85, 16, 2015-10-29, 2017-10-29
a2c_12, 123.83,0.0633, 0.92, 12, 2015-10-29, 2017-10-29
a2c_12, 125.21,0.0646, 1.04, 18, 2015-10-29, 2017-10-29
a2c_12, 123.74,0.0630, 0.84, 15, 2015-10-29, 2017-10-29
a2c_12, 124.64,0.0634, 1.06, 15, 2015-10-29, 2017-10-29
a2c_12, 123.77,0.0631, 0.71, 13, 2015-10-29, 2017-10-29
a2c_12, 124.07,0.0622, 1.09, 19, 2015-10-29, 2017-10-29
a2c_12, 123.76,0.0631, 1.01, 17, 2015-10-29, 2017-10-29
a2c_12, 124.33,0.0628, 0.99, 17, 2015-10-29, 2017-10-29
a2c_12, 123.43,0.0624, 0.87, 11, 2015-10-29, 2017-10-29
a2c_12, 125.08,0.0643, 1.19, 18, 2015-10-29, 2017-10-29
a2c_12, 123.82,0.0630, 0.89, 14, 2015-10-29, 2017-10-29
a2c_12, 124.40,0.0629, 0.95, 18, 2015-10-29, 2017-10-29
a2c_12, 124.14,0.0639, 0.95, 17, 2015-10-29, 2017-10-29
a2c_12, 124.48,0.0631, 1.22, 22, 2015-10-29, 2017-10-29
a2c_12, 123.88,0.0634, 0.78, 10, 2015-10-29, 2017-10-29
a2c_12, 124.48,0.0631, 0.76, 16, 2015-10-29, 2017-10-29
a2c_12, 123.77,0.0631, 0.71, 13, 2015-10-29, 2017-10-29
a2c_12, 124.17,0.0624, 0.97, 15, 2015-10-29, 2017-10-29
a2c_12, 123.73,0.0630, 0.84, 14, 2015-10-29, 2017-10-29
a2c_12, 124.68,0.0635, 1.03, 14, 2015-10-29, 2017-10-29
a2c_12, 123.91,0.0634, 0.98, 17, 2015-10-29, 2017-10-29
a2c_12, 125.03,0.0643, 0.94, 15, 2015-10-29, 2017-10-29
a2c_12, 123.77,0.0631, 0.71, 13, 2015-10-29, 2017-10-29
a2c_13, 126.68,0.0577, 1.84, 130, 2015-10-29, 2017-10-29
a2c_13, 126.84,0.0577, 1.39, 130, 2015-10-29, 2017-10-29
a2c_13, 127.13,0.0584, 1.57, 130, 2015-10-29, 2017-10-29
a2c_13, 127.06,0.0581, 1.89, 136, 2015-10-29, 2017-10-29
a2c_13, 126.85,0.0580, 1.56, 133, 2015-10-29, 2017-10-29
a2c_13, 126.93,0.0579, 1.66, 131, 2015-10-29, 2017-10-29
a2c_13, 126.71,0.0577, 1.38, 127, 2015-10-29, 2017-10-29
a2c_13, 126.69,0.0574, 1.69, 131, 2015-10-29, 2017-10-29
a2c_13, 126.66,0.0576, 1.39, 128, 2015-10-29, 2017-10-29
a2c_13, 126.86,0.0577, 1.69, 130, 2015-10-29, 2017-10-29
a2c_13, 126.60,0.0576, 1.84, 136, 2015-10-29, 2017-10-29
a2c_13, 126.52,0.0571, 1.75, 134, 2015-10-29, 2017-10-29
a2c_13, 126.67,0.0576, 1.59, 134, 2015-10-29, 2017-10-29
a2c_13, 127.09,0.0581, 1.65, 133, 2015-10-29, 2017-10-29
a2c_13, 126.84,0.0580, 1.43, 128, 2015-10-29, 2017-10-29
a2c_13, 127.41,0.0587, 1.69, 131, 2015-10-29, 2017-10-29
a2c_13, 126.52,0.0574, 2.02, 136, 2015-10-29, 2017-10-29
a2c_13, 126.76,0.0575, 1.37, 126, 2015-10-29, 2017-10-29
a2c_13, 126.72,0.0578, 1.63, 134, 2015-10-29, 2017-10-29
a2c_13, 127.23,0.0584, 1.62, 130, 2015-10-29, 2017-10-29
a2c_13, 127.20,0.0586, 1.82, 133, 2015-10-29, 2017-10-29
a2c_13, 127.08,0.0581, 1.87, 137, 2015-10-29, 2017-10-29
a2c_13, 126.92,0.0581, 1.57, 131, 2015-10-29, 2017-10-29
a2c_13, 126.78,0.0576, 1.75, 135, 2015-10-29, 2017-10-29
a2c_13, 126.85,0.0580, 1.74, 134, 2015-10-29, 2017-10-29
a2c_13, 127.13,0.0582, 1.63, 130, 2015-10-29, 2017-10-29
a2c_13, 126.86,0.0580, 1.95, 135, 2015-10-29, 2017-10-29
a2c_13, 126.75,0.0575, 1.50, 131, 2015-10-29, 2017-10-29
a2c_13, 126.76,0.0578, 1.80, 134, 2015-10-29, 2017-10-29
a2c_13, 126.86,0.0577, 1.35, 126, 2015-10-29, 2017-10-29
a2c_13, 126.54,0.0574, 1.73, 135, 2015-10-29, 2017-10-29
a2c_13, 127.24,0.0584, 1.56, 133, 2015-10-29, 2017-10-29
a2c_13, 126.64,0.0576, 1.94, 141, 2015-10-29, 2017-10-29
a2c_13, 126.82,0.0576, 1.58, 133, 2015-10-29, 2017-10-29
a2c_13, 126.64,0.0576, 1.48, 129, 2015-10-29, 2017-10-29
a2c_13, 126.67,0.0574, 1.82, 134, 2015-10-29, 2017-10-29
a2c_13, 125.70,0.0557, 1.33, 127, 2015-10-29, 2017-10-29
a2c_13, 126.83,0.0577, 1.39, 130, 2015-10-29, 2017-10-29
a2c_13, 127.43,0.0590, 1.86, 135, 2015-10-29, 2017-10-29
a2c_13, 127.07,0.0581, 1.65, 131, 2015-10-29, 2017-10-29
a2c_13, 126.73,0.0578, 1.33, 127, 2015-10-29, 2017-10-29
a2c_13, 126.81,0.0576, 1.37, 127, 2015-10-29, 2017-10-29
a2c_13, 126.46,0.0573, 1.76, 136, 2015-10-29, 2017-10-29
a2c_13, 126.84,0.0577, 1.29, 126, 2015-10-29, 2017-10-29
a2c_13, 126.39,0.0571, 2.10, 139, 2015-10-29, 2017-10-29
a2c_13, 127.09,0.0581, 1.36, 126, 2015-10-29, 2017-10-29
a2c_13, 126.49,0.0574, 1.51, 131, 2015-10-29, 2017-10-29
a2c_13, 126.74,0.0575, 1.55, 133, 2015-10-29, 2017-10-29
a2c_13, 126.94,0.0582, 1.88, 140, 2015-10-29, 2017-10-29
a2c_13, 127.03,0.0580, 1.40, 130, 2015-10-29, 2017-10-29
a2c_13, 126.88,0.0581, 1.84, 135, 2015-10-29, 2017-10-29
a2c_13, 126.84,0.0577, 1.38, 126, 2015-10-29, 2017-10-29
a2c_13, 126.65,0.0576, 1.33, 128, 2015-10-29, 2017-10-29
a2c_13, 126.90,0.0580, 1.83, 136, 2015-10-29, 2017-10-29
a2c_13, 126.27,0.0569, 1.83, 136, 2015-10-29, 2017-10-29
a2c_13, 126.69,0.0574, 1.50, 131, 2015-10-29, 2017-10-29
a2c_13, 126.99,0.0583, 1.51, 132, 2015-10-29, 2017-10-29
a2c_13, 127.17,0.0583, 1.85, 137, 2015-10-29, 2017-10-29
a2c_13, 127.11,0.0584, 1.78, 137, 2015-10-29, 2017-10-29
a2c_13, 126.89,0.0578, 1.66, 134, 2015-10-29, 2017-10-29
a2c_13, 126.87,0.0580, 1.67, 133, 2015-10-29, 2017-10-29
a2c_13, 126.85,0.0577, 1.25, 125, 2015-10-29, 2017-10-29
a2c_13, 126.34,0.0571, 1.77, 136, 2015-10-29, 2017-10-29
a2c_13, 126.80,0.0576, 1.31, 125, 2015-10-29, 2017-10-29
a2c_13, 126.78,0.0579, 1.49, 130, 2015-10-29, 2017-10-29
a2c_13, 126.83,0.0577, 1.32, 127, 2015-10-29, 2017-10-29
a2c_13, 126.36,0.0571, 1.67, 132, 2015-10-29, 2017-10-29
a2c_13, 126.79,0.0576, 1.57, 131, 2015-10-29, 2017-10-29
a2c_13, 126.86,0.0580, 1.61, 131, 2015-10-29, 2017-10-29
a2c_13, 126.82,0.0576, 1.60, 131, 2015-10-29, 2017-10-29
a2c_13, 126.73,0.0578, 1.77, 132, 2015-10-29, 2017-10-29
a2c_13, 127.15,0.0583, 1.98, 144, 2015-10-29, 2017-10-29
a2c_13, 126.70,0.0577, 1.50, 131, 2015-10-29, 2017-10-29
a2c_13, 126.74,0.0575, 1.45, 129, 2015-10-29, 2017-10-29
a2c_13, 126.69,0.0577, 1.24, 126, 2015-10-29, 2017-10-29
a2c_13, 127.10,0.0581, 1.41, 127, 2015-10-29, 2017-10-29
a2c_13, 126.67,0.0577, 1.39, 133, 2015-10-29, 2017-10-29
a2c_13, 126.84,0.0577, 1.30, 127, 2015-10-29, 2017-10-29
a2c_13, 126.59,0.0575, 1.31, 129, 2015-10-29, 2017-10-29
a2c_13, 127.26,0.0583, 2.09, 137, 2015-10-29, 2017-10-29
a2c_13, 127.18,0.0586, 1.71, 132, 2015-10-29, 2017-10-29
a2c_13, 126.87,0.0577, 1.66, 134, 2015-10-29, 2017-10-29
a2c_13, 127.05,0.0582, 1.68, 137, 2015-10-29, 2017-10-29
a2c_13, 126.82,0.0576, 1.67, 136, 2015-10-29, 2017-10-29
a2c_13, 126.19,0.0568, 1.47, 128, 2015-10-29, 2017-10-29
a2c_13, 127.74,0.0593, 1.91, 134, 2015-10-29, 2017-10-29
a2c_13, 126.69,0.0577, 1.38, 126, 2015-10-29, 2017-10-29
a2c_13, 126.84,0.0577, 1.50, 130, 2015-10-29, 2017-10-29
a2c_13, 126.85,0.0579, 1.57, 135, 2015-10-29, 2017-10-29
a2c_13, 126.17,0.0564, 1.76, 134, 2015-10-29, 2017-10-29
a2c_13, 126.78,0.0579, 1.41, 129, 2015-10-29, 2017-10-29
a2c_13, 126.85,0.0577, 1.43, 129, 2015-10-29, 2017-10-29
a2c_13, 126.71,0.0577, 1.76, 135, 2015-10-29, 2017-10-29
a2c_13, 126.08,0.0563, 1.47, 129, 2015-10-29, 2017-10-29
a2c_13, 127.12,0.0584, 1.72, 133, 2015-10-29, 2017-10-29
a2c_13, 126.80,0.0576, 1.55, 133, 2015-10-29, 2017-10-29
a2c_13, 126.51,0.0574, 1.51, 131, 2015-10-29, 2017-10-29
a2c_13, 126.86,0.0577, 2.04, 135, 2015-10-29, 2017-10-29
a2c_13, 126.27,0.0569, 1.60, 130, 2015-10-29, 2017-10-29
a2c_13, 126.94,0.0579, 1.56, 132, 2015-10-29, 2017-10-29
a2c_14, 101.63,0.0087, 0.89, 32, 2015-10-29, 2017-10-29
a2c_14, 101.34,0.0087, 0.81, 31, 2015-10-29, 2017-10-29
a2c_14, 101.07,0.0087, 0.81, 31, 2015-10-29, 2017-10-29
a2c_14, 100.79,0.0087, 0.81, 32, 2015-10-29, 2017-10-29
a2c_14, 101.63,0.0087, 0.80, 32, 2015-10-29, 2017-10-29
a2c_14, 101.34,0.0087, 0.81, 31, 2015-10-29, 2017-10-29
a2c_14, 101.11,0.0088, 0.87, 37, 2015-10-29, 2017-10-29
a2c_14, 100.79,0.0087, 0.81, 32, 2015-10-29, 2017-10-29
a2c_14, 101.63,0.0087, 0.80, 32, 2015-10-29, 2017-10-29
a2c_14, 101.34,0.0087, 0.81, 31, 2015-10-29, 2017-10-29
a2c_14, 101.07,0.0087, 0.81, 31, 2015-10-29, 2017-10-29
a2c_14, 100.79,0.0087, 0.81, 32, 2015-10-29, 2017-10-29
a2c_14, 101.63,0.0087, 0.80, 32, 2015-10-29, 2017-10-29
a2c_14, 101.34,0.0087, 0.81, 31, 2015-10-29, 2017-10-29
a2c_14, 101.07,0.0087, 0.81, 31, 2015-10-29, 2017-10-29
a2c_14, 100.79,0.0087, 0.81, 32, 2015-10-29, 2017-10-29
a2c_14, 101.63,0.0087, 0.80, 32, 2015-10-29, 2017-10-29
a2c_14, 101.34,0.0087, 0.81, 31, 2015-10-29, 2017-10-29
a2c_14, 101.07,0.0087, 0.81, 31, 2015-10-29, 2017-10-29
a2c_14, 100.79,0.0087, 0.81, 32, 2015-10-29, 2017-10-29
a2c_14, 101.63,0.0087, 0.80, 32, 2015-10-29, 2017-10-29
a2c_14, 101.34,0.0087, 0.81, 31, 2015-10-29, 2017-10-29
a2c_14, 101.07,0.0087, 0.81, 31, 2015-10-29, 2017-10-29
a2c_14, 100.79,0.0087, 0.81, 32, 2015-10-29, 2017-10-29
a2c_14, 101.63,0.0087, 0.80, 32, 2015-10-29, 2017-10-29
a2c_14, 101.34,0.0087, 0.81, 31, 2015-10-29, 2017-10-29
a2c_14, 101.07,0.0087, 0.81, 31, 2015-10-29, 2017-10-29
a2c_14, 100.79,0.0087, 0.81, 32, 2015-10-29, 2017-10-29
a2c_14, 101.63,0.0087, 0.80, 32, 2015-10-29, 2017-10-29
a2c_14, 101.34,0.0087, 0.81, 31, 2015-10-29, 2017-10-29
a2c_14, 101.07,0.0087, 0.81, 31, 2015-10-29, 2017-10-29
a2c_14, 100.79,0.0087, 0.81, 32, 2015-10-29, 2017-10-29
a2c_14, 101.63,0.0087, 0.80, 32, 2015-10-29, 2017-10-29
a2c_14, 101.34,0.0087, 0.81, 31, 2015-10-29, 2017-10-29
a2c_14, 101.07,0.0087, 0.81, 31, 2015-10-29, 2017-10-29
a2c_14, 100.79,0.0087, 0.81, 32, 2015-10-29, 2017-10-29
a2c_14, 101.63,0.0087, 0.80, 32, 2015-10-29, 2017-10-29
a2c_14, 101.34,0.0087, 0.81, 31, 2015-10-29, 2017-10-29
a2c_14, 101.07,0.0087, 0.81, 31, 2015-10-29, 2017-10-29
a2c_14, 100.79,0.0087, 0.81, 32, 2015-10-29, 2017-10-29
a2c_14, 101.55,0.0086, 0.89, 33, 2015-10-29, 2017-10-29
a2c_14, 101.34,0.0087, 0.81, 31, 2015-10-29, 2017-10-29
a2c_14, 101.07,0.0087, 0.81, 31, 2015-10-29, 2017-10-29
a2c_14, 100.79,0.0087, 0.81, 32, 2015-10-29, 2017-10-29
a2c_14, 101.63,0.0087, 0.80, 32, 2015-10-29, 2017-10-29
a2c_14, 101.34,0.0087, 0.81, 31, 2015-10-29, 2017-10-29
a2c_14, 101.07,0.0087, 0.81, 31, 2015-10-29, 2017-10-29
a2c_14, 100.79,0.0087, 0.81, 32, 2015-10-29, 2017-10-29
a2c_14, 101.63,0.0087, 0.80, 32, 2015-10-29, 2017-10-29
a2c_14, 101.34,0.0087, 0.81, 31, 2015-10-29, 2017-10-29
a2c_14, 101.07,0.0087, 0.81, 31, 2015-10-29, 2017-10-29
a2c_14, 100.79,0.0087, 0.81, 32, 2015-10-29, 2017-10-29
a2c_14, 101.63,0.0087, 0.80, 32, 2015-10-29, 2017-10-29
a2c_14, 101.34,0.0087, 0.81, 31, 2015-10-29, 2017-10-29
a2c_14, 101.07,0.0087, 0.81, 31, 2015-10-29, 2017-10-29
a2c_14, 100.79,0.0087, 0.81, 32, 2015-10-29, 2017-10-29
a2c_14, 101.63,0.0087, 0.80, 32, 2015-10-29, 2017-10-29
a2c_14, 101.34,0.0087, 0.81, 31, 2015-10-29, 2017-10-29
a2c_14, 101.07,0.0087, 0.81, 31, 2015-10-29, 2017-10-29
a2c_14, 100.79,0.0087, 0.81, 32, 2015-10-29, 2017-10-29
a2c_14, 101.63,0.0087, 0.80, 32, 2015-10-29, 2017-10-29
a2c_14, 101.34,0.0087, 0.81, 31, 2015-10-29, 2017-10-29
a2c_14, 101.07,0.0087, 0.81, 31, 2015-10-29, 2017-10-29
a2c_14, 100.79,0.0087, 0.81, 32, 2015-10-29, 2017-10-29
a2c_14, 101.63,0.0087, 0.80, 32, 2015-10-29, 2017-10-29
a2c_14, 101.34,0.0087, 0.81, 31, 2015-10-29, 2017-10-29
a2c_14, 101.10,0.0088, 0.90, 33, 2015-10-29, 2017-10-29
a2c_14, 100.79,0.0087, 0.81, 32, 2015-10-29, 2017-10-29
a2c_14, 101.63,0.0087, 0.80, 32, 2015-10-29, 2017-10-29
a2c_14, 101.51,0.0090, 0.92, 33, 2015-10-29, 2017-10-29
a2c_14, 101.07,0.0087, 0.81, 31, 2015-10-29, 2017-10-29
a2c_14, 100.79,0.0087, 0.81, 32, 2015-10-29, 2017-10-29
a2c_14, 101.63,0.0087, 0.80, 32, 2015-10-29, 2017-10-29
a2c_14, 101.34,0.0087, 0.81, 31, 2015-10-29, 2017-10-29
a2c_14, 101.07,0.0087, 0.81, 31, 2015-10-29, 2017-10-29
a2c_14, 100.79,0.0087, 0.81, 32, 2015-10-29, 2017-10-29
a2c_14, 101.63,0.0087, 0.80, 32, 2015-10-29, 2017-10-29
a2c_14, 101.34,0.0087, 0.81, 31, 2015-10-29, 2017-10-29
a2c_14, 101.07,0.0087, 0.81, 31, 2015-10-29, 2017-10-29
a2c_14, 100.79,0.0087, 0.81, 32, 2015-10-29, 2017-10-29
a2c_14, 101.63,0.0087, 0.80, 32, 2015-10-29, 2017-10-29
a2c_14, 101.34,0.0087, 0.81, 31, 2015-10-29, 2017-10-29
a2c_14, 101.07,0.0087, 0.81, 31, 2015-10-29, 2017-10-29
a2c_14, 100.79,0.0087, 0.81, 32, 2015-10-29, 2017-10-29
a2c_14, 101.63,0.0087, 0.80, 32, 2015-10-29, 2017-10-29
a2c_14, 101.34,0.0087, 0.81, 31, 2015-10-29, 2017-10-29
a2c_14, 101.07,0.0087, 0.81, 31, 2015-10-29, 2017-10-29
a2c_14, 100.79,0.0087, 0.81, 32, 2015-10-29, 2017-10-29
a2c_14, 101.63,0.0087, 0.80, 32, 2015-10-29, 2017-10-29
a2c_14, 101.34,0.0087, 0.81, 31, 2015-10-29, 2017-10-29
a2c_14, 101.07,0.0087, 0.81, 31, 2015-10-29, 2017-10-29
a2c_14, 100.79,0.0087, 0.81, 32, 2015-10-29, 2017-10-29
a2c_14, 101.63,0.0087, 0.80, 32, 2015-10-29, 2017-10-29
a2c_14, 101.34,0.0087, 0.81, 31, 2015-10-29, 2017-10-29
a2c_14, 101.07,0.0087, 0.81, 31, 2015-10-29, 2017-10-29
